0.000100 0.000000 0.000000,0.004200 0.000000 0.000000,0.008300 0.000000 0.000000,0.012400 0.000000 0.000000,0.016500 0.000000 0.000000,0.020600 0.000000 0.000000,0.024700 0.000000 0.000000,0.028800 0.000000 0.000000,0.032900 0.000000 0.000000,0.037000 0.000000 0.000000,0.041100 0.000000 0.000000,0.045200 0.000000 0.000000,0.049300 0.000000 0.000000,0.053400 0.000000 0.000000,0.057500 0.000000 0.000000,0.061600 0.000000 0.000000,0.065700 0.000000 0.000000,0.069800 0.000000 0.000000,0.073900 0.000000 0.000000,0.080100 0.000000 0.000000,
0.000100 0.000000 0.000000,0.004197 0.000139 0.000000,0.008277 0.000536 0.000000,0.012324 0.001189 0.000000,0.016322 0.002096 0.000000,0.020254 0.003253 0.000000,0.024106 0.004655 0.000000,0.027862 0.006298 0.000000,0.031507 0.008174 0.000000,0.035026 0.010276 0.000000,0.038406 0.012596 0.000000,0.041633 0.015125 0.000000,0.044694 0.017851 0.000000,0.047577 0.020765 0.000000,0.050270 0.023856 0.000000,0.052764 0.027109 0.000000,0.055047 0.030514 0.000000,0.057111 0.034055 0.000000,0.058948 0.037720 0.000000,0.061278 0.043463 0.000000,
0.000100 0.000000 0.000000,0.004188 0.000277 0.000000,0.008208 0.001067 0.000000,0.012098 0.002356 0.000000,0.015794 0.004124 0.000000,0.019238 0.006343 0.000000,0.022376 0.008977 0.000000,0.025158 0.011986 0.000000,0.027538 0.015320 0.000000,0.029481 0.018928 0.000000,0.030954 0.022752 0.000000,0.031934 0.026730 0.000000,0.032406 0.030800 0.000000,0.032362 0.034897 0.000000,0.031802 0.038956 0.000000,0.030737 0.042912 0.000000,0.029182 0.046703 0.000000,0.027163 0.050268 0.000000,0.024711 0.053551 0.000000,0.020270 0.057864 0.000000,
0.000100 0.000000 0.000000,0.004173 0.000415 0.000000,0.008095 0.001589 0.000000,0.011726 0.003480 0.000000,0.014937 0.006019 0.000000,0.017613 0.009118 0.000000,0.019658 0.012664 0.000000,0.020999 0.016532 0.000000,0.021590 0.020583 0.000000,0.021407 0.024673 0.000000,0.020459 0.028655 0.000000,0.018778 0.032388 0.000000,0.016425 0.035739 0.000000,0.013484 0.038586 0.000000,0.010060 0.040830 0.000000,0.006274 0.042390 0.000000,0.002263 0.043209 0.000000,-0.001830 0.043260 0.000000,-0.005860 0.042540 0.000000,-0.011516 0.040051 0.000000,
0.000100 0.000001 0.000000,0.004152 0.000553 0.000000,0.007937 0.002098 0.000000,0.011217 0.004540 0.000000,0.013784 0.007724 0.000000,0.015474 0.011447 0.000000,0.016182 0.015475 0.000000,0.015861 0.019551 0.000000,0.014533 0.023419 0.000000,0.012282 0.026832 0.000000,0.009250 0.029576 0.000000,0.005628 0.031476 0.000000,0.001648 0.032411 0.000000,-0.002440 0.032323 0.000000,-0.006377 0.031218 0.000000,-0.009913 0.029164 0.000000,-0.012825 0.026293 0.000000,-0.014928 0.022786 0.000000,-0.016088 0.018865 0.000000,-0.015909 0.012705 0.000000,
0.000100 0.000001 0.000000,0.004125 0.000688 0.000000,0.007738 0.002591 0.000000,0.010582 0.005520 0.000000,0.012378 0.009186 0.000000,0.012948 0.013230 0.000000,0.012236 0.017250 0.000000,0.010311 0.020851 0.000000,0.007365 0.023678 0.000000,0.003687 0.025451 0.000000,-0.000359 0.025996 0.000000,-0.004375 0.025259 0.000000,-0.007965 0.023313 0.000000,-0.010773 0.020349 0.000000,-0.012524 0.016661 0.000000,-0.013044 0.012611 0.000000,-0.012283 0.008600 0.000000,-0.010314 0.005022 0.000000,-0.007334 0.002232 0.000000,-0.001578 0.000090 0.000000,
0.000100 0.000001 0.000000,0.004092 0.000823 0.000000,0.007497 0.003062 0.000000,0.009835 0.006400 0.000000,0.010773 0.010366 0.000000,0.010180 0.014399 0.000000,0.008139 0.017926 0.000000,0.004938 0.020450 0.000000,0.001032 0.021612 0.000000,-0.003027 0.021249 0.000000,-0.006665 0.019412 0.000000,-0.009367 0.016361 0.000000,-0.010750 0.012527 0.000000,-0.010619 0.008454 0.000000,-0.008992 0.004717 0.000000,-0.006099 0.001846 0.000000,-0.002350 0.000247 0.000000,0.001724 0.000146 0.000000,0.005547 0.001558 0.000000,0.009679 0.006067 0.000000,
0.000100 0.000001 0.000000,0.004053 0.000956 0.000000,0.007219 0.003508 0.000000,0.008991 0.007168 0.000000,0.009029 0.011235 0.000000,0.007325 0.014928 0.000000,0.004207 0.017538 0.000000,0.000272 0.018566 0.000000,-0.003725 0.017813 0.000000,-0.007016 0.015425 0.000000,-0.008972 0.011859 0.000000,-0.009216 0.007800 0.000000,-0.007702 0.004025 0.000000,-0.004720 0.001260 0.000000,-0.000843 0.000034 0.000000,0.003187 0.000582 0.000000,0.006596 0.002800 0.000000,0.008730 0.006262 0.000000,0.009180 0.010304 0.000000,0.006567 0.015800 0.000000,
0.000100 0.000001 0.000000,0.004009 0.001086 0.000000,0.006906 0.003926 0.000000,0.008069 0.007812 0.000000,0.007208 0.011777 0.000000,0.004538 0.014831 0.000000,0.000724 0.016213 0.000000,-0.003283 0.015579 0.000000,-0.006484 0.013087 0.000000,-0.008081 0.009358 0.000000,-0.007676 0.005322 0.000000,-0.005371 0.001984 0.000000,-0.001738 0.000177 0.000000,0.002314 0.000351 0.000000,0.005778 0.002463 0.000000,0.007789 0.005987 0.000000,0.007845 0.010043 0.000000,0.005934 0.013621 0.000000,0.002531 0.015829 0.000000,-0.003510 0.015477 0.000000,
0.000100 0.000001 0.000000,0.003959 0.001215 0.000000,0.006560 0.004313 0.000000,0.007088 0.008323 0.000000,0.005376 0.011988 0.000000,0.001962 0.014158 0.000000,-0.002083 0.014152 0.000000,-0.005490 0.011972 0.000000,-0.007191 0.008302 0.000000,-0.006652 0.004293 0.000000,-0.004041 0.001203 0.000000,-0.000179 0.000001 0.000000,0.003724 0.001065 0.000000,0.006443 0.004060 0.000000,0.007125 0.008047 0.000000,0.005556 0.011776 0.000000,0.002228 0.014076 0.000000,-0.001814 0.014226 0.000000,-0.005303 0.012179 0.000000,-0.007235 0.006486 0.000000,
