#{"t_start": 1683775539.6237364, "env_id": "TurtleBot3tentabot_drl-v00"}
r,l,t
-3.31742,57,5824.097175
38.638711,119,5846.213354
-5.521506,74,5860.712775
39.116292,82,5876.31239
39.250478,152,5905.503004
-4.116296,84,5921.640691
0.336289,120,5943.87292
38.995698,208,5981.470163
38.969087,112,6002.471727
39.808199,216,6041.61733
39.508504,92,6059.317816
39.269547,90,6077.377274
38.361599,94,6095.020768
39.410068,85,6111.088302
39.04375,80,6126.39289
-1.787859,149,6153.781867
39.733795,123,6176.821885
39.308984,123,6199.438061
39.30854,95,6217.496507
39.568246,138,6243.27097
39.092478,128,6267.98665
39.110361,112,6288.790884
39.102419,94,6306.528696
-5.585255,79,6321.76947
-0.966317,79,6337.099096
38.344752,85,6353.316216
38.20365,65,6366.116157
-3.622637,59,6377.953394
-7.462965,16,6382.320774
39.645245,108,6402.683226
39.036478,210,6441.26075
38.832937,93,6459.59986
-2.671774,61,6471.617831
38.810517,117,6493.501195
39.430887,271,6541.509811
38.864804,218,6581.252836
-0.610611,127,6604.777488
39.178619,102,6623.778164
38.437652,81,6640.053646
-5.950569,43,6648.923928
-7.339977,19,6653.639446
-4.473835,59,6665.386704
39.093914,95,6683.589422
38.688404,115,6705.323071
39.214728,186,6739.167483
-3.578413,44,6748.596784
38.856078,100,6767.288399
39.139051,198,6803.276214
39.078707,95,6822.415181
-5.304625,54,6833.252834
38.730419,96,6851.461294
39.503072,105,6870.969421
39.404397,99,6889.889795
38.970583,200,6926.25756
38.648738,115,6947.82399
39.604519,138,6973.182834
39.100936,116,6994.810786
38.674255,87,7012.737309
39.216047,114,7033.947004
39.974743,80,7049.400778
-3.4452,61,7061.572794
-6.607854,78,7076.460908
-7.6568,93,7094.125596
40.229725,189,7128.268184
39.025973,75,7142.872504
-1.764596,161,7172.708761
38.71804,70,7186.289343
-1.940387,105,7206.898061
-5.417259,49,7216.784075
40.053839,144,7243.347393
39.824667,96,7261.546695
38.847609,89,7278.463442
-3.957235,54,7289.23416
39.155126,95,7307.223724
-4.245914,52,7317.776311
40.231542,170,7348.872809
-2.775388,51,7359.240442
39.165494,84,7375.662683
-3.570854,49,7385.616908
39.256212,125,7409.406971
39.224193,84,7425.663749
39.18158,110,7446.144882
39.362092,131,7470.35273
38.683671,92,7487.938307
-7.809739,18,7492.499766
-3.104646,60,7504.543873
39.581858,178,7536.766461
39.895614,122,7559.425265
39.089438,133,7584.997643
38.911113,122,7607.96566
39.624611,167,7638.365537
39.368822,89,7655.287477
-0.287033,131,7679.285134
-3.172793,51,7689.448784
39.308771,79,7704.592013
39.16966,158,7733.734791
38.93575,77,7748.763121
39.633328,128,7773.293969
-4.92157,74,7787.6432
39.008541,87,7804.301369
39.588027,124,7827.46228
38.788827,110,7848.241765
38.614503,97,7866.498607
-3.599948,46,7875.862878
39.589737,150,7903.142848
-3.073457,58,7914.799455
39.614639,87,7931.363233
39.400989,157,7961.331317
39.374366,111,7982.572764
39.549587,104,8002.098942
39.148503,86,8018.578153
38.553803,78,8033.393808
39.549986,90,8050.532813
-3.335534,47,8060.148024
39.135289,73,8074.506049
39.969308,258,8120.833705
39.638918,112,8141.500303
39.625166,118,8164.245524
-4.226208,41,8172.797865
39.398797,93,8190.456522
39.573717,83,8206.620368
-5.13221,69,8220.299765
39.958576,140,8246.009547
38.868398,89,8262.814627
-1.16143,77,8277.704391
39.450628,141,8303.616573
-4.772754,48,8313.568609
38.298267,92,8331.047217
38.585726,98,8350.203071
39.172858,95,8368.109483
38.755954,109,8388.624419
39.965131,109,8408.902053
-0.876443,64,8421.916295
39.80394,187,8455.744153
39.929002,161,8485.357411
-0.869762,134,8510.308535
39.332514,132,8535.484012
-0.389488,132,8559.934218
38.456499,104,8579.298017
39.169835,196,8614.755855
39.834397,98,8633.388775
-3.737847,67,8646.646223
39.1808,101,8665.69865
-0.560939,169,8696.881844
39.167919,101,8716.534475
39.095064,135,8741.600755
39.472452,110,8762.085091
39.027035,119,8784.216737
38.872117,162,8814.39277
-4.892853,52,8824.937579
39.869844,103,8844.464514
38.766026,79,8859.81382
38.692744,86,8876.331019
40.749717,202,8913.47741
39.43678,111,8934.523143
39.2149,80,8949.762648
39.189278,124,8973.023533
39.303596,144,8999.689004
-4.270389,43,9008.660141
39.740015,100,9027.491875
40.038448,90,9044.348485
39.172044,102,9063.67499
-3.662001,54,9074.402876
39.463742,96,9093.220773
39.505794,96,9111.310609
40.504629,156,9139.766285
38.991405,114,9161.157479
38.699157,124,9184.073158
39.651331,123,9206.891677
38.466266,81,9222.27939
39.160568,214,9261.010963
38.379439,101,9280.70817
38.823874,99,9299.28654
39.712276,123,9321.967732
39.063033,94,9339.799179
39.631123,132,9364.28135
-5.145944,41,9372.790308
39.43143,145,9399.283395
-3.168933,59,9411.210129
39.024645,124,9434.095712
39.552562,87,9450.724359
0.409852,118,9473.672954
39.422098,85,9489.906942
0.196818,109,9510.1502
38.357535,91,9527.549914
39.13701,153,9555.74964
38.949473,141,9581.452875
38.957265,91,9598.82041
39.329474,93,9616.732802
39.856317,222,9657.459331
39.708289,101,9676.415391
38.10573,86,9693.009034
1.148815,81,9708.449351
-4.897047,97,9726.566289
39.328303,80,9742.027082
40.040121,158,9771.009673
-2.896219,51,9781.648737
40.308822,148,9808.932041
39.332827,102,9828.144017
39.389185,100,9847.853826
39.196429,95,9865.736013
39.368838,103,9885.066366
39.136884,99,9903.884068
39.316581,79,9919.071777
40.663077,178,9951.570049
39.734963,94,9969.212806
-0.762389,102,9988.710655
-3.255559,47,9998.398603
39.065845,86,10014.88179
38.947988,146,10042.433886
39.00713,93,10059.935377
0.002135,102,10079.114676
38.789594,126,10102.243471
38.135538,95,10120.346947
-4.649392,78,10135.48911
38.387603,88,10152.460665
38.791603,98,10170.956715
39.019691,122,10193.76309
39.052912,160,10224.170916
38.597709,70,10237.867217
38.981772,165,10268.281622
-4.560003,43,10277.096609
39.887829,92,10294.640127
-4.982653,96,10312.496501
36.623138,86,10328.955011
-4.061045,106,10348.761283
40.239393,252,10394.185281
38.782167,76,10409.707879
39.12825,73,10424.249075
38.889463,121,10446.650748
-4.409922,50,10456.851619
39.117739,77,10471.69554
38.615174,133,10496.39236
38.357257,72,10510.526613
38.908506,73,10524.82611
38.862189,154,10552.844537
39.143391,91,10570.280789
-3.335989,66,10583.465112
-5.437261,38,10591.604923
39.107927,75,10606.978618
-3.875509,67,10620.149998
39.221598,88,10637.32042
40.223133,167,10667.971377
-4.828468,86,10684.280963
39.033368,89,10701.500691
39.21973,138,10727.001019
38.458223,182,10760.231746
-3.312913,65,10772.860166
38.420753,97,10792.56752
-4.439384,64,10805.149489
39.245578,99,10823.824605
39.127482,114,10845.133112
-4.137335,164,10874.846278
38.802431,86,10891.383904
39.666624,100,10910.394062
39.578012,91,10927.718269
39.323065,94,10945.334826
-3.635562,60,10957.114634
40.145317,239,11000.938936
39.12492,151,11028.820913
39.41869,105,11048.383652
39.004689,121,11070.995925
-0.069849,135,11096.096789
38.529284,110,11116.589079
38.771962,132,11140.847876
39.198055,130,11165.584503
38.481228,106,11185.657902
-2.875607,63,11198.097952
39.42552,114,11219.308124
39.582863,149,11246.967672
38.821131,101,11265.890268
38.40051,86,11282.347079
38.416462,124,11305.154886
38.796565,94,11323.440989
39.367941,97,11341.796105
39.581583,109,11363.113065
40.208703,178,11395.54854
39.392972,116,11417.222571
40.163077,144,11443.433035
38.945275,98,11462.166174
-7.385124,57,11473.491042
39.298821,94,11491.3211
40.500027,259,11538.4697
38.39578,98,11557.298167
-3.62251,132,11581.84553
38.801711,117,11603.521553
38.339466,93,11621.399124
-2.209735,224,11661.843477
38.356371,115,11683.252844
-0.36223,82,11698.788031
39.384383,87,11715.189323
39.830803,111,11736.73665
39.048902,101,11755.497273
37.961301,140,11781.048103
38.82767,76,11795.680159
38.910057,79,11811.132646
38.836353,158,11839.849284
38.866082,77,11854.99463
-5.835882,61,11867.211051
39.272877,97,11885.792736
39.07836,106,11905.62548
-4.48944,52,11917.2048
39.368215,110,11937.825141
-1.117836,81,11953.303513
38.801605,101,11972.424874
39.815919,147,11999.435318
38.994775,89,12016.196755
-6.907109,54,12026.901846
38.88466,69,12040.415043
38.846617,116,12062.185915
39.614935,129,12086.068062
-8.708978,22,12091.168878
39.049749,170,12122.988443
39.379621,82,12138.827559
39.75721,123,12161.605848
38.491554,151,12189.476649
-3.861188,68,12202.857467
39.496132,124,12225.83232
-5.306362,62,12238.027628
-0.48633,78,12252.951694
38.811433,91,12270.303803
39.172028,210,12309.016646
40.072619,102,12328.363221
38.94916,86,12344.948483
39.203609,161,12374.383419
39.323951,94,12392.237322
39.01975,78,12407.285278
-4.809389,87,12423.662986
39.631869,77,12438.518801
-3.277485,40,12447.032782
38.7205,79,12462.179334
39.067827,158,12491.871047
39.004976,115,12513.327915
39.278571,93,12531.267252
-3.2005,47,12541.10472
39.86753,143,12567.619639
39.100747,111,12588.569522
39.757987,222,12628.39396
39.272288,73,12642.527728
38.453799,109,12662.691746
39.710212,134,12688.297826
39.315177,206,12725.118222
39.74432,124,12748.300768
38.420656,99,12766.724414
39.170428,87,12783.264367
-0.645312,200,12819.22912
-2.728711,100,12838.080884
-1.936361,72,12852.11268
38.13011,73,12867.174563
-4.705596,81,12882.879142
39.826109,122,12905.484494
39.005555,88,12922.452966
39.351905,140,12948.071356
39.022867,92,12965.387379
39.40597,96,12983.607027
-3.264245,62,12996.255487
39.661647,88,13013.299033
39.61644,173,13045.788567
39.029951,70,13059.731548
39.891767,137,13084.989881
38.659191,127,13108.634736
39.631858,151,13136.335712
38.761026,85,13152.756646
39.457957,89,13169.598792
38.275039,90,13186.557291
39.048189,108,13206.592299
39.578316,134,13232.285304
39.108324,116,13253.702262
39.77773,81,13269.256587
-4.320958,51,13279.518086
39.83332,81,13295.080813
39.549162,131,13319.247654
39.289597,80,13334.780132
38.482225,113,13355.829817
38.226769,112,13376.783202
39.314171,137,13402.129291
-7.55422,57,13413.577865
35.272083,81,13429.898042
38.98011,115,13450.981946
38.785618,101,13470.115471
39.968129,140,13495.494077
39.668259,137,13520.788777
38.509496,78,13535.776235
-3.853051,104,13555.224093
39.687117,87,13571.768492
39.073152,144,13598.178628
39.475177,111,13619.624552
39.031282,87,13636.099983
-4.043269,50,13646.30048
36.389075,81,13661.719949
33.058854,115,13682.997018
39.815355,103,13701.953714
38.575768,117,13723.748791
39.342981,128,13747.46811
-1.194441,116,13768.948025
38.996632,92,13786.599946
-2.636497,59,13799.142772
38.854016,84,13815.266469
-4.810153,48,13825.304809
-5.777122,79,13840.474682
39.03608,109,13860.936093
39.132087,85,13877.266936
39.162914,76,13891.71998
-4.779841,48,13901.658887
39.513581,103,13920.988794
39.522798,94,13939.109
-2.862115,131,13963.107102
39.137948,76,13977.795913
39.938513,155,14007.311689
38.642114,111,14028.043348
-0.400429,142,14054.255378
39.177475,99,14072.822935
39.663198,127,14096.580127
39.766216,83,14112.536776
39.343292,82,14128.175981
-3.27919,59,14139.722821
39.393177,150,14167.267058
-5.783989,81,14183.820116
-1.556317,60,14195.85621
38.848348,117,14217.708401
39.374215,78,14232.671204
38.352774,96,14250.802937
39.809259,138,14276.100776
-5.239235,65,14288.9133
39.150003,130,14312.841364
39.969047,111,14333.674695
38.725987,198,14370.027837
39.370466,91,14387.298156
38.200254,76,14401.837369
-4.854167,36,14409.471618
-4.215318,58,14421.240536
39.476228,101,14440.280766
40.291508,141,14466.157536
39.214849,81,14481.986162
38.786853,86,14498.325163
39.02634,122,14521.203055
40.064017,90,14538.273627
39.294085,154,14567.3089
38.75001,149,14594.60485
38.522064,138,14620.199198
38.878641,86,14636.64406
0.657829,75,14651.116789
39.732554,173,14682.766636
-0.498181,73,14696.915806
39.336349,89,14713.935725
39.181209,79,14729.178882
39.502734,95,14748.246781
38.896824,88,14764.952818
39.152035,71,14778.716999
-0.167289,83,14794.808916
39.74482,83,14810.763719
39.219473,138,14836.276574
-4.522307,97,14854.496078
39.734642,146,14881.297985
39.527859,85,14897.305912
39.114259,89,14914.220492
38.735174,113,14936.134033
38.984068,94,14953.882314
38.408613,90,14970.785964
38.59659,106,14990.629043
38.6659,68,15003.857181
38.751362,98,15022.723847
39.406594,104,15042.689395
38.610285,80,15058.279627
-3.983185,44,15067.729695
39.483082,146,15094.650699
38.700165,106,15114.805097
39.450292,96,15133.778787
39.510803,81,15149.192652
38.812484,79,15164.496374
-7.987969,37,15172.288098
39.495576,72,15185.963776
39.066904,113,15207.044069
38.379366,151,15234.460754
-2.266216,88,15251.337232
-5.153931,72,15265.178784
38.590026,69,15278.568619
30,1,15280.03673
39.873396,126,15303.398471
38.886782,108,15324.672843
38.885189,93,15342.677848
39.220561,129,15366.732407
39.641573,118,15388.438575
39.30926,72,15402.409134
39.229474,82,15418.003025
39.991024,94,15435.752884
38.31551,69,15449.124719
-0.757391,95,15467.115253
38.86809,90,15484.34222
38.911436,82,15499.931783
39.727371,110,15521.13116
40.10332,98,15539.48357
39.661529,71,15553.180414
40.037978,135,15578.012752
-5.456508,61,15590.124513
39.380574,86,15606.563522
-5.662583,40,15615.072684
39.01984,102,15634.533087
39.438571,75,15649.070146
39.309271,171,15680.02724
-4.200665,43,15689.082752
39.457118,95,15707.545395
-8.689645,21,15712.557143
39.290358,88,15729.173193
38.971544,75,15743.420189
-6.116479,72,15757.364133
-1.193735,64,15769.86009
39.354973,124,15792.777751
-5.162783,42,15801.368438
38.556273,118,15823.359943
39.378535,77,15838.070736
39.472655,125,15861.033227
39.662326,137,15886.227486
39.124044,96,15905.253118
39.671655,118,15927.422746
39.151129,110,15948.137985
39.232972,106,15967.764252
38.856198,82,15983.264309
38.839493,147,16010.158697
39.05891,84,16026.014116
38.41149,87,16042.932751
39.019,141,16068.753521
38.650711,101,16088.56854
39.060118,103,16108.182015
38.78396,103,16127.556377
39.176845,68,16140.920051
-3.878007,38,16149.116999
39.593424,170,16180.18365
39.85623,90,16197.464037
38.729066,80,16212.758081
40.393347,188,16246.830181
-1.727651,52,16257.602123
38.210627,73,16272.826684
-5.321464,43,16281.709032
39.848933,145,16308.22903
39.156345,69,16322.132772
-6.3513,65,16334.996869
39.045647,80,16350.486258
-5.555681,40,16358.884378
38.658105,87,16375.450543
39.2939,70,16389.067124
-4.360403,105,16408.574883
-2.808449,70,16422.225081
-5.907618,70,16435.708442
38.607646,91,16452.833265
39.531816,117,16475.815434
38.663911,78,16490.848962
39.611409,204,16527.896781
39.962239,97,16546.564447
39.168933,95,16564.581811
39.196139,71,16578.486419
39.081004,107,16598.723902
39.313557,151,16626.499693
-9.02657,53,16637.065882
-2.873151,40,16645.527559
39.12239,76,16661.274816
38.892628,81,16676.921581
39.442708,106,16696.859491
-4.223697,69,16710.29165
39.156592,67,16723.343263
38.907089,104,16742.889959
39.933394,86,16759.312362
39.261958,86,16775.836064
39.121865,105,16795.489066
-5.885248,69,16808.919768
38.775823,89,16825.66431
39.41042,99,16845.073557
39.249119,78,16860.145163
32.743394,101,16879.244438
38.324075,72,16893.461164
39.263357,75,16907.916419
-0.639329,102,16927.255996
39.653381,83,16943.199251
39.49169,93,16960.766682
38.937765,99,16979.088724
-4.795253,70,16992.577322
38.951107,76,17007.174261
39.232591,73,17021.428075
38.393666,86,17039.052234
40.066596,80,17054.432797
38.972361,81,17070.164151
-4.517706,107,17090.04894
-3.138895,58,17101.887671
-3.219968,45,17111.276781
-2.071548,51,17121.942913
39.354795,84,17138.177079
39.576261,151,17165.719984
39.255746,110,17186.451797
-3.51366,50,17196.436548
38.868769,105,17216.282604
38.229607,67,17230.195788
39.371525,119,17252.578941
39.586833,83,17268.491563
39.660193,74,17282.906578
1.123199,99,17301.472694
39.053557,86,17317.956479
39.63732,113,17338.793141
39.620223,78,17353.795748
39.655518,153,17381.951537
-3.912471,82,17397.742404
39.129562,74,17412.292776
39.416542,83,17428.820534
39.536229,75,17443.273065
-3.365649,55,17454.157284
39.663504,96,17472.192734
38.600326,126,17495.464788
40.019394,87,17512.013697
38.781476,137,17537.267266
-3.246026,75,17552.076458
38.864812,65,17564.652787
39.13622,74,17579.108533
39.003562,116,17600.820968
-6.576743,93,17619.333413
39.190365,80,17634.515703
39.310228,95,17652.482808
-3.339753,39,17660.610313
-2.455591,124,17684.016961
39.668427,69,17697.615927
39.635846,119,17719.654536
0.20471,150,17746.855767
-4.624386,49,17756.745434
38.883262,93,17774.288962
39.629994,88,17791.060628
38.832819,110,17812.689093
38.943516,80,17828.339539
39.218471,91,17845.368828
39.981388,157,17874.155217
-1.127989,65,17886.796274
-4.825261,39,17894.941002
38.820054,76,17909.673284
38.118204,73,17923.742967
38.709145,123,17946.389097
39.371516,81,17962.227398
38.50261,70,17975.765827
39.354619,137,18001.696272
39.130461,144,18028.282984
39.259118,213,18067.095272
39.083448,140,18092.912509
-3.435856,60,18104.956297
39.798918,131,18129.189024
38.644882,92,18146.866759
39.35269,79,18162.124199
-7.235411,72,18176.102874
39.789164,85,18193.346374
38.979137,82,18209.291797
-0.654255,107,18229.289915
-5.310667,38,18237.209674
39.338935,96,18255.235847
39.133739,177,18287.360578
38.868359,89,18304.521725
39.299533,104,18324.120586
39.410351,77,18338.828264
39.765923,103,18358.176953
-1.085191,62,18371.147807
39.101,171,18402.534653
39.36428,117,18424.204188
39.173671,78,18439.119186
-4.705353,51,18449.32137
39.137206,81,18464.908794
39.200898,119,18486.918593
38.913281,89,18503.849344
39.213839,124,18526.915923
-3.731393,90,18543.945295
-0.339193,60,18555.841316
39.15466,75,18571.090953
38.737495,99,18589.671308
39.23123,133,18614.018763
38.960789,87,18630.413809
39.450882,178,18662.679589
39.269924,120,18685.475245
39.253343,86,18701.954536
38.308041,78,18717.315565
-3.317242,46,18726.748326
38.44391,80,18742.052048
38.806744,182,18775.951327
-1.132207,70,18789.532416
39.238882,118,18811.63212
39.534535,99,18830.546576
39.976898,92,18847.810669
-2.875564,52,18858.541923
39.670344,89,18875.342985
38.665488,117,18897.036342
39.26027,116,18918.838189
-1.479978,52,18929.606128
