#{"t_start": 1681480281.226133, "env_id": "TurtleBot3tentabot_drl-v00"}
r,l,t
-10.906782,47,4792.915703
-11.902374,262,4840.318346
-12.084219,18,4844.86742
-7.411765,106,4864.780512
31.364511,49,4874.787135
-9.610543,93,4893.1843
-9.036944,62,4905.228351
-12.301723,26,4911.04188
-11.167602,26,4916.817347
-11.619332,25,4922.464071
-7.474968,75,4936.984844
23.964542,196,4972.853384
31.955324,384,5041.474295
-15.236802,118,5064.21245
-10.661562,43,5073.062811
30.745366,154,5101.303919
-16.967833,52,5111.782238
-8.051332,57,5123.180773
-10.589974,43,5131.940874
32.466929,98,5150.531671
30.912081,235,5192.884894
-6.418536,124,5216.352241
6.276964,278,5266.802051
-9.695968,47,5276.486345
-12.870025,56,5287.869621
-15.228778,96,5306.113549
15.938085,222,5345.69911
19.838115,126,5368.851152
-12.88969,123,5391.860358
-18.038865,43,5400.558509
-10.046317,43,5409.812412
-10.031596,27,5416.004807
-4.158923,106,5436.162042
-10.803749,46,5446.082038
34.300123,115,5467.478343
31.52094,149,5494.807583
-10.14287,50,5505.333395
-0.134072,687,5626.977223
-13.5868,40,5635.249032
-9.61283,84,5650.976873
30.229468,186,5684.613354
31.379622,33,5691.711161
-9.601815,46,5701.059207
23.912892,140,5727.127789
30.955512,248,5771.698366
19.505397,177,5804.223033
-11.791068,16,5808.282316
31.465195,107,5829.431207
34.226111,69,5842.973533
-12.320411,17,5847.446
-10.550697,71,5861.021441
16.255418,128,5884.363336
-8.629871,34,5891.496351
-12.816589,100,5910.138265
27.925869,149,5936.9196
-6.847618,49,5946.852208
-15.044081,98,5965.286079
-9.036422,47,5974.668822
-7.404266,141,6001.553618
30.655924,97,6019.978778
31.826819,27,6026.272449
-8.262752,113,6048.0543
31.549746,32,6055.270684
-6.376532,119,6077.943405
-16.212615,132,6102.832899
36.683042,141,6128.881705
26.004589,163,6158.659796
-10.426879,39,6166.785332
-10.899796,19,6171.470265
31.973127,39,6179.909053
-12.16593,39,6187.888654
33.923815,142,6214.586271
-9.323426,31,6221.334226
-10.661951,35,6228.738665
-11.439494,14,6232.50139
30.667313,79,6247.8045
-6.260087,148,6275.162296
-10.247237,50,6285.009674
-9.462876,16,6289.129107
-10.483689,12,6292.814291
-12.125205,58,6304.286093
-11.1658,22,6309.418882
-7.654632,142,6336.051598
-6.927275,175,6368.294706
-12.470728,22,6373.3855
31.264079,159,6403.734905
-9.940511,22,6409.08229
-11.881414,120,6431.040251
32.188012,46,6440.418306
26.868503,157,6469.560484
-10.784506,22,6474.734753
-14.989921,120,6496.718866
33.589089,129,6520.981374
-5.143455,168,6552.200154
-8.946368,114,6573.866315
-7.646825,111,6595.943304
32.106504,156,6624.522452
-14.363468,23,6629.831915
-11.283286,23,6635.221924
-18.3515,90,6652.212499
-5.306539,103,6671.838458
-9.266008,20,6676.935035
-10.994792,62,6689.09862
33.513036,80,6704.410937
28.30113,186,6737.941222
-9.227178,54,6748.909581
-7.505151,177,6782.490012
-9.423355,57,6793.978766
-10.100333,23,6799.224387
-10.863934,26,6805.120539
32.747788,86,6821.322508
-8.876769,35,6828.820925
-8.691195,62,6840.984185
-6.648931,95,6859.065477
-10.194863,71,6872.953373
-27.20761,234,6914.790946
-11.354315,18,6919.425565
32.231202,197,6954.918776
-11.383171,22,6959.98884
-7.097321,216,6999.885156
-13.965156,103,7018.698008
32.893119,125,7042.194042
32.565798,72,7056.522333
34.988295,171,7087.664205
29.545386,177,7120.026315
-10.328457,179,7153.421063
-23.063567,144,7179.354848
17.335612,154,7207.595395
-10.044018,58,7218.78234
33.2256,142,7245.328612
-13.096354,141,7271.226545
-18.950081,235,7313.254352
-8.948206,22,7318.337112
34.107815,157,7347.903251
-13.897642,58,7359.327623
-8.671827,109,7379.875003
-17.977003,100,7398.299351
-11.099302,17,7402.511962
-14.645008,43,7411.326212
-14.967973,101,7430.543716
31.879483,49,7440.263078
-7.410723,143,7467.081297
-9.901718,30,7473.790249
33.858726,96,7492.176967
-9.08185,32,7499.212034
34.539801,137,7524.26267
21.544968,120,7547.594667
33.434978,143,7573.793789
36.857426,227,7614.640087
34.727265,264,7662.16568
-11.693572,18,7666.53899
-8.705279,141,7692.506318
30.756528,85,7709.081909
32.442387,109,7730.088884
32.983374,111,7751.190274
-7.599477,83,7767.313911
-11.228689,104,7786.706337
33.03325,96,7805.159595
32.628132,117,7826.8295
-11.373212,26,7832.629229
34.194497,128,7856.098565
-11.927923,30,7862.482702
29.386911,60,7874.461731
-11.798463,33,7881.573962
32.432332,142,7908.888406
27.686396,78,7924.223982
31.221926,43,7933.467546
-12.941149,141,7959.414343
-20.581568,160,7987.967323
-12.813608,17,7992.194747
-11.280915,33,7999.067382
29.44406,137,8024.250937
31.15469,79,8039.615028
37.166648,135,8064.555859
-11.024587,76,8079.179157
-13.012243,189,8115.033151
-9.799296,35,8122.614993
32.647477,94,8140.143936
-11.078785,40,8148.533519
35.435241,177,8181.159503
-11.196146,53,8191.721846
-10.65851,15,8195.586787
34.234734,206,8233.269332
-8.042192,68,8246.424979
-8.763635,88,8263.036665
34.282585,63,8275.226403
-11.44465,18,8279.561257
-10.965904,17,8284.038193
32.345771,143,8311.591147
30.943161,77,8326.709684
33.321864,82,8342.517569
34.532725,113,8363.208958
29.037072,193,8398.261238
32.896841,171,8429.630405
-9.474925,75,8444.293648
29.98428,63,8457.094321
33.467338,112,8479.184979
-7.614819,119,8501.355902
-11.028877,14,8505.173866
-10.251605,26,8511.011718
-9.36242,21,8515.953413
31.522551,188,8549.878695
28.510776,227,8590.944727
34.346728,115,8612.826353
-10.122589,20,8618.045815
-6.884573,229,8659.348018
37.627992,138,8685.714513
34.716008,107,8705.713594
-18.077971,74,8720.223276
32.772518,120,8742.785642
34.75057,156,8771.76491
31.02325,65,8784.937107
30.957129,216,8824.370595
-4.070597,176,8857.19359
-11.090716,227,8898.022804
32.309339,59,8909.96299
-8.576858,156,8938.942395
-12.423103,119,8961.140927
32.406225,140,8987.423346
-28.00927,65,8999.903789
33.105868,145,9026.238171
32.470533,84,9043.193185
-9.611353,33,9050.235683
36.011577,166,9080.723114
-9.763735,65,9093.626856
-14.84719,76,9108.086405
-8.065234,144,9134.694333
23.857376,139,9160.454053
34.604155,74,9174.542177
32.815086,101,9193.697697
24.961398,193,9229.247032
31.137837,52,9239.827611
-10.818385,37,9247.56434
-16.20621,59,9258.877908
-11.990524,29,9265.26797
35.23062,196,9300.697477
-11.002855,19,9305.324241
33.819921,94,9322.816276
32.57741,340,9383.695536
32.799152,73,9397.606764
25.385639,97,9416.635132
-9.278253,26,9422.528825
-9.866889,61,9434.560654
-10.42994,14,9438.231056
-11.081679,20,9442.994821
-9.222753,27,9449.295125
32.095142,103,9468.481363
33.15645,129,9492.550216
32.618566,58,9504.103754
35.594641,113,9525.627945
32.174472,171,9557.23758
33.521064,114,9579.035335
-10.433766,129,9603.102012
-8.799164,33,9611.077521
-14.587837,175,9642.97735
-9.05387,35,9650.53531
34.141938,99,9669.77321
-9.180446,30,9676.447394
32.543577,59,9688.174735
-10.007094,22,9693.323978
23.480061,253,9738.54926
-15.085287,190,9773.170015
-11.749704,13,9776.760074
34.634103,168,9807.907652
-9.07726,36,9815.410121
32.902804,65,9828.186351
31.04704,105,9848.445609
31.499861,49,9858.703348
-11.794695,143,9884.76485
-10.883153,59,9896.356497
-12.166735,34,9903.959321
-7.749119,51,9914.387619
28.354089,151,9942.548318
-10.902666,13,9946.082743
35.89177,162,9975.904408
-9.924861,22,9981.006481
-13.195839,31,9987.800134
35.006846,136,10013.866431
-6.741321,99,10032.904494
-8.034822,93,10050.369836
-10.592825,56,10061.326297
31.940747,43,10070.310724
32.264725,95,10088.080211
35.39879,166,10117.935162
36.861957,179,10150.466357
-11.405809,26,10156.475718
-13.295201,25,10162.093285
-19.502666,61,10173.847085
-7.86845,118,10196.642903
30.365749,76,10211.183851
32.873964,163,10240.689444
-10.649307,22,10245.880837
-7.631174,88,10262.452223
33.93099,91,10280.04747
-11.309019,29,10286.354374
33.096038,84,10302.16908
-12.022855,46,10311.448739
-18.170677,45,10320.672043
-8.684496,23,10326.154558
32.400085,50,10336.362659
-13.782694,110,10356.515943
32.841611,81,10372.396335
-11.381211,84,10389.341515
31.231808,103,10408.828617
31.898379,103,10427.82734
-9.016953,27,10433.892212
-11.83606,80,10449.122038
-8.547515,67,10461.97341
-3.465971,220,10501.717564
32.249089,52,10512.107803
28.021062,160,10541.54759
36.188894,152,10570.628163
-8.944959,15,10574.875671
-9.992351,31,10581.550952
25.795033,65,10594.155103
31.548699,145,10620.994225
-8.755221,100,10639.737927
-10.605591,22,10644.778725
30.194244,116,10666.047988
34.388344,92,10683.791412
32.229408,84,10699.69242
-5.72273,177,10732.161119
-8.230792,92,10749.265415
34.198467,106,10769.739367
-9.92337,15,10773.85543
-11.11692,18,10778.311499
27.638491,203,10814.734788
33.025735,114,10836.17908
34.063802,89,10853.40921
30.466921,64,10866.253403
34.339375,88,10883.40152
-9.189474,34,10890.784431
-34.481709,268,10938.540835
34.397101,161,10969.003236
-9.008312,43,10977.69479
32.540192,126,11000.682491
32.089628,96,11019.02695
36.5996,192,11054.267922
-10.321369,81,11069.694917
-11.756279,17,11074.147513
34.158004,103,11093.581325
31.463981,40,11102.377162
34.851875,93,11120.330291
37.49767,121,11143.952973
-9.974304,55,11154.998522
32.877455,61,11167.477514
35.861449,124,11190.686697
30.678472,44,11199.623106
28.560255,88,11216.19066
-11.527538,15,11220.118278
36.37039,111,11240.916997
-11.630423,61,11252.801464
33.845415,77,11267.567383
-9.604593,26,11273.414525
-9.199236,32,11280.390335
24.850669,147,11307.790951
25.728347,98,11326.326895
-11.353867,45,11336.331099
-11.460039,30,11342.819307
-11.789449,26,11348.722466
31.750523,54,11359.482226
-8.574907,38,11367.697345
33.328323,68,11381.19968
33.504776,63,11393.459512
31.963348,110,11414.593173
-10.194953,15,11418.782726
34.079212,118,11440.777516
30.421231,109,11461.124138
-11.809992,34,11468.377119
-9.602966,39,11476.449063
-12.031755,22,11481.665783
-5.090706,116,11503.500447
33.57708,122,11526.298394
17.595302,325,11585.151596
35.312975,139,11610.491759
-10.6708,180,11643.343755
34.145431,120,11665.628874
-9.322561,24,11671.259144
30.415469,62,11683.815577
-9.539956,92,11701.459541
-9.264617,15,11705.378256
34.172763,107,11726.487886
34.657138,107,11746.060411
34.534891,105,11765.418919
32.681002,157,11793.892982
-18.731627,93,11811.405118
34.42889,130,11835.321861
34.968592,138,11860.877002
-10.507241,47,11870.330718
33.806734,130,11894.237638
-11.046597,21,11899.235277
-5.818432,148,11927.307437
34.945034,97,11945.592383
-9.940064,26,11951.458971
32.11283,58,11963.166263
32.762113,66,11976.338331
35.169123,127,12000.058686
34.460495,133,12024.542647
-12.34161,110,12044.949861
-9.971214,25,12050.822011
25.376213,73,12065.098671
37.265314,196,12101.469979
25.265151,170,12132.460508
-12.868239,21,12137.387652
-9.907711,21,12142.439432
36.21183,129,12166.50166
27.620675,80,12182.188745
27.42509,91,12199.29016
-9.797489,22,12204.425453
33.393008,110,12225.143039
32.050444,82,12240.625656
28.715686,74,12255.394002
32.936715,66,12268.794683
37.885923,145,12296.598328
35.099275,153,12325.092504
33.235946,143,12351.369539
31.734229,168,12382.127935
31.698057,121,12405.000896
31.646968,25,12410.933154
33.436428,71,12425.208146
-13.916305,54,12435.775606
35.785301,160,12464.911716
33.128859,62,12478.341425
-9.245793,62,12490.550284
32.599761,139,12515.834874
38.471518,163,12545.49519
-10.121611,15,12549.311595
36.782227,187,12583.599385
36.146279,129,12607.802427
34.844539,124,12631.295504
34.158383,83,12646.818463
-8.682926,50,12656.908211
35.730743,182,12690.841493
-8.205306,156,12719.724127
29.653684,144,12746.398017
-18.066363,87,12762.712091
-8.417947,28,12768.92042
36.652535,148,12795.955809
31.643831,65,12808.834022
34.418311,118,12831.122872
31.627863,115,12852.766753
32.512116,52,12863.755941
34.266653,136,12888.735179
28.696011,181,12922.112354
35.387186,123,12945.196054
32.968705,104,12964.359034
-10.36722,25,12969.937528
-27.479133,102,12988.882329
-10.329555,35,12996.354291
33.273004,68,13009.588441
29.152298,69,13023.196905
30.198581,101,13042.36059
32.382802,57,13054.89132
27.870158,54,13065.923231
-12.261461,51,13075.96445
33.972071,116,13097.510761
32.614638,68,13110.967449
-7.213291,115,13132.625912
-10.185956,89,13149.17159
-9.814502,21,13154.054682
30.97681,25,13159.844606
34.041222,76,13174.980513
34.041722,115,13196.824722
33.244019,135,13221.626521
-10.93379,33,13228.520688
32.717331,228,13270.543247
32.192973,40,13279.000984
35.037839,110,13299.991992
-15.496991,100,13318.66184
33.555464,92,13336.677093
32.1184,55,13347.903845
-9.599161,19,13352.750573
34.043771,64,13365.42452
35.455177,99,13384.267995
-9.286183,189,13418.324254
33.379647,78,13433.878867
35.070693,113,13455.496406
32.400547,70,13469.376657
34.379488,71,13483.391423
28.83146,43,13492.373931
28.194153,38,13500.578629
33.133989,72,13514.802018
-10.081567,23,13520.174285
38.327223,197,13556.164411
34.799542,138,13581.199581
-10.037287,15,13585.140913
34.159013,118,13607.533553
36.917628,109,13628.81463
31.206323,71,13642.851117
-5.435812,147,13670.206382
33.867769,75,13685.300156
35.675673,169,13716.234391
-10.783577,17,13720.733299
36.944612,111,13741.724017
36.424722,99,13760.601619
36.778591,139,13786.224662
37.869366,142,13813.187964
-11.170661,19,13817.821847
-17.59003,114,13838.850323
35.00168,93,13856.695924
28.492445,80,13872.331383
-8.162057,54,13883.224366
34.351842,93,13901.01601
34.133419,130,13924.702842
-17.581524,53,13935.520253
-9.978332,15,13939.383661
26.015279,52,13949.817451
-10.614639,57,13961.130696
34.987221,93,13978.591439
31.73295,43,13987.518217
-15.370866,35,13994.835601
29.75385,66,14007.955259
30.178071,111,14029.37458
35.427361,98,14047.850547
-9.5936,18,14052.526537
-9.941124,21,14057.504322
34.320867,79,14072.971048
29.801982,299,14126.515565
-17.193298,42,14134.922507
32.342246,61,14147.226325
35.599681,109,14168.040693
33.476643,76,14182.722664
38.707329,125,14206.744222
36.917351,120,14229.271606
31.324632,38,14237.532922
32.319269,76,14251.814772
36.576893,139,14277.204281
35.011791,100,14296.274772
-10.660939,20,14301.310286
-10.141048,172,14332.252766
-8.896837,55,14343.258534
38.4649,80,14358.347231
36.332251,112,14379.318612
34.851557,90,14397.119289
31.39121,70,14410.486122
36.553108,105,14430.277237
34.349062,124,14453.172555
34.075203,71,14467.10818
32.959372,66,14479.868046
34.815959,73,14494.015024
37.864668,138,14519.51401
-6.965771,69,14532.904068
33.471378,59,14544.65334
34.195405,96,14562.834003
-8.788024,19,14567.498722
-13.512286,76,14582.545064
33.362833,98,14601.005262
36.667474,113,14622.457002
34.361056,113,14643.444314
32.821753,62,14655.475561
28.72094,75,14669.870911
29.426851,84,14685.903339
38.821774,168,14717.163768
31.852254,124,14740.248587
-10.460437,29,14746.469951
-8.647413,25,14752.168203
32.3831,61,14764.303243
34.02378,80,14781.05624
-14.38362,39,14789.180235
32.613592,60,14801.125899
37.628337,139,14826.690111
-12.433438,19,14831.444237
36.525868,109,14851.548269
32.029837,56,14863.205539
31.77216,64,14875.85835
37.167271,115,14897.463353
32.807742,131,14921.635618
32.191405,55,14933.02392
35.424877,113,14954.54816
37.882122,124,14978.684178
-6.890685,99,14997.323587
32.012927,76,15011.808024
33.429998,107,15031.671142
29.041223,79,15047.236067
37.479381,174,15079.241883
33.815017,69,15092.560143
-7.499893,105,15112.626646
25.052346,98,15131.167444
-11.651255,26,15137.038524
32.868806,64,15150.060751
31.14778,17,15154.625462
32.755132,79,15171.132194
32.980748,109,15191.711768
30.900213,91,15208.595321
35.148234,109,15229.303595
36.958048,97,15247.816645
-15.991157,59,15259.845309
35.073801,93,15277.557075
31.621326,75,15291.673471
32.708465,53,15302.629202
33.813642,72,15316.60098
34.182601,75,15331.34692
35.163147,99,15350.226597
20.949719,131,15375.457601
-6.506297,123,15398.766635
-9.807756,25,15404.486031
33.769922,117,15425.855675
35.649684,108,15446.3033
30.977389,123,15469.720516
36.780161,126,15493.31324
32.802417,101,15512.691194
-15.675256,61,15524.472409
-15.311442,53,15534.962289
34.868908,138,15561.114313
27.098421,104,15580.631146
38.355052,164,15610.891824
-14.361023,165,15641.042952
-11.113123,18,15645.406739
36.004814,91,15662.488989
34.98044,104,15682.236322
32.709426,80,15697.325436
-10.39248,25,15703.236159
33.733009,59,15714.567094
36.539398,149,15742.562469
35.391516,141,15768.279458
37.528421,118,15790.478935
-13.585678,80,15806.292207
34.174537,100,15825.334591
29.893583,102,15844.698681
35.085403,146,15871.41416
33.627661,80,15886.963124
33.01687,61,15899.078354
33.604611,66,15911.730411
31.775303,57,15924.017482
33.037075,112,15944.750308
33.555112,70,15958.352932
33.991882,67,15971.46391
34.726005,97,15989.924857
31.770613,46,15999.551103
34.042725,86,16015.613351
33.460893,69,16029.310318
29.746431,151,16057.260068
32.331573,53,16067.953859
-20.968553,65,16080.34275
36.505011,106,16100.220211
30.118973,82,16116.688497
34.78903,94,16134.234479
33.002951,68,16147.547381
31.657298,38,16155.842083
33.76135,111,16176.169916
32.574019,42,16184.862235
36.439182,107,16205.064612
34.196842,115,16226.726269
32.043724,71,16240.282293
34.113437,69,16253.861836
32.510948,83,16269.986257
34.269936,92,16287.313405
37.969672,128,16311.978924
34.231208,140,16337.85298
27.800843,34,16345.046816
33.296499,86,16361.513083
33.485443,91,16378.653074
34.014484,90,16396.288478
-11.600732,15,16400.124625
-12.698353,25,16405.779703
31.622192,171,16437.081731
33.868275,80,16452.97146
37.659797,119,16475.237862
-9.808689,18,16479.975408
-15.136618,79,16494.887671
-8.474948,23,16500.242049
35.032563,90,16517.916954
-10.186886,19,16522.671996
37.249949,131,16547.056748
31.132368,27,16553.280689
31.715645,61,16565.46593
36.88206,86,16581.935902
32.919798,57,16592.937902
28.973807,105,16612.973117
28.63209,102,16632.309675
-9.414056,26,16638.115874
34.773173,113,16659.142072
36.866597,122,16681.795855
-9.635484,65,16694.400789
-9.036931,23,16700.448458
-9.610408,47,16710.111348
32.351655,38,16718.272877
32.497207,75,16732.560419
-10.862514,16,16736.726577
37.927238,137,16762.364849
31.591053,64,16775.208469
-10.892747,23,16780.638309
-12.256562,21,16785.606333
30.423536,125,16808.882633
15.588678,189,16843.141156
30.933137,80,16858.199873
35.011146,100,16877.054556
-9.884352,12,16880.724873
36.521623,112,16902.514188
36.02271,130,16926.6661
37.662183,119,16949.0057
34.68007,92,16967.090285
35.385417,81,16982.755071
32.898556,62,16995.073009
37.243658,117,17017.171024
34.111906,127,17040.723294
-10.69982,19,17045.365634
37.140393,152,17073.167083
34.713087,68,17087.660504
32.799562,57,17098.857148
-17.940757,80,17113.736751
34.686785,88,17130.21485
31.701,35,17137.98477
38.640417,177,17170.126628
34.992656,103,17189.547083
34.371789,84,17205.466276
-8.664365,32,17212.568577
33.304156,57,17224.075723
