#{"t_start": 1681459983.7116492, "env_id": "TurtleBot3tentabot_drl-v00"}
r,l,t
36.629007,116,3057.714355
28.283735,114,3079.53729
35.756832,92,3097.080492
37.796262,111,3117.940396
37.987804,76,3132.562151
38.410814,103,3152.372323
30.653053,132,3176.892903
-5.45858,47,3186.493182
37.914932,91,3203.88875
38.424844,104,3223.360819
-5.768754,50,3233.682258
38.373267,90,3250.943535
-6.687488,46,3260.654444
38.705613,102,3280.744886
38.284267,86,3297.517104
38.296155,81,3313.069665
-6.796431,44,3322.156791
38.456518,93,3340.154037
-4.83713,54,3350.900894
36.580232,103,3370.421897
38.395314,96,3388.739062
35.164479,82,3404.358837
39.203685,123,3427.074983
36.290969,102,3446.502152
38.743224,81,3462.828326
38.974301,97,3481.120826
38.100658,102,3500.137924
37.902314,81,3515.570106
38.749778,101,3534.525508
38.726054,102,3553.723728
-6.074956,47,3563.55509
-5.945425,52,3574.015121
38.495426,94,3591.832912
33.535578,103,3611.249328
38.464441,96,3629.601812
30.898458,132,3655.200426
37.340062,100,3673.982383
38.397151,110,3694.499777
-5.262214,43,3703.544243
38.76064,86,3719.895289
-5.847434,55,3730.912008
38.944498,90,3747.890795
-7.07286,27,3753.988977
-8.242337,55,3764.866236
-10.607633,31,3771.912431
38.563825,78,3787.099716
34.502504,147,3813.87683
38.473646,106,3834.049594
35.17185,88,3851.571426
38.32019,100,3870.358158
38.98413,87,3887.074621
-6.860673,40,3895.714216
38.923218,93,3913.262171
37.975209,128,3937.030495
37.958085,82,3952.839987
-10.64661,24,3958.443848
38.658557,94,3976.55138
38.047131,90,3993.489605
-5.271703,61,4005.440746
38.662872,133,4029.876568
-9.202634,63,4043.126284
-4.526689,60,4055.125688
38.931212,114,4076.559396
38.180836,84,4092.606887
-5.843574,51,4103.091045
39.017659,118,4124.793016
38.510424,92,4142.313766
39.516514,104,4162.208837
31.779531,129,4186.043574
33.974203,95,4203.901953
38.50794,93,4221.681799
-12.178277,67,4235.47689
38.63185,90,4252.436521
32.632057,90,4269.436898
34.354651,123,4292.11327
39.063017,89,4309.089612
38.554762,84,4325.081531
38.010945,91,4342.41004
35.603944,106,4362.308879
-4.636353,83,4378.415099
38.593172,87,4395.300021
36.402762,99,4414.132927
36.755402,97,4433.018922
39.45318,94,4450.811614
39.20246,100,4469.497172
-7.982231,58,4480.955235
38.567202,93,4498.917198
-10.128572,70,4512.346053
38.575222,98,4530.723823
-6.841015,58,4542.184323
38.787701,93,4559.822983
34.656403,94,4578.064776
39.240304,97,4596.194382
38.007238,101,4616.551725
-5.86429,121,4638.878423
37.963759,86,4655.254367
-7.414022,60,4667.333223
38.77254,87,4683.782995
28.822952,111,4704.37661
38.299114,84,4720.552238
38.936769,124,4743.657359
35.604915,127,4767.313977
26.461833,156,4796.132979
38.443352,85,4813.429145
37.885882,101,4832.486672
-10.025095,23,4838.046526
38.77203,79,4853.373068
38.50237,88,4870.220576
38.651902,95,4888.233567
38.455948,97,4906.8114
30.628228,163,4936.446971
38.760945,94,4954.493704
38.412135,82,4970.153555
38.598342,97,4988.643718
38.986315,91,5007.106391
-6.535291,31,5014.168006
38.361163,86,5030.637546
39.198142,95,5048.637739
-6.670436,45,5057.787951
-9.6237,34,5065.412732
38.33732,87,5082.193279
39.23675,88,5098.996743
-7.414351,42,5107.86585
-2.119848,72,5122.092204
38.9335,103,5141.976298
33.452186,131,5166.368533
37.937765,106,5187.269477
38.977741,112,5208.69914
36.741961,81,5224.55907
39.127174,99,5243.227892
38.067002,74,5257.703708
-8.750814,51,5268.189525
38.926302,100,5287.270065
-7.098421,41,5295.949262
38.530618,117,5318.168803
39.467959,99,5336.931954
34.830748,97,5355.236295
38.809807,87,5371.814894
29.930569,88,5389.564907
36.212689,112,5410.565781
38.664769,85,5426.615164
38.16986,109,5447.342418
38.389994,91,5464.776298
35.391681,107,5484.897367
37.947562,98,5503.506148
38.963235,96,5521.747118
36.436417,109,5542.197773
38.036071,85,5558.516727
-5.90035,49,5568.744981
37.441494,115,5591.303685
-18.20454,118,5613.384643
38.7062,114,5635.016073
38.308794,110,5655.604631
-6.476162,64,5668.138042
-9.436758,31,5675.031197
37.347464,100,5693.908477
36.901232,107,5713.922904
27.762335,120,5736.185037
38.703665,91,5753.216623
38.120273,107,5774.012388
-6.946581,58,5785.517014
38.946296,86,5802.086839
38.679758,94,5819.628816
31.665928,136,5844.673736
37.337702,118,5866.368345
31.399941,151,5894.397293
-5.051175,51,5905.009716
38.780608,126,5928.327794
35.11771,108,5948.745616
38.062095,87,5966.220551
32.269543,136,5991.808846
-7.841246,24,5997.733392
38.245724,103,6017.122539
38.000806,80,6032.33563
35.297901,128,6056.200781
38.305523,123,6079.175456
-10.321296,79,6094.688617
34.520137,98,6113.375584
38.949337,94,6131.336895
36.446178,102,6151.304396
39.083104,103,6170.939961
-5.838592,45,6180.144828
-6.096978,55,6191.040343
-7.996108,25,6196.73281
37.97241,112,6217.807288
39.009284,106,6237.707035
36.362396,83,6253.568588
38.174923,92,6270.994719
33.9117,154,6299.160989
39.504584,85,6315.327365
-10.166495,44,6324.575924
38.765466,85,6341.720944
38.502707,88,6358.279333
38.496222,117,6380.048061
-5.708626,114,6401.037963
31.893331,136,6426.27805
38.57989,90,6443.576775
37.188253,87,6460.249537
-9.120062,22,6465.526026
-11.898093,22,6470.585628
34.278452,188,6504.874958
35.454338,104,6525.268129
37.920078,139,6550.835081
-10.501217,35,6558.38981
36.074203,104,6578.432851
39.178453,98,6596.928651
38.243573,92,6614.68745
-6.424327,65,6627.182814
37.931027,106,6646.946918
-4.749751,47,6656.889222
-10.624603,15,6660.875414
38.079256,147,6688.069345
-6.260942,38,6696.356827
39.13337,80,6712.023108
34.330288,124,6735.951565
38.656809,93,6753.556364
38.083321,92,6770.869464
38.537932,114,6792.165168
34.153688,108,6812.217092
38.375578,84,6828.530862
37.994822,97,6846.778543
37.20074,133,6871.60878
36.059053,129,6895.701636
38.09838,88,6913.134367
37.250602,110,6933.769982
35.727508,104,6953.107876
38.955823,89,6970.047027
38.720018,95,6987.832957
36.086907,93,7005.50717
38.082227,84,7021.440984
-6.82054,52,7032.303723
-11.865328,30,7038.927232
38.710628,95,7057.28823
-6.022508,43,7066.373755
39.288817,105,7086.060524
32.850436,93,7104.299379
-6.492212,172,7135.269816
38.461572,79,7150.33224
37.026108,128,7173.758551
-18.309701,46,7183.58174
38.748839,90,7200.695698
35.434219,81,7216.325097
-5.271211,66,7229.366658
38.427049,96,7247.640991
38.995461,119,7270.118662
37.85365,159,7300.269514
36.462234,94,7318.032093
38.534738,83,7333.794318
-12.130573,62,7345.893286
36.712547,112,7366.746123
38.44292,92,7384.281353
36.487347,110,7404.871658
31.958268,108,7425.585516
-6.790727,54,7436.395554
-6.726398,32,7443.312174
37.837252,82,7459.281258
-8.871008,54,7470.445838
38.755038,96,7489.730908
-4.530326,58,7501.716754
-7.241749,48,7511.571026
38.181667,73,7525.752853
33.183388,85,7541.992465
-4.337888,69,7555.562595
-6.133713,74,7570.279431
38.349437,80,7585.740848
-2.77446,77,7600.805443
38.729339,100,7619.706932
-5.271985,52,7630.428518
36.274327,121,7652.763888
35.733292,98,7671.498878
-11.220216,58,7683.996328
36.402847,138,7709.557424
38.44098,79,7725.185505
37.480349,117,7746.965611
38.499616,97,7765.376306
33.591721,127,7789.308576
-9.265969,53,7799.946952
-3.277372,85,7816.255625
-5.901068,49,7826.306412
37.65088,128,7850.538246
33.958853,98,7870.040776
38.697616,75,7884.559525
-6.952112,62,7896.931516
38.403998,82,7912.585377
-6.432154,47,7922.084278
33.809004,146,7948.909458
-16.696625,89,7965.574464
39.029199,106,7985.233247
38.539927,93,8002.966367
-5.266029,45,8012.255098
-8.267112,26,8018.203544
-3.137754,63,8030.664143
37.554786,107,8050.670756
38.096643,121,8074.448213
38.382508,120,8097.173187
38.630753,152,8125.442702
39.134662,95,8143.13636
39.155123,136,8168.395597
38.241877,107,8188.14454
-5.294454,39,8196.735561
32.951082,157,8225.733392
-5.011903,55,8236.951749
31.471498,109,8258.694574
38.547836,129,8282.77133
37.296343,112,8303.820719
32.985881,105,8323.724043
-4.725472,42,8332.59569
-6.324279,33,8339.82117
-12.774698,39,8348.07673
36.205414,187,8382.087438
38.87359,89,8398.8764
27.192736,145,8425.40835
38.324827,90,8443.57703
32.393561,108,8463.743456
33.203189,137,8489.13552
-5.394146,51,8499.321913
38.649167,76,8514.224674
37.730721,120,8536.770428
36.41715,96,8555.057673
38.26315,96,8573.199958
39.39742,127,8596.736569
22.983032,171,8627.688079
-17.840551,123,8651.448744
-6.163729,47,8661.104045
-10.049957,53,8671.8788
37.929287,94,8690.101332
38.12062,106,8709.820775
38.984179,107,8730.102697
30,1,8731.719485
37.991228,157,8760.4377
28.752341,153,8788.799969
-5.067229,45,8798.114292
34.282508,141,8824.780842
23.783156,233,8866.691761
38.80603,83,8882.965088
28.275512,136,8908.404824
-7.800604,84,8924.652613
37.616803,101,8943.701082
-8.674763,58,8955.311375
38.857303,112,8976.583226
-5.788521,42,8985.450405
-8.752278,148,9013.463579
38.147182,108,9033.953968
34.130876,163,9063.823468
36.156823,118,9085.812757
-4.039651,70,9099.623665
35.158977,142,9125.926876
-6.54466,93,9143.599513
21.766048,185,9177.755054
38.153985,100,9196.673041
-4.366031,146,9224.281985
33.536095,112,9245.369551
-5.997926,80,9261.020237
39.238227,106,9280.946702
33.569619,99,9299.665304
35.195179,87,9316.27435
-9.060746,57,9327.681195
38.007349,82,9343.400796
34.800766,141,9369.35662
38.636419,74,9383.886688
36.194999,124,9407.828316
24.303853,180,9441.008124
-5.946283,93,9458.625735
38.444638,86,9475.077655
-4.576438,55,9486.24186
38.665198,86,9502.963771
38.092456,121,9525.505669
38.36656,95,9543.676055
38.579765,110,9564.322303
38.740173,97,9583.338938
37.66599,100,9602.065264
31.289463,214,9640.959119
38.638714,95,9658.877556
36.391332,105,9678.619616
38.652365,133,9703.101355
38.981423,101,9722.102355
-14.991089,126,9745.695827
38.765507,101,9765.560248
17.09584,254,9811.467981
35.181876,108,9831.610464
31.179382,106,9851.553017
-10.636754,139,9877.212891
38.166854,87,9894.057086
39.137226,178,9926.360662
39.554142,94,9944.240681
-6.974479,34,9952.60112
38.566013,107,9972.860962
33.83116,88,9989.700086
38.225774,103,10008.997755
-5.199602,46,10018.442217
38.650244,110,10039.197649
36.454623,127,10062.551715
-12.165463,62,10075.098636
-6.57115,58,10086.750825
-11.13605,95,10104.638733
36.46634,102,10123.977457
34.381603,131,10149.284407
37.764277,106,10169.164795
38.517005,101,10188.2997
37.939858,91,10205.889227
-9.411957,56,10217.096786
39.083678,98,10235.61967
30.714832,214,10274.185788
39.244883,97,10292.377304
38.310402,111,10313.290569
39.51121,93,10330.919323
38.235177,258,10378.110909
-7.693836,156,10406.425867
39.291756,109,10426.979325
38.695647,126,10450.887472
37.661717,92,10468.396823
-9.749861,80,10483.740406
30.910854,129,10507.9474
37.194984,111,10529.498328
-4.461891,66,10542.433752
38.662365,91,10559.889195
37.897912,102,10579.207282
38.191157,132,10603.889826
-5.430741,47,10613.428737
37.69897,134,10638.444185
38.800582,101,10657.249002
34.754446,136,10682.42914
38.803553,98,10701.137231
38.613851,107,10722.045338
38.020878,103,10741.410086
37.097495,101,10760.468697
35.562277,91,10777.595474
38.613828,94,10795.407931
-11.455866,113,10816.674891
38.644157,98,10835.196955
32.898444,155,10863.798229
-7.897344,191,10899.269367
35.968693,81,10915.104508
38.369044,126,10938.708548
38.88839,109,10959.049826
37.376583,99,10977.708474
-4.115974,96,10995.962445
38.948749,103,11015.254919
-7.539312,43,11024.360871
38.799473,96,11042.710213
33.458686,98,11061.08571
-4.632535,54,11072.255872
39.080922,99,11091.6332
38.389436,85,11108.157477
-7.042114,65,11120.904816
37.421677,87,11137.545159
38.582567,84,11153.791945
39.208331,88,11170.570924
27.396117,148,11197.908978
29.182662,141,11224.115925
-8.53289,50,11234.225893
33.607574,130,11258.509098
28.610947,138,11285.162957
39.396696,104,11304.768937
38.957279,88,11321.857367
-6.382908,68,11335.073073
38.44216,106,11355.039103
-5.87704,52,11365.608674
36.953867,103,11385.013736
33.451396,120,11407.436799
-5.160783,78,11422.408845
38.750361,103,11442.052989
-5.525416,39,11450.195182
-8.97362,71,11464.187579
37.815471,120,11487.849025
39.155123,133,11512.732228
-8.11157,51,11523.125493
38.021592,81,11538.864516
38.237633,110,11559.583123
38.452234,105,11579.29607
39.111269,109,11599.800662
38.886523,98,11618.002003
38.557668,93,11635.689006
38.605934,114,11656.924047
38.227276,102,11677.150864
32.970485,145,11703.664558
-9.402516,74,11718.049933
33.705145,129,11741.92908
-5.304111,148,11768.789813
37.802587,186,11802.495057
35.216944,143,11829.435301
-10.16742,82,11845.219012
38.397635,91,11863.568423
36.913817,197,11899.28863
38.80087,106,11919.152163
27.303009,161,11948.986341
34.95641,115,11970.390151
38.616331,103,11990.039375
37.784117,85,12006.2831
-6.050403,36,12013.828336
38.360754,101,12033.104415
38.726639,116,12055.900692
-12.097649,61,12068.249564
39.323534,81,12084.27601
33.743083,152,12112.37999
39.299781,120,12134.906573
39.204326,137,12159.964784
-6.103994,92,12177.591289
39.492404,92,12195.027203
-5.131907,49,12204.757139
34.819707,125,12228.58263
38.400204,110,12249.138
37.577436,136,12274.337276
38.917049,85,12290.80615
38.650213,98,12309.232864
38.666415,141,12335.326499
31.719983,155,12363.920787
32.498315,123,12386.987021
38.621898,102,12406.463022
39.459766,109,12427.663433
26.39973,165,12458.404005
-5.263915,66,12471.73282
-3.225728,130,12496.185508
36.918773,143,12522.485332
37.854933,92,12540.009371
38.793422,129,12563.962144
33.664784,130,12588.143482
36.679806,139,12615.153704
31.793637,116,12636.777683
38.785266,90,12653.908827
32.825456,115,12675.598085
39.150141,162,12705.297059
38.45821,137,12730.373118
38.785663,108,12750.843234
38.855796,118,12773.012739
-9.302088,58,12784.545404
38.789738,122,12808.065111
35.347321,130,12832.553761
34.320137,106,12852.564532
-14.174251,42,12861.354018
38.955998,129,12885.356043
31.016764,112,12906.222278
27.411664,170,12937.115324
39.017394,105,12957.116595
33.57968,129,12982.271566
36.819923,133,13006.905377
38.773139,94,13024.973335
-5.949591,150,13052.824288
-8.978213,72,13066.820621
37.841139,115,13088.284856
-9.511668,109,13108.515637
34.840409,106,13128.228781
38.085392,91,13145.704937
37.265071,138,13171.932246
-8.140663,31,13178.721093
35.543603,213,13217.27474
38.188366,100,13236.198704
32.055991,95,13254.36094
36.584154,115,13275.904748
38.354494,97,13294.389916
35.59265,89,13311.391452
38.21888,94,13329.377318
38.500032,117,13351.317122
-5.087761,132,13376.517719
39.112854,128,13400.032071
36.799777,145,13426.935296
37.946587,145,13453.879482
-32.973037,189,13488.827296
-5.233099,142,13514.98343
39.146334,196,13551.6307
36.054268,123,13574.560065
-7.706374,62,13586.932285
38.645174,105,13606.76267
38.217421,145,13633.641556
38.575641,118,13655.610856
38.430918,89,13672.690344
37.876846,101,13691.758822
-5.186203,62,13704.147234
38.636895,107,13724.134412
-9.30546,121,13747.446543
38.44911,97,13766.165387
36.475765,210,13804.398584
37.950677,89,13821.497089
38.605194,91,13838.760815
38.432601,117,13860.395272
38.606275,181,13893.468779
39.127814,91,13910.900784
27.121468,213,13950.314885
-9.124527,151,13978.113625
38.921461,120,14000.5913
38.817696,116,14022.190891
38.974084,123,14045.215008
26.541647,203,14081.802684
38.544513,101,14100.90193
37.862702,198,14137.520769
39.379109,327,14196.050571
38.911481,106,14216.060377
32.443575,114,14237.217239
35.608323,127,14260.967586
37.461056,113,14282.088853
-7.845292,43,14291.854888
-4.215592,136,14317.284922
37.878832,112,14338.248806
37.93341,525,14431.577935
39.56712,122,14454.281133
-7.504016,38,14462.584855
-11.635773,23,14467.992494
-15.52685,79,14484.344004
38.933959,85,14500.644787
29.966221,176,14533.046628
-8.138007,61,14545.568763
38.645283,165,14576.136716
38.801611,108,14596.497822
-10.218974,152,14624.705818
38.95514,121,14647.442116
38.652252,110,14668.988809
38.75633,138,14694.447849
-11.504271,14,14698.234399
37.963529,113,14719.377964
35.168018,108,14739.802095
39.047429,95,14757.774823
38.452665,156,14786.479008
36.757642,151,14814.268729
-10.008688,88,14831.25981
30.44072,128,14856.204827
38.774899,109,14876.901476
-29.015917,153,14904.826292
39.087297,190,14939.478558
30.014843,149,14967.698327
38.174751,149,14995.321511
38.780808,91,15012.73352
-8.283315,31,15019.780801
29.613443,126,15044.1176
37.937479,106,15063.83212
-7.657275,65,15076.807785
38.566938,112,15097.833411
38.086649,181,15131.126343
38.436887,91,15148.37481
-3.645198,115,15170.150499
28.321219,145,15197.095931
-7.514167,44,15206.1063
34.308249,113,15227.320417
38.771219,94,15245.968953
-10.994999,144,15272.347998
-1.948048,122,15295.074832
-2.515577,81,15310.740691
36.571017,155,15339.429627
-7.953529,24,15344.978662
-4.637398,85,15361.500768
39.101754,95,15379.7222
36.245788,130,15403.96915
-6.493246,57,15415.472336
36.70602,268,15464.464813
-8.315354,86,15480.818977
32.327205,161,15510.132609
38.548537,92,15527.686488
-3.598178,84,15543.858415
37.97416,87,15560.405367
38.116895,157,15589.079432
-8.602134,173,15621.499383
39.202891,133,15646.583638
-7.77076,102,15665.75172
38.970209,109,15686.152184
37.961247,89,15703.27986
-9.836123,123,15726.483116
38.765423,120,15749.057584
38.04232,100,15767.714605
38.467115,92,15785.283458
38.13641,171,15817.423915
38.772747,117,15838.940679
33.921235,170,15869.753027
38.131138,91,15887.31286
38.624264,121,15909.844786
38.843245,98,15928.329877
-7.89483,70,15941.950269
-3.676549,77,15956.941313
-5.646477,45,15966.244387
38.295898,94,15984.983183
37.507271,191,16019.621123
35.755136,195,16055.564786
38.787359,105,16075.397166
-6.277207,65,16088.131244
38.505135,134,16112.730126
31.792232,131,16136.946815
21.421578,448,16217.45916
36.387564,144,16243.956546
38.160215,88,16261.087782
-14.392006,91,16278.552104
37.978191,107,16298.482431
-4.938281,46,16308.013671
38.707219,136,16332.909994
21.874014,122,16356.68223
-12.665395,83,16372.662479
38.735197,87,16389.267655
39.10318,112,16410.155068
37.327392,200,16446.482369
30.833828,118,16468.630723
32.881445,115,16489.933681
-14.22051,87,16506.724777
38.838828,131,16531.040032
32.936485,112,16552.952893
38.661186,128,16576.711365
-7.463648,55,16587.763893
38.653774,110,16608.520768
39.008402,96,16626.872858
-6.172827,217,16665.444498
23.661773,91,16682.825493
38.725843,104,16702.36246
38.674085,99,16721.085193
36.80652,141,16748.141784
39.575715,91,16765.804303
33.827399,79,16781.05864
-7.358072,31,16787.853284
38.187664,103,16807.466851
38.198431,98,16826.171832
-16.078813,213,16864.621745
-12.873923,73,16878.890927
38.84723,102,16897.994713
-6.516114,56,16909.472393
38.452356,89,16927.524969
35.276439,126,16951.111313
30.434923,178,16983.63026
28.178025,146,17010.499139
34.995939,145,17037.010463
-20.121029,97,17055.692646
39.081178,109,17076.053655
38.209815,109,17096.243879
37.925402,118,17118.967629
35.434198,134,17143.667352
33.275842,139,17169.404693
-7.116719,48,17179.645979
-5.71664,35,17187.368145
39.008911,107,17207.317977
38.885077,100,17226.449979
38.650685,150,17253.839896
37.662123,94,17272.12453
-6.763617,38,17280.059303
26.043388,189,17315.451761
-9.511514,132,17340.157089
33.205112,195,17375.6843
-3.992668,68,17389.176885
38.864126,120,17411.657518
35.336688,156,17440.569834
33.138547,106,17460.3728
-14.018864,50,17470.505862
32.157446,151,17499.056664
34.915994,110,17520.091851
-8.394352,23,17525.601591
30.821355,170,17556.644618
38.240241,96,17574.985752
-2.800406,202,17610.896271
38.492702,90,17627.864262
38.516092,106,17647.830821
-3.555461,112,17668.754398
38.849754,113,17690.727879
-7.049922,73,17704.896206
38.281516,115,17726.394973
-9.761154,63,17738.826694
-10.848879,34,17746.430659
38.854408,166,17776.873546
34.51716,108,17797.174321
-8.919756,49,17807.067255
38.253091,74,17821.457454
-8.121861,83,17837.244376
38.204271,113,17858.531186
38.392614,80,17874.791144
-9.384311,47,17884.719809
-6.116075,164,17914.916205
-5.823129,48,17924.883172
38.781538,116,17946.900964
38.638195,113,17968.14974
28.546733,131,17992.518516
38.411607,108,18012.828949
36.702601,87,18029.340902
35.933062,80,18044.865842
39.448441,96,18063.798534
36.55322,145,18090.233024
-6.250393,88,18106.917549
38.326455,92,18124.277496
-8.345262,19,18128.97239
38.444244,137,18154.105462
38.133247,129,18178.064819
38.578934,88,18194.821815
-8.378699,73,18208.77289
38.874541,132,18233.104608
38.094406,95,18252.031957
15.280127,174,18284.270829
-8.238766,31,18291.322458
38.694278,112,18312.347507
32.406407,119,18334.816801
35.065735,98,18353.400776
-14.633898,58,18364.880041
38.59536,95,18382.762522
37.05096,128,18406.634426
38.490795,103,18426.215869
38.693459,96,18445.223097
-7.142332,74,18459.532356
37.96179,106,18479.34293
36.212825,117,18501.49299
33.149184,141,18527.600739
34.787698,83,18543.624818
-8.632355,27,18549.754163
38.009491,111,18570.526751
38.352813,102,18589.972519
-8.796771,20,18594.816324
-4.747832,58,18606.568009
37.863938,83,18622.561043
-8.405481,27,18629.737943
38.458302,113,18650.775798
38.227937,110,18671.285517
-18.568331,63,18683.820783
37.384839,85,18699.90206
-8.975363,117,18721.677226
-4.308569,73,18735.90876
-12.814,62,18747.893328
30.915827,130,18772.316699
37.966995,98,18791.295042
-5.586728,45,18800.489154
-18.01054,170,18832.537932
38.953205,128,18856.348269
-3.794476,116,18877.884472
37.11367,108,18898.281285
37.442852,133,18922.752364
32.751903,170,18954.432705
-9.436808,172,18985.912391
