#{"t_start": 1681438557.867591, "env_id": "TurtleBot3tentabot_drl-v00"}
r,l,t
-13.685628,118,1158.134957
-10.223154,25,1163.74426
-11.09,15,1167.746623
-16.058987,45,1176.908944
-10.925456,15,1180.998269
-11.109833,54,1191.516832
-11.502604,31,1198.057333
-11.895106,54,1208.533262
-12.307011,66,1221.142933
-18.388716,70,1235.216066
-13.888626,34,1242.357171
-10.624932,15,1246.471709
-14.745876,30,1253.070832
-9.568786,30,1259.723222
-9.183486,60,1271.620569
-10.552741,14,1275.43293
-13.129649,66,1288.069282
-12.138422,47,1297.432656
-10.166026,21,1302.580944
-13.257642,23,1307.765049
-8.96781,58,1318.94063
-18.281251,34,1325.988855
-13.173612,66,1339.022248
-18.386203,62,1351.113632
-7.499997,132,1375.290888
-9.605024,15,1379.432388
-31.018708,217,1418.415006
-13.016737,26,1424.207107
-13.755478,85,1440.962348
-13.072958,39,1449.086897
-13.384919,94,1466.50979
-14.207753,46,1475.823207
-10.134872,30,1482.264452
-16.758285,30,1488.652405
-9.011232,58,1500.410878
-11.298965,15,1504.267714
-23.318352,109,1524.327838
-11.026287,38,1532.451446
-28.073329,112,1552.952279
-15.415485,89,1569.346407
-30.418623,139,1594.336007
-4.893621,113,1615.780829
-16.191401,33,1623.488868
-16.132429,142,1649.403711
-9.557479,80,1664.40075
-13.711587,22,1669.498623
-13.307057,34,1676.78352
-17.85004,107,1696.603712
-12.03703,42,1705.020122
-12.067005,40,1713.157279
-10.607567,33,1720.108418
-18.092222,82,1735.592586
-10.583697,16,1739.588451
-13.85606,106,1759.277063
33.308504,75,1773.865525
-17.766342,155,1802.344543
32.116837,142,1828.577647
-8.989055,82,1844.099519
-12.802459,53,1854.316407
-8.401111,58,1865.568835
-13.88447,156,1893.332546
-14.15745,81,1908.479944
-11.784669,101,1927.042733
-10.877138,14,1930.672801
-12.497904,60,1942.014798
-14.627807,50,1951.860862
-8.34951,26,1957.588901
-11.808514,62,1969.762653
-13.373057,27,1975.743459
-12.190869,106,1995.436901
-10.037272,25,2000.982014
-10.312605,47,2010.922697
-11.644673,142,2036.924351
-19.265101,63,2049.007729
-8.740991,74,2063.103877
25.845184,155,2091.104347
-11.324706,65,2103.449277
-15.858282,46,2112.773405
-15.595428,178,2144.673853
-30.607998,208,2181.351412
-20.916047,57,2193.05924
-7.976478,88,2209.239947
-14.748864,42,2217.625144
-11.589036,15,2221.502169
-10.676002,26,2227.242037
-12.336298,31,2233.881285
-9.564153,35,2241.274312
-19.555564,90,2258.349793
17.009371,118,2280.320161
-13.710733,30,2286.944871
-12.581311,71,2300.428628
-14.67825,242,2342.675395
23.852052,95,2360.824412
29.857772,70,2374.304887
-15.330421,84,2390.813039
-7.47408,140,2416.455609
-14.505711,43,2425.088902
-11.79623,19,2429.675524
-12.413097,22,2434.89711
-16.450967,35,2442.286373
-12.995565,54,2452.862052
24.189369,81,2467.90565
-11.820701,26,2473.632126
-7.91506,182,2506.172455
-6.975524,155,2534.3624
-8.522968,75,2548.8167
-10.977075,35,2556.36396
-11.562925,29,2562.80209
-11.135277,39,2571.053802
26.151367,195,2606.724091
-17.713502,92,2623.708868
-10.720363,50,2633.480527
-9.993175,14,2637.206197
-11.080679,18,2641.741477
-16.59068,29,2647.953621
-11.390168,24,2653.258804
-15.982678,155,2681.29129
32.195445,72,2694.715221
-10.595034,20,2699.521259
-13.079701,42,2708.156184
-9.723458,68,2721.118178
-9.963241,51,2731.356869
-7.724807,146,2757.848934
-10.766575,29,2765.023918
-11.557301,39,2772.882179
32.950784,59,2784.422642
35.131828,158,2813.296346
-11.752328,111,2833.356919
-7.959688,35,2840.828358
33.260846,83,2856.331691
-11.197649,77,2870.876955
-10.104192,101,2889.20896
-7.199848,90,2906.137502
-9.904956,26,2911.825251
31.395629,24,2917.511086
33.46037,82,2932.912424
-9.447405,99,2951.138643
19.110453,179,2984.260889
-13.589067,41,2992.502073
13.299982,165,3022.38443
-16.997811,46,3031.829862
32.334659,73,3046.03309
-15.992999,30,3052.440604
13.892626,124,3074.987255
-10.999196,38,3083.038346
-17.569131,64,3095.212341
-16.390973,41,3103.930478
-12.261503,19,3108.648247
-10.065294,38,3116.525413
-11.136218,19,3121.242917
-10.615935,118,3142.746226
-14.732858,128,3167.270462
28.481154,91,3183.958163
24.404342,186,3217.516801
-9.344812,26,3223.571715
-11.187991,21,3228.465094
-6.98977,121,3250.755791
31.077978,67,3263.588575
-12.377476,22,3268.967102
-17.54744,104,3287.968292
-10.655758,29,3294.178923
-16.532996,46,3303.597819
-9.716661,15,3307.434866
25.917203,53,3318.222637
-13.096748,42,3326.757126
-9.725855,19,3331.344898
26.612809,61,3344.26833
-16.367321,43,3353.148683
35.25622,130,3376.694582
32.327214,118,3398.235211
-10.05984,26,3404.076368
-14.34122,96,3422.036079
32.480582,75,3436.072837
30.795955,109,3456.079866
-9.532588,43,3465.199658
-12.830046,31,3471.800321
-10.53481,22,3476.940706
-15.02269,59,3488.370264
-25.494309,226,3528.889177
-10.819945,19,3534.163504
36.773322,174,3565.286902
-14.433414,71,3578.812234
-9.633485,15,3582.749395
-19.544643,66,3595.192602
-12.100412,43,3603.813788
-8.203909,26,3609.648947
-19.920882,116,3630.678669
34.060948,114,3651.428993
33.751208,112,3672.181021
-11.364833,55,3682.93744
-13.542287,26,3688.921887
-9.755759,22,3694.193414
-9.017213,25,3699.765162
-8.082537,32,3706.698564
31.298808,39,3714.590771
31.389291,35,3722.113277
-9.370491,55,3733.927001
-9.711657,51,3744.093655
27.287873,199,3779.995566
31.553349,58,3791.569266
-10.738895,15,3795.481119
-11.230878,35,3802.798718
-10.289624,45,3812.04665
30.825535,34,3819.101186
-12.121857,17,3823.312931
-9.884595,18,3827.618444
-10.624179,27,3833.728665
-20.284906,65,3846.067806
-10.050987,31,3852.593452
32.410433,128,3875.967967
-10.122831,51,3886.102336
-10.088492,41,3894.418535
-12.353148,85,3910.413971
24.617454,135,3935.800904
-11.814222,42,3944.32349
30.724401,13,3948.138472
31.634229,230,3988.890585
26.464445,157,4017.403558
-11.995603,27,4023.37162
31.44677,101,4041.853646
-10.29506,60,4053.554124
-9.354351,63,4065.586207
-12.328148,26,4071.568376
-22.030913,110,4091.416918
30.572022,118,4113.712862
-10.133112,29,4119.887179
35.872266,134,4144.088881
-8.40339,28,4150.161841
30.752738,52,4160.562108
-9.488788,23,4165.845784
-10.662863,66,4178.728766
33.9398,90,4195.373939
-15.652911,81,4210.919178
29.589064,45,4220.041159
-8.89559,136,4244.486512
-11.750601,151,4272.272921
-10.729033,15,4276.120925
-12.532486,71,4290.1719
-23.822692,79,4306.20401
-9.237939,118,4327.971624
30.773706,181,4360.589564
-8.161313,63,4373.056264
-10.952984,19,4377.646233
-12.123086,62,4389.947765
-8.986257,21,4394.824292
-9.769197,33,4401.850043
31.897745,129,4425.397882
34.775444,89,4441.945342
-11.701848,44,4450.930406
-13.951086,125,4473.275012
27.674699,159,4502.774424
-9.016254,44,4511.69276
-18.657861,82,4526.888829
21.053824,68,4539.726199
30.065273,178,4571.770972
-12.094901,59,4583.386609
-14.033925,80,4598.506131
-8.978699,54,4609.321033
20.356334,270,4657.420605
-14.556255,168,4688.400897
-11.265625,34,4695.834437
-6.171675,123,4718.553909
26.820201,104,4737.714086
-6.91298,69,4751.261079
-8.344839,107,4771.409663
-12.308583,21,4776.220055
-13.149614,30,4782.620884
-10.287595,52,4792.778095
29.257287,125,4816.194324
30.829984,221,4855.578191
30.703309,165,4886.368351
-12.037186,61,4898.212162
28.463044,189,4932.243242
24.499331,86,4948.326207
-15.418653,72,4961.736437
-15.281334,30,4968.243783
-14.251603,81,4983.424161
-9.200651,43,4992.269688
-9.361441,35,4999.740652
-8.598242,87,5015.806097
-7.71369,120,5037.91964
30.920783,84,5054.142425
29.780474,118,5075.701288
32.138993,49,5085.885598
-11.820707,44,5094.995359
28.609768,89,5111.585006
35.326666,212,5149.482149
26.980659,186,5182.616415
35.16253,131,5206.514782
31.95537,41,5215.09025
-6.880161,106,5234.81492
-10.538297,21,5240.627246
31.78819,60,5252.670882
34.951174,119,5274.570775
-11.511798,15,5278.439197
-8.884449,19,5283.035852
-10.33928,17,5287.34362
24.009017,172,5318.242996
-11.011914,50,5328.077924
32.903852,90,5345.634209
-10.745237,25,5351.166837
-11.031716,155,5379.567091
-9.882684,32,5386.713462
-9.983146,35,5394.328667
21.694885,121,5416.412263
33.184018,127,5440.768275
-15.916987,66,5453.515298
30.858993,71,5467.464769
30.993922,64,5479.615855
-10.761109,22,5484.612899
-10.859826,15,5488.460286
32.965298,128,5511.844964
-17.403147,78,5526.726688
34.969449,154,5554.815667
-13.27464,23,5560.294962
-10.357478,15,5564.244808
-10.110787,30,5570.662886
25.855688,77,5585.446298
-10.219035,35,5592.579698
32.360957,81,5607.660268
27.065733,132,5632.28163
29.690548,62,5644.31047
-14.385503,43,5652.975117
37.311511,189,5686.97655
33.594179,70,5700.060663
32.393664,67,5713.168263
-13.580232,59,5724.852801
-9.16259,15,5728.765381
27.830161,88,5745.118798
27.154307,166,5775.029351
31.736639,34,5782.368297
-13.618795,41,5790.997005
27.058348,100,5809.678044
26.961485,142,5836.477415
32.915402,197,5871.635523
-14.284891,30,5878.273642
31.531209,98,5896.302437
-9.120485,22,5901.389166
34.013783,110,5922.172738
-8.543828,45,5931.652041
33.100408,68,5944.727072
34.916141,149,5971.715236
-10.847937,25,5977.481611
32.74797,160,6007.303753
34.471455,105,6027.34165
31.466061,148,6054.412795
33.419039,71,6067.892325
34.907775,101,6086.560777
32.372177,148,6113.337251
33.22249,86,6129.377532
34.899575,145,6155.919788
33.461257,127,6179.265901
-11.673381,57,6190.645621
-5.117771,107,6211.599846
32.872307,71,6225.399887
33.262579,104,6244.267972
-13.680887,52,6254.580591
-9.855566,25,6260.406207
-12.269445,42,6269.124223
-13.813597,35,6276.538663
30.562447,146,6302.99235
-8.209535,30,6309.604549
29.852617,132,6333.598717
34.456664,138,6358.553009
34.11636,109,6378.530109
32.540678,68,6392.227126
-10.744251,43,6400.948362
-12.915919,73,6414.806502
32.373581,66,6427.740411
19.185695,122,6449.854132
30.935109,80,6465.17288
-13.780838,33,6472.076732
-8.672257,59,6483.441574
32.444561,88,6500.372549
27.799281,101,6518.990369
-12.003605,19,6523.726875
34.904835,137,6548.889747
25.241543,293,6601.555958
33.735482,99,6620.091999
33.305757,81,6635.879704
-8.034093,114,6656.70847
29.582101,91,6673.443767
35.092534,91,6690.648264
30.287294,69,6704.221866
37.273998,164,6733.856816
-10.118978,20,6738.834648
37.965864,159,6768.701558
34.733489,100,6787.36153
32.933096,66,6800.013041
31.740118,103,6819.064046
-16.083947,43,6827.618592
-11.01633,27,6833.550237
-10.964612,18,6837.938561
-8.818347,48,6847.420865
-8.70324,28,6853.725985
33.051115,157,6882.590213
-9.47696,14,6886.325504
34.735616,132,6910.682331
30.428106,50,6920.355867
-9.336583,42,6928.751115
21.93823,178,6960.819452
34.430627,143,6987.152102
39.013325,216,7025.603584
31.455262,43,7034.34767
30.57145,79,7049.473071
-9.705405,40,7057.712908
-17.486475,73,7071.585119
27.607729,132,7095.493223
24.100297,116,7116.4768
24.860384,174,7148.730193
32.517799,127,7172.031035
-7.332173,190,7206.448684
28.232055,181,7239.132549
35.426806,101,7257.789241
33.972437,170,7288.323685
31.711149,58,7299.713115
-11.428642,102,7319.298573
-13.278213,146,7345.497103
34.544035,122,7367.805546
-9.792064,147,7394.707313
-11.045276,30,7401.105673
-5.5729,135,7425.777265
33.114353,169,7456.189597
-11.063388,17,7460.364031
32.078803,83,7476.496814
34.191768,98,7495.188525
37.190446,125,7519.062731
35.620441,131,7542.661019
31.710015,119,7564.614611
37.935796,170,7595.06421
34.222626,155,7623.235775
34.11781,90,7639.793042
31.835438,81,7655.298344
33.834296,99,7673.795882
37.082622,124,7697.570383
31.365816,127,7720.627135
28.176455,74,7734.966272
31.686518,52,7745.367887
-13.471595,69,7758.681189
33.138911,81,7774.316828
30.698183,33,7781.505372
-17.638106,41,7789.900643
30.454664,88,7806.467604
34.974681,106,7826.607906
-11.706287,137,7851.451106
31.432954,56,7862.339842
-10.48421,26,7868.296464
31.565318,91,7886.096832
24.91643,156,7914.237039
-22.331714,123,7936.755192
35.227098,156,7964.969863
-10.52322,15,7968.786457
29.397763,69,7982.176497
34.168956,97,8000.499963
-9.217267,23,8005.919894
35.373754,133,8030.508648
33.715578,72,8044.261974
-20.117277,72,8058.011324
-10.798252,46,8067.261563
29.688566,95,8085.798867
-10.64919,16,8090.06828
35.944382,114,8111.014968
-13.160809,45,8120.235212
34.271671,136,8145.131483
33.739249,80,8160.34458
35.116945,95,8178.464831
28.712164,149,8205.596184
-12.50928,114,8226.077152
-11.295045,23,8231.367796
26.740071,47,8241.16133
30.699909,204,8278.087068
36.033859,130,8301.772931
37.097229,218,8340.311364
34.057169,193,8374.898968
-10.362941,40,8383.074527
36.950088,112,8404.005265
28.876815,136,8428.777442
34.112732,78,8444.01289
29.699012,176,8475.604729
33.787957,111,8496.321187
27.339881,88,8512.880147
26.337494,78,8527.740456
30.753288,42,8536.131421
33.94887,123,8559.162128
-12.320941,77,8573.293838
34.41769,120,8595.051731
36.345337,126,8618.298129
33.590036,126,8642.167694
29.60097,51,8652.617875
32.506483,68,8665.491385
34.351773,99,8684.198714
33.018388,163,8713.711529
-14.633244,50,8723.443694
-8.2421,18,8728.02888
-9.090961,51,8738.076738
31.971804,38,8746.288564
-10.805768,24,8751.754109
-8.680599,31,8758.397446
34.104301,99,8776.571872
34.350968,147,8803.495836
34.623896,269,8851.927249
32.10986,161,8880.9877
33.252,109,8901.481074
36.400554,161,8930.707618
-6.66694,90,8947.924411
32.4694,76,8962.615977
32.792808,58,8974.03028
34.258226,127,8997.068036
34.301486,106,9017.409571
35.78512,148,9044.454309
35.271057,138,9069.853277
-12.570576,50,9079.994729
-15.384811,76,9094.072861
37.188945,143,9120.268831
34.801392,95,9138.338786
32.448854,41,9146.797934
34.771643,155,9174.937305
30.914504,71,9188.780545
29.681279,104,9208.854065
-11.768683,89,9225.278819
-6.647439,50,9235.39195
38.239405,166,9265.572861
32.814205,83,9281.409115
31.293797,127,9304.396756
34.528009,131,9328.285939
35.404986,84,9344.504472
29.79302,112,9365.300819
-9.204926,86,9382.510051
33.71037,143,9407.942025
35.345002,106,9428.088095
37.952486,117,9449.543882
33.06808,158,9478.009429
32.845949,92,9495.126045
-11.877636,21,9500.125607
33.996398,64,9512.119516
-12.986301,19,9516.582011
34.099058,95,9534.4724
-19.938626,69,9547.345146
28.104176,75,9561.787762
29.906474,205,9599.051208
-10.371912,35,9606.350602
38.965366,135,9630.805211
32.60403,58,9642.504061
27.959572,93,9660.049247
37.651896,150,9687.52718
37.364641,142,9713.481517
29.571044,47,9722.782222
34.661854,96,9740.804475
34.339775,60,9753.064137
32.804839,59,9764.620288
33.045507,59,9776.250974
-11.25338,31,9782.979637
33.411614,76,9797.664738
37.891921,105,9817.337402
25.091693,127,9840.783205
19.502138,133,9864.902573
36.744619,116,9886.142629
34.271012,105,9905.543422
34.561417,123,9928.247789
31.594069,96,9947.183828
-9.409948,23,9952.779263
-4.950294,103,9972.111742
36.149375,181,10004.216838
34.499443,115,10025.635926
37.648299,160,10054.407099
33.593312,96,10072.596154
32.905584,68,10085.899053
31.55994,41,10094.368393
-12.570907,30,10100.895848
-9.200007,42,10109.620846
19.959988,114,10131.227244
-6.061607,136,10156.050211
23.889907,219,10195.220395
31.929355,61,10207.371426
34.807415,87,10223.731015
32.186351,49,10233.791134
35.431366,146,10260.164887
34.606285,78,10275.183555
17.819428,199,10310.319302
29.864828,113,10331.877674
36.330324,102,10350.720453
36.489585,120,10372.587574
-13.513172,39,10380.838188
31.892616,65,10393.34376
33.272598,128,10417.049778
33.941209,78,10431.721963
35.061159,117,10453.206963
35.19492,137,10477.988876
33.672119,141,10504.420331
33.27624,136,10528.928385
37.417039,122,10551.437192
35.124622,101,10570.1422
-10.466036,30,10576.83948
32.13963,94,10594.187552
33.173691,56,10605.093251
35.391162,90,10622.366906
32.973052,69,10635.835381
30.928601,107,10655.412878
29.267304,54,10665.954002
-7.265988,87,10682.31376
-14.981213,38,10690.899129
33.099784,86,10707.037064
32.853104,86,10723.500246
36.089009,104,10742.847642
-4.676237,87,10759.399712
27.306688,79,10774.575809
-2.857484,111,10795.505059
32.686391,75,10809.794947
33.090424,116,10831.129165
36.374023,157,10859.475547
-8.976604,32,10866.43003
32.108838,87,10883.657843
36.235146,102,10902.605113
31.637918,57,10913.620622
33.027798,71,10926.965381
-8.2103,55,10937.905249
36.993127,117,10959.296755
38.863897,124,10982.115894
34.344606,69,10995.176384
37.924371,112,11015.730888
35.079882,73,11029.931949
26.016627,152,11057.417201
34.167612,93,11075.883601
34.580303,96,11093.415847
37.284998,108,11113.339061
32.53483,51,11123.773104
36.639195,120,11145.72212
28.2047,143,11171.706562
37.28773,91,11189.089587
-11.05502,46,11198.488606
-10.378405,40,11206.950968
30.770592,114,11228.170112
-10.411822,18,11232.712329
30.447307,54,11243.20324
-11.168926,24,11248.671639
32.077585,34,11255.775342
37.785271,123,11279.156023
30.720786,74,11293.159609
32.451554,30,11299.942611
25.398434,77,11314.553605
-9.524146,116,11336.260762
31.438359,53,11347.088918
33.83785,126,11370.692801
33.888629,109,11391.106776
35.224754,115,11412.208462
30.606141,86,11428.153238
-8.430102,59,11439.837862
34.820348,60,11452.309846
29.525879,48,11462.349053
33.230757,149,11489.791413
33.851859,82,11505.77593
33.037495,74,11520.330702
32.933022,85,11536.885782
32.875913,135,11561.327145
32.592271,63,11573.762298
33.235168,117,11595.563244
26.056211,76,11610.50847
-10.358963,35,11618.186514
33.961162,157,11647.326278
33.805746,99,11665.822069
26.017731,107,11685.650272
31.836108,99,11703.856802
23.192867,123,11726.010519
33.648017,66,11738.705338
-13.078243,55,11749.424837
-8.595438,24,11755.200268
33.804407,89,11771.817642
33.965213,88,11788.277261
32.14793,110,11808.584713
32.420109,43,11817.693116
31.97441,31,11824.295945
-6.3559,107,11845.088866
34.852868,83,11860.851966
-10.109062,27,11866.736535
-10.18662,19,11871.282682
31.136234,84,11886.88199
34.120462,80,11902.604644
28.693844,38,11910.545578
33.944728,108,11930.232508
-12.949002,27,11936.228558
32.614607,36,11943.908864
33.420754,61,11955.674315
30.750926,48,11965.213722
-8.502156,132,11989.46293
34.918274,61,12001.621997
-9.492329,20,12006.380337
33.499019,85,12022.276394
35.487823,92,12040.459337
33.094806,97,12058.560656
34.560805,125,12081.48268
35.704384,132,12105.548983
-9.779566,23,12110.778497
34.497905,111,12131.069785
33.691837,90,12148.022683
34.157963,81,12163.575137
-17.745396,71,12176.985182
33.964184,64,12189.269503
34.57584,107,12209.190262
31.72607,64,12222.272791
-8.777077,23,12227.657111
37.801067,111,12248.167827
37.597217,114,12269.298265
-18.233537,77,12283.760519
32.551147,47,12293.363677
34.773078,91,12310.660516
-11.30806,34,12317.679013
-8.970289,30,12324.260853
36.528279,164,12353.796089
32.734344,69,12367.083621
-12.087159,30,12373.528829
37.903932,155,12401.450862
32.941628,56,12413.177363
-26.031614,81,12428.221734
34.392069,72,12442.176362
-11.929462,27,12448.310795
36.680432,112,12469.019556
35.521955,101,12487.45215
-11.138872,13,12491.069846
35.384081,104,12510.66402
32.263334,40,12518.865924
34.399325,82,12534.812848
35.965211,133,12559.185516
29.561929,102,12578.420522
34.216262,82,12594.637513
32.03512,39,12602.689461
32.758343,63,12615.284247
36.008132,96,12633.250203
38.596583,135,12657.916332
37.578276,117,12679.591178
-8.282079,44,12688.599255
-8.881514,15,12692.655982
30.447318,84,12708.164726
38.150274,130,12732.139755
36.67743,91,12749.020315
31.85995,121,12771.353048
28.553751,77,12786.525509
33.679166,57,12797.488416
33.517336,65,12809.872003
34.680829,86,12825.685681
-10.561348,17,12829.93134
36.496938,103,12848.918677
32.801782,74,12863.477609
32.62626,41,12872.024459
35.77725,108,12892.227272
29.956456,61,12903.816865
23.677905,124,12926.581398
26.588133,176,12958.467381
33.004207,54,12969.110853
-9.548551,29,12976.03334
33.000755,83,12991.397702
31.263427,106,13011.19832
33.028593,65,13023.550507
30.667412,68,13036.581738
31.685364,33,13043.852053
35.275847,101,13062.923903
36.340954,126,13086.107126
32.526429,71,13099.792824
-9.321693,20,13104.890395
-16.118275,86,13121.384574
31.86639,70,13134.615538
30.712221,68,13147.751213
32.878972,77,13162.249627
33.317232,73,13176.920946
34.016613,142,13202.532348
39.340817,167,13232.738274
27.71583,119,13254.807902
32.373195,80,13270.163623
28.636968,95,13288.258923
33.269676,44,13297.645162
34.175795,95,13315.868174
36.826167,130,13339.557966
30.618554,133,13364.384845
36.234013,89,13381.140945
31.228055,24,13386.626603
36.78088,84,13402.436861
31.718036,67,13415.07089
31.801805,30,13422.070079
34.221313,108,13441.877048
-7.765411,60,13453.520838
33.625981,61,13465.406856
30.268037,33,13472.717569
30.757259,114,13493.511187
24.602637,79,13508.350857
27.338253,76,13522.489988
33.563363,48,13532.001182
30.121893,66,13545.401853
-10.48046,15,13549.297392
22.928924,72,13563.043033
33.425472,54,13574.130596
27.272468,117,13596.032439
32.088163,81,13611.63468
32.22888,54,13622.259301
32.226343,102,13641.465946
-8.787493,27,13647.645781
33.220102,82,13662.918825
31.046089,19,13667.712313
32.055826,32,13674.709661
32.679643,50,13684.759058
33.643375,70,13698.356874
35.876774,84,13714.30765
33.325788,73,13728.316315
33.839379,56,13739.533224
32.326087,169,13770.930318
-12.49486,24,13776.510872
29.001434,79,13791.676087
35.95954,98,13809.945173
34.798091,68,13823.028283
33.688418,71,13836.463425
32.202811,118,13857.875569
32.839062,41,13866.193235
32.197439,61,13878.289808
33.765008,67,13891.167558
37.862761,112,13912.057653
26.584278,63,13924.076842
31.983139,37,13931.795366
32.29841,43,13941.431707
32.398141,33,13948.623866
36.63319,95,13966.309431
33.240436,79,13981.354857
35.495546,66,13994.265281
29.12559,99,14012.774122
33.245533,53,14023.19621
35.492056,84,14039.201477
33.816701,124,14062.151726
38.278272,118,14083.709181
-10.235674,17,14087.85818
-9.679344,23,14093.112709
17.945481,118,14114.328584
22.722975,80,14130.168052
27.91197,91,14147.30018
33.796514,74,14161.290285
34.061544,108,14180.852252
27.647327,104,14200.269317
34.283563,82,14215.985613
34.388113,106,14235.438849
33.626833,99,14253.906093
32.727352,68,14266.708869
35.38378,96,14285.080581
33.347515,65,14298.110632
33.884302,123,14321.228949
33.339977,41,14329.888892
32.233018,81,14345.60372
33.286368,80,14361.148841
32.085707,43,14369.822029
38.079034,114,14391.161198
32.277491,31,14398.007671
37.278164,121,14420.418075
35.389915,92,14437.472576
33.909364,76,14451.586281
16.687504,145,14477.308284
33.113963,45,14486.478023
-12.424656,30,14493.052182
32.958588,48,14502.502574
33.687335,84,14518.813064
-19.853473,66,14531.276865
38.143245,104,14550.732511
35.322372,121,14572.789677
28.118256,113,14593.62249
33.037725,52,14603.845177
33.139759,60,14615.470995
35.550797,72,14629.263892
31.770014,28,14635.865275
32.565701,99,14654.207305
34.055563,74,14668.229389
-18.286235,60,14679.656573
37.749459,104,14699.661365
33.542974,62,14711.946005
36.218929,142,14737.419445
-10.74093,18,14742.021826
33.618432,64,14754.540924
34.216564,72,14768.583789
37.286166,95,14786.552508
-10.230606,18,14790.880056
33.024231,131,14814.532697
35.530442,77,14829.376298
38.076826,104,14848.715759
22.56741,82,14863.918164
-9.979068,22,14869.197112
32.285147,81,14884.551597
34.669347,103,14904.772222
32.141757,61,14916.753187
30.96807,41,14925.036511
34.586347,69,14937.969095
37.155754,110,14958.368328
36.547405,95,14976.539631
36.275708,107,14996.187687
32.390207,83,15012.160084
29.227128,96,15030.122439
30.258152,109,15050.32703
38.291412,127,15073.533786
36.688362,101,15093.075651
36.881546,99,15111.309536
32.76006,58,15122.973181
38.164906,119,15144.81135
-8.373786,31,15151.55259
33.705967,75,15165.6112
-10.397856,35,15173.339638
36.191749,77,15188.028255
36.237684,72,15201.988181
34.028484,104,15220.968323
38.598647,139,15246.340811
-11.226577,22,15251.635933
35.728985,122,15274.804681
34.177205,59,15286.399991
29.661025,65,15299.408859
31.517396,79,15314.302183
34.156168,62,15326.741218
31.073512,32,15333.703732
35.59393,117,15355.283587
-15.354118,33,15362.23924
-10.291306,19,15366.789764
31.501132,96,15384.603719
24.714422,96,15402.61467
39.028212,117,15424.305099
37.580901,139,15449.53272
-10.61111,32,15456.290873
34.534238,74,15470.918157
33.100613,53,15481.316182
20.660467,95,15498.835121
-10.840123,16,15503.180855
34.570181,79,15518.082656
30.016471,99,15536.700887
33.373091,46,15546.021171
31.087686,63,15558.483523
31.912335,87,15574.981055
37.208929,121,15597.213696
38.322994,128,15620.748227
23.103803,78,15635.444677
-9.704898,12,15638.819406
-12.935852,46,15648.166578
