#{"t_start": 1683727379.8751528, "env_id": "TurtleBot3tentabot_drl-v00"}
r,l,t
38.876441,100,4852.429231
-6.916468,19,4857.04799
39.237212,129,4880.701375
-2.881839,97,4898.987095
39.842485,104,4918.035364
40.599659,227,4958.186357
39.561515,109,4978.245797
39.293716,154,5006.358835
38.736439,92,5023.542174
-3.690738,39,5031.754461
39.017661,106,5052.175491
39.589069,87,5068.522275
38.545188,154,5096.75585
38.989076,114,5117.76697
39.765768,182,5150.428596
39.482577,168,5180.705363
-3.565272,52,5191.107351
39.471242,91,5208.394096
39.415775,158,5237.881426
38.812256,92,5255.236219
39.611417,102,5274.539421
40.123331,146,5301.004773
39.676681,149,5328.372386
39.311646,99,5346.778666
38.434286,96,5364.628775
38.357445,116,5385.835684
-5.02764,76,5400.66431
-4.58058,43,5410.399988
38.856103,102,5429.452518
40.21194,223,5469.487706
39.914414,155,5497.515229
38.690686,106,5517.319195
39.305514,129,5540.818608
39.269123,104,5559.927462
38.434266,87,5576.48778
-6.839499,28,5582.735739
-5.319806,81,5599.203776
39.611299,105,5618.769428
38.866938,111,5639.292542
39.313276,116,5660.763641
0.152389,135,5685.392401
38.758014,102,5704.321993
-2.676857,66,5717.003453
38.471664,105,5736.736642
39.98707,120,5758.757379
38.927662,119,5780.829114
38.592523,126,5804.945172
39.397448,140,5830.463318
39.840527,112,5851.053674
-7.254615,28,5857.495125
39.524472,139,5883.068764
-3.664317,129,5907.13507
38.249711,114,5928.080376
-4.22331,111,5948.405098
39.119957,92,5965.948895
39.595944,101,5985.692656
38.893942,116,6007.041972
39.385282,147,6033.917969
39.0397,111,6054.61674
38.319236,101,6073.561299
-5.102741,61,6085.385078
-4.371228,67,6098.325788
39.300652,103,6117.61371
38.432025,141,6143.697368
-3.941881,52,6154.041093
39.352064,106,6174.454717
-8.747408,28,6180.567605
39.149231,115,6202.044755
38.223668,75,6216.363778
38.90402,98,6234.933116
39.349908,202,6270.820864
39.455132,181,6303.319213
38.812594,119,6325.074134
-1.844234,148,6352.927645
-3.939193,98,6371.341252
38.2953,118,6393.274815
-0.8526,152,6421.294253
39.155083,101,6440.357114
39.791367,185,6473.593445
38.966606,76,6488.541986
38.748749,89,6505.353273
38.877035,147,6532.780902
39.612723,170,6563.468628
39.829283,95,6581.45669
39.363513,149,6608.398316
38.887728,112,6629.050609
39.793313,191,6663.129293
39.391038,144,6689.441266
38.933602,111,6709.861181
-4.988709,73,6724.668849
39.662206,168,6754.910027
39.317848,97,6773.018491
-5.498216,83,6788.927962
39.94252,111,6809.531886
-5.446417,49,6819.609853
38.992364,93,6837.116951
39.25324,199,6872.736504
38.738094,106,6892.241514
-4.950766,88,6909.773284
-0.412971,75,6924.212232
38.59847,148,6951.453063
38.657767,99,6969.88511
39.44985,96,6988.029571
39.117075,148,7014.87906
39.3822,172,7045.974837
-4.702096,62,7058.345073
39.383215,92,7075.435544
-0.978186,93,7093.78239
-1.112745,78,7108.658957
38.509872,128,7132.345311
-3.7014,77,7147.258707
38.848606,184,7180.171738
39.785576,121,7202.605723
39.176656,101,7221.334337
39.00757,146,7248.118384
38.950462,98,7266.60117
38.409532,123,7290.318404
39.155306,165,7320.221853
38.600246,92,7337.376573
39.19081,83,7353.48132
39.717707,122,7375.804392
-3.724342,63,7388.014451
39.377741,99,7406.523728
-4.326394,49,7416.432973
39.188243,126,7439.797831
39.721679,95,7457.455194
39.549836,144,7484.8587
39.250168,92,7502.152778
38.803738,106,7521.748164
39.769646,101,7540.424159
39.182746,138,7565.331554
38.222402,141,7591.144861
-4.019703,79,7606.203737
-3.893366,174,7637.834069
39.407339,127,7661.852275
39.656578,116,7682.938991
39.20997,145,7709.206308
39.625441,100,7727.844655
38.9432,130,7751.508602
38.84422,126,7774.940123
39.512824,125,7797.991398
39.080643,104,7817.502795
39.133611,95,7836.456246
-3.691141,57,7847.962825
39.24777,98,7866.173058
33.524219,130,7889.893577
39.278565,99,7908.282248
39.152029,96,7926.263974
-3.968562,75,7940.394475
39.609171,102,7959.163355
-1.68457,91,7976.29709
-8.658938,18,7980.617473
38.954905,91,7997.649477
38.783651,128,8021.808635
38.378878,167,8052.117121
39.901331,139,8077.423694
38.74277,102,8096.257312
-7.50157,26,8102.025639
38.496816,86,8118.259986
38.772305,116,8139.985474
38.11116,138,8165.029474
-1.774745,82,8180.793472
39.112059,116,8202.530545
38.695506,135,8228.065269
39.617616,163,8257.569991
38.324931,72,8271.525484
0.674695,110,8292.048388
39.613133,138,8317.292967
39.132078,169,8347.870107
39.074099,211,8385.257191
39.248597,103,8405.147427
-4.586742,69,8418.261587
-5.874087,78,8433.423622
39.250737,90,8450.341133
-1.994852,166,8480.359393
39.196576,116,8501.768476
-6.487242,36,8509.646827
38.515448,99,8527.968415
39.817132,95,8545.765653
-3.309352,135,8570.667074
39.285606,153,8599.290642
-4.470691,61,8612.302406
39.269554,104,8631.59703
38.5751,108,8651.651736
39.642428,140,8677.035623
39.350677,105,8696.48808
-2.142258,64,8709.085181
39.455526,83,8724.848424
-0.885787,98,8743.234991
39.841323,183,8777.049117
38.429668,96,8795.031119
-7.879166,77,8809.802049
39.592383,124,8832.535203
-8.453154,22,8837.835945
38.613886,106,8857.483746
38.848076,89,8874.181098
-8.621723,15,8878.120894
-8.462269,29,8884.370689
39.565257,100,8902.665519
-4.92447,59,8914.066878
38.847761,139,8939.524196
39.854588,167,8970.598604
38.858717,122,8993.108317
38.947773,94,9010.865577
39.302768,95,9028.710453
39.600634,113,9049.633608
39.867398,172,9080.76095
-3.230516,95,9098.867128
39.296493,119,9121.065497
-4.621895,41,9129.903359
38.779643,95,9148.496499
-5.258399,97,9166.529121
39.039094,83,9182.12158
39.283737,170,9212.814653
39.570899,145,9239.211672
39.293334,115,9260.76748
38.460918,102,9279.684416
38.80493,135,9303.977041
38.8928,135,9329.471145
38.558541,135,9353.89192
39.231899,96,9372.011014
38.785918,110,9391.985745
38.585629,137,9416.736897
39.747938,161,9445.889354
38.697449,112,9466.592406
38.914385,168,9496.830921
-2.290489,50,9507.640543
39.376492,100,9526.295201
38.212482,96,9544.085193
38.663924,104,9563.329667
-1.876385,67,9576.329151
38.434482,111,9596.804915
40.012469,103,9616.000367
38.853182,128,9639.119787
39.263272,220,9678.410057
38.781398,121,9701.266216
-5.149197,60,9713.0613
39.177664,100,9731.552608
38.832739,101,9750.309816
-4.007918,81,9765.70527
38.596457,94,9783.201745
38.869711,140,9808.670705
-0.929809,91,9826.014703
-6.569441,79,9841.196197
38.424856,99,9859.893246
38.504851,96,9877.632381
39.85961,178,9910.419746
-4.042708,57,9921.775448
-1.294268,92,9939.343154
-3.201029,66,9952.066736
38.993806,90,9968.957012
38.882519,132,9992.932842
39.23527,102,10011.760522
38.992167,88,10028.406762
39.074898,202,10065.369753
39.165527,131,10089.311805
33.26844,115,10110.325316
39.161472,97,10128.380586
-4.578905,55,10139.382043
39.548589,161,10168.488001
38.605199,117,10190.146725
38.739015,214,10228.439818
39.238308,139,10254.688541
-6.156291,29,10261.022366
38.733075,87,10277.49786
39.50323,99,10295.794615
38.526332,116,10317.086624
39.364636,152,10344.348475
-4.137261,74,10358.436874
39.364005,146,10384.921949
39.199018,134,10409.433573
-4.331204,55,10420.383664
35.851725,127,10444.637913
39.777291,206,10481.06915
38.731028,109,10501.518262
39.239854,196,10536.559691
39.072081,108,10556.666523
-4.088923,50,10566.924068
38.561625,95,10584.476742
39.118129,81,10599.958603
38.937798,104,10619.334574
39.381736,181,10652.806803
38.992562,114,10673.810302
39.171912,88,10690.512583
38.420055,135,10715.405871
38.260306,123,10738.164668
38.834711,107,10757.981094
39.092145,85,10774.070107
38.958364,119,10795.634694
-3.138771,72,10810.369047
38.992229,129,10833.963561
39.085276,90,10850.845039
39.009249,91,10867.899715
-3.653524,62,10879.964857
-0.576117,198,10915.550413
-5.839872,38,10923.374566
39.765198,109,10943.273029
38.783482,104,10962.824073
-1.402735,93,10980.288141
38.707691,128,11004.409727
39.568044,160,11033.125267
38.915848,158,11061.753542
-1.24741,129,11085.484947
39.039521,109,11105.701561
39.371583,127,11128.93776
39.323888,100,11147.825685
-1.488392,85,11164.098359
-1.167221,66,11177.011409
38.608578,89,11194.740564
39.013009,194,11229.386982
-8.640397,13,11233.042171
39.421889,126,11255.802744
38.703742,124,11278.905049
-2.188776,97,11297.010369
-6.815609,16,11301.018466
38.553338,86,11317.197873
39.178285,120,11339.389404
39.007536,127,11362.721729
38.745377,102,11382.534441
39.851778,147,11408.902623
38.940567,101,11427.889764
39.358752,103,11446.980179
39.423791,120,11469.208781
38.97024,138,11494.421551
39.155944,114,11515.493125
38.423742,118,11537.025153
39.00987,96,11555.868072
-4.224614,64,11568.511138
38.925803,123,11591.239007
39.546133,100,11609.807229
39.403608,121,11631.758531
38.831382,92,11649.005176
39.302174,151,11676.324642
39.138363,114,11697.104602
38.483241,178,11729.287246
-2.888549,82,11745.685749
-7.426779,62,11757.725575
39.40418,100,11776.122453
39.224321,95,11793.724856
39.056859,96,11811.936295
39.497011,97,11829.99506
39.140222,124,11853.024237
-13.206131,14,11856.868727
-3.521429,56,11868.065594
-5.624058,46,11877.444959
38.859348,120,11899.569373
-6.656683,20,11904.478249
38.821778,113,11925.392539
39.281744,154,11954.102223
32.951412,115,11975.337505
39.145429,105,11994.810741
38.68876,91,12011.956674
38.610219,170,12042.674529
-4.622452,43,12051.704201
38.673559,98,12069.93906
38.933022,126,12093.265916
39.817811,118,12115.766754
39.777512,105,12135.312559
38.628298,129,12159.152095
38.804967,107,12178.868624
39.219124,85,12194.931949
39.111193,118,12216.851379
39.251507,106,12236.675002
39.398954,154,12264.401152
-11.258058,39,12272.580097
38.622242,103,12291.847917
39.007668,155,12321.123126
1.076411,151,12348.376779
41.478192,229,12388.872063
38.972231,105,12408.311939
40.154074,341,12468.16716
39.217204,186,12502.56199
-7.570745,69,12515.743626
-4.989978,54,12526.248602
39.286711,118,12548.286076
39.620086,93,12565.53328
39.134323,158,12594.054983
38.787177,92,12611.289914
38.542181,107,12631.212636
39.311186,101,12650.170289
-3.899928,56,12661.256266
38.978179,132,12686.375635
38.523131,123,12708.838835
38.331506,80,12724.071358
39.49061,83,12739.70284
39.050453,100,12758.348727
-2.474866,85,12774.186465
38.876885,83,12789.866831
-2.818051,91,12806.993577
39.080763,129,12830.43568
38.672623,123,12853.731905
39.498366,112,12874.627288
-2.525073,70,12888.076595
-4.742478,30,12894.673783
-7.333693,37,12902.162779
-5.312244,81,12917.581917
-7.527425,31,12924.264224
39.179957,92,12941.612692
39.347403,102,12960.409364
39.872057,107,12980.07932
39.023591,104,12999.419052
39.454028,119,13021.068971
-1.391959,143,13048.252172
38.42561,84,13064.117202
-0.011896,188,13097.634738
39.224535,159,13126.132333
39.11677,117,13147.664202
-5.670274,86,13163.835835
39.317497,115,13184.949805
38.646159,83,13200.650826
-3.475865,59,13212.216378
-5.084623,77,13227.894047
38.938723,83,13243.644694
38.143817,124,13266.442285
39.176095,100,13285.012138
40.684717,263,13331.48478
-8.693442,14,13335.284148
38.511667,153,13363.017841
40.018653,159,13391.891606
-1.359607,74,13406.128759
38.109613,99,13425.481085
-4.756126,62,13437.685215
-1.567879,147,13464.346536
38.903713,97,13482.403744
-2.277688,106,13502.28908
40.043866,94,13519.881644
-5.031135,50,13529.905105
38.988279,106,13549.641929
38.696036,126,13572.841209
39.122936,111,13593.124863
38.659644,86,13610.152579
-8.588962,14,13614.109153
39.529718,116,13635.465843
39.272195,168,13666.115612
38.848965,174,13697.26956
-2.264773,54,13707.989125
39.166972,107,13727.756745
39.27319,99,13746.263906
38.960998,94,13763.700667
38.933056,133,13788.565266
39.012142,124,13811.381934
-3.437307,96,13829.320433
39.158431,90,13846.231783
38.669471,136,13871.20045
38.693353,105,13890.671507
38.823732,113,13911.696379
39.331673,89,13928.251477
39.266431,108,13948.44528
38.952566,138,13974.832064
39.331351,200,14011.059306
39.942698,88,14027.600211
39.304396,167,14057.913048
-2.773872,77,14072.504145
39.136315,140,14097.969093
39.293271,128,14121.604261
39.25253,154,14149.364391
-2.594516,80,14165.614368
-5.932497,27,14171.913451
39.058474,160,14200.586146
38.457969,104,14219.735237
38.833478,122,14242.172133
39.308058,165,14271.726827
-6.760392,107,14291.566691
-3.283629,51,14302.03906
35.699795,99,14320.395454
38.666284,91,14337.303682
38.048524,102,14357.296415
39.74181,88,14373.855578
-1.237755,95,14392.023427
38.371117,100,14410.964061
39.334255,104,14430.318917
40.172711,192,14464.638692
39.907461,118,14486.503098
39.349438,93,14504.207034
39.664926,127,14527.43793
-4.844592,45,14537.35417
-8.922478,65,14549.648791
38.705408,93,14567.221233
39.10688,82,14582.900085
0.596771,127,14605.849912
39.014501,105,14625.168869
-3.895572,59,14636.612822
39.050525,84,14652.644633
39.022804,96,14670.559904
39.670777,98,14688.865396
-8.583205,13,14692.324928
38.239127,113,14713.140715
-3.900891,81,14729.37965
39.306716,118,14750.926435
38.602456,130,14774.642056
39.134117,159,14803.382168
-6.31367,54,14813.949553
39.126385,116,14835.537858
38.584147,119,14857.871331
39.017594,96,14875.85841
38.078165,105,14895.340167
-2.933011,71,14909.917113
38.496444,95,14927.950099
39.107057,85,14944.047031
-6.402038,39,14952.231601
39.178164,87,14968.464369
38.549078,106,14988.021174
38.939256,118,15009.769816
39.106675,103,15028.777087
39.037834,144,15054.912703
38.802071,134,15079.149374
38.422651,144,15105.993954
-2.228598,84,15121.751982
39.823843,151,15148.795707
38.839977,128,15172.509148
-4.441047,63,15184.849159
38.679332,101,15203.897321
-9.2955,42,15212.234834
-0.167569,109,15232.378888
39.342488,154,15260.315672
38.552157,125,15284.13405
39.771868,114,15305.245749
38.646912,104,15324.624058
-5.374993,81,15339.849103
-7.988605,39,15347.847241
-4.294572,35,15355.501901
39.547641,156,15384.270761
-2.425178,81,15399.940953
36.904837,110,15420.199073
38.304103,115,15441.497743
39.018569,107,15461.345947
38.823601,134,15486.734126
-5.841601,60,15498.319421
37.5043,106,15517.769676
39.639434,106,15537.419081
-3.481198,65,15550.089862
38.986036,99,15568.599037
39.615366,197,15603.688293
39.420323,159,15632.287035
38.441543,104,15652.687977
39.836279,90,15669.423415
38.807326,117,15691.210787
39.117459,129,15714.933031
39.056023,123,15737.17199
39.212018,91,15754.232025
40.000393,163,15783.554157
39.238638,131,15807.521085
38.905789,160,15837.456512
39.157811,81,15852.814409
40.073409,107,15872.718983
38.8713,153,15900.395293
38.621292,81,15915.61541
39.456784,121,15937.655939
39.890128,181,15970.355161
38.568666,112,15990.953084
-4.145036,66,16003.848564
-8.802349,22,16009.089665
39.033737,108,16029.657984
-0.785829,98,16047.900248
38.976819,87,16064.222192
38.65939,104,16083.438166
39.097231,126,16106.630094
39.716291,101,16125.281887
38.572671,104,16144.760996
38.786489,151,16172.015731
-8.77052,15,16176.013299
-8.758952,22,16181.115775
-5.404316,79,16196.1804
38.618222,106,16216.667509
39.596579,142,16242.223028
-3.207725,64,16254.556937
38.733373,101,16273.423593
38.663953,118,16294.937228
39.009845,122,16317.222111
39.892249,108,16337.099542
39.491441,144,16363.06151
38.701278,96,16381.186037
38.87056,126,16404.805399
39.187679,115,16425.975716
38.802358,152,16453.489142
-2.275941,103,16472.724833
38.928184,82,16488.215751
38.969563,102,16507.150947
-4.130531,76,16521.634671
39.261274,101,16540.411694
38.302529,124,16563.129117
38.531527,99,16582.192497
-6.171439,62,16594.285008
39.125345,106,16613.935501
39.722802,91,16631.074742
38.974135,114,16652.32164
38.623497,105,16671.513233
-2.085764,161,16700.626426
-3.865279,70,16714.238507
38.678049,90,16731.144003
-5.122512,100,16749.706799
38.375918,85,16765.678377
38.120092,151,16793.852827
38.92109,106,16813.629158
39.73992,119,16835.422327
38.815337,95,16853.310431
-4.079636,68,16866.469081
39.514522,93,16883.706714
38.493701,103,16902.781468
39.371458,157,16931.519821
-1.907898,173,16963.1312
38.397471,123,16985.661192
-8.724223,23,16990.932635
-1.398219,86,17007.264164
38.522448,151,17034.70109
-6.627907,115,17055.794457
38.702243,98,17074.227453
38.970017,97,17092.324125
39.759483,149,17119.422281
39.230974,81,17134.811646
39.237507,118,17157.208901
-3.084712,141,17183.068929
39.025498,101,17201.780984
-8.935171,66,17214.240783
38.772004,87,17230.63563
39.742351,142,17256.292245
40.107743,124,17278.84044
38.523357,125,17301.689493
0.311068,147,17328.972832
-1.505802,71,17342.595948
38.190062,144,17369.341012
-3.566426,44,17378.454754
-6.739167,61,17390.615573
38.730351,88,17407.110075
39.059192,120,17429.104722
-3.501692,60,17440.687841
38.63535,82,17456.320962
39.417476,130,17480.136554
39.152892,135,17504.411309
39.164312,117,17526.761782
-5.180731,57,17537.980098
39.161702,99,17556.746844
-4.957603,75,17570.936273
39.015111,91,17587.938435
39.213867,119,17609.764272
38.768109,176,17641.630032
39.223435,172,17672.628219
-2.772631,50,17682.841738
-5.799418,40,17691.079322
-1.261192,86,17708.409282
38.747869,110,17728.649894
39.590471,134,17752.990116
38.702993,108,17772.734436
38.41056,174,17804.066821
38.835914,88,17820.65806
-0.475155,99,17838.896008
38.720182,102,17857.732753
-0.032389,109,17877.752468
39.36773,89,17895.45385
39.379892,96,17913.126553
38.627008,103,17932.235556
38.46221,81,17947.550161
39.258603,126,17970.512771
38.457046,218,18009.339371
38.251922,100,18028.127963
39.572677,91,18045.50125
-6.035227,67,18058.369135
38.766099,103,18078.745672
38.859837,106,18098.314898
38.740639,91,18115.613418
-7.702916,35,18123.214066
38.610411,88,18140.170523
38.403363,113,18161.38232
39.945009,137,18186.66496
38.648871,146,18213.464134
38.932604,118,18234.864985
39.148841,139,18261.269185
39.613929,170,18291.930693
-4.717378,43,18300.563443
40.113451,87,18317.163565
-3.679173,81,18332.379906
38.846872,100,18351.111217
39.02043,211,18388.64507
38.882562,109,18408.946107
39.081384,201,18446.037282
39.434362,147,18472.684439
38.469159,140,18498.297861
39.075919,126,18521.109301
38.653065,87,18537.80481
39.09944,129,18561.684337
39.663029,99,18580.453119
38.824707,80,18595.739308
-6.682891,50,18605.78876
