#{"t_start": 1681531281.555282, "env_id": "TurtleBot3tentabot_drl-v00"}
r,l,t
-2.798373,123,9060.094993
29.262896,100,9079.046643
38.59034,94,9097.995762
38.004614,99,9117.020954
-6.479649,43,9125.927057
-6.556655,52,9136.821655
-6.670584,73,9151.205909
38.108511,97,9169.732039
34.32172,125,9193.05477
38.815832,94,9211.088806
38.048667,99,9230.050892
38.545096,112,9251.080948
38.335198,103,9270.849264
-11.128038,93,9289.580712
36.163971,120,9312.351877
36.042236,97,9331.08228
38.358224,98,9349.939967
-7.754471,72,9364.067248
-3.9885,79,9379.690269
36.088258,151,9407.886457
-9.172067,23,9413.455197
37.968003,116,9435.295062
37.736793,91,9452.732842
-2.944487,98,9472.532201
34.625366,131,9497.365059
30,1,9498.921683
36.538799,155,9527.604931
38.412328,132,9552.416642
38.694794,99,9571.190836
-8.012196,40,9579.469305
38.379874,105,9599.483884
-3.801379,90,9616.776825
38.537739,123,9640.084754
38.051643,100,9659.541022
34.350267,126,9684.425714
-6.003735,48,9694.614503
-14.797136,87,9711.483179
36.152556,125,9735.255287
38.418898,111,9756.424964
38.145415,101,9775.69298
-9.896377,65,9788.598483
-3.384786,87,9805.728985
-13.454192,18,9810.130939
38.561164,110,9831.212998
37.635197,165,9862.42901
38.793792,117,9884.938827
38.221886,105,9905.287469
-5.515579,65,9918.500662
-8.389436,55,9929.600981
38.954704,115,9951.747845
35.10696,150,9979.639842
-2.950918,77,9995.014377
38.889376,108,10015.664771
-12.219555,17,10019.992446
-13.288945,153,10049.345009
38.663899,103,10069.000033
-8.034406,36,10076.942311
38.601736,148,10104.537072
-6.074358,44,10113.812773
-6.52213,38,10122.171366
37.942989,128,10146.520957
38.534858,106,10166.843812
32.915104,104,10186.599001
38.947902,148,10214.444959
37.807086,95,10232.728595
-7.581255,76,10248.70543
-5.773601,49,10258.792792
-9.536792,70,10272.786666
-12.189727,50,10283.473035
38.086103,107,10303.843405
38.784675,110,10324.684935
-5.822897,52,10335.825896
38.338839,102,10355.427617
37.711376,127,10379.349007
37.974592,109,10400.052393
38.217716,114,10421.488254
35.460493,102,10441.956034
-4.835444,61,10454.407292
-12.155394,17,10458.866348
35.748942,145,10486.135663
35.417237,150,10514.426733
39.014611,245,10559.071033
21.977858,139,10585.232996
38.254507,111,10606.50939
-6.01959,50,10617.090013
37.423988,132,10642.935738
-6.205756,46,10652.446017
37.558928,110,10673.691109
-6.536955,53,10684.773267
-10.255577,42,10693.80009
31.139621,141,10720.075193
37.784695,109,10740.879565
37.905945,103,10760.703016
38.362009,97,10779.489186
38.811585,102,10799.283757
-10.449608,55,10810.265476
38.640178,107,10831.571162
-9.306522,85,10848.396267
38.10829,103,10868.135942
38.22169,99,10887.497262
36.782007,105,10907.498213
37.222391,106,10927.847632
38.78353,124,10951.629632
38.042434,101,10970.80847
-3.168288,97,10989.52909
-3.085003,148,11017.858577
-6.952913,64,11030.627361
-8.456732,27,11036.87351
36.305261,139,11063.108931
-19.180626,46,11072.717158
-3.874775,71,11087.172939
37.571031,118,11109.520847
38.725708,138,11135.386953
38.661777,117,11157.341951
36.250904,166,11188.098117
38.132104,98,11206.605758
-10.125157,94,11225.689044
-4.195272,90,11243.18545
37.50078,121,11265.951462
36.148565,110,11287.052172
37.427267,142,11313.720266
-6.319331,55,11324.998931
-2.525114,83,11341.49026
36.419352,132,11366.500969
38.615325,111,11387.854024
-12.089089,95,11407.086647
-9.185167,68,11420.613943
38.254169,105,11440.600903
37.851727,118,11463.316971
32.704619,97,11482.003954
-10.564836,147,11509.76584
38.282934,101,11529.061044
-9.055814,58,11540.941982
33.497032,133,11566.068944
38.35224,117,11588.025061
34.332162,129,11613.276582
-12.686448,84,11629.946515
36.156059,136,11655.320825
38.85611,107,11675.633652
31.855807,127,11699.531385
32.984912,115,11721.410869
-7.567747,34,11729.089547
38.869118,92,11746.644437
39.083694,116,11768.696377
37.700753,91,11786.215323
36.58118,123,11810.317688
-21.329003,115,11832.356137
-5.933574,61,11844.892662
38.464965,119,11867.578829
37.909189,103,11887.366495
33.977123,132,11912.035995
37.861993,110,11932.972645
38.355869,142,11959.723589
33.388209,117,11983.144517
-13.664248,24,11988.75742
-11.460354,15,11992.846853
-7.275929,63,12005.690141
-8.745376,39,12014.017722
-23.638394,34,12021.304954
-5.401229,69,12035.091331
37.938922,171,12067.170549
-5.703578,62,12079.793589
37.519247,105,12099.986832
-7.885068,41,12108.90525
37.826941,135,12134.25697
36.277949,117,12156.076897
38.553429,129,12181.555611
28.822327,130,12205.811074
-7.157663,78,12221.126421
38.531477,159,12250.909656
-5.34108,75,12265.825034
38.419056,103,12285.583491
38.954333,108,12306.463175
34.107332,179,12339.597308
-5.397888,47,12349.35075
-10.759322,16,12353.623603
-25.200072,87,12371.350425
31.993334,132,12396.460754
-4.554218,64,12409.326051
37.570458,114,12431.199433
-12.218227,56,12442.684986
-6.153708,66,12456.223566
38.387255,94,12474.38578
37.828447,133,12499.109864
31.979849,181,12532.75336
-6.717637,97,12551.135885
38.412256,112,12573.208952
34.213206,134,12598.207722
37.362731,127,12621.968702
38.063345,105,12641.9228
38.394398,85,12658.405642
33.912454,109,12679.189424
36.241422,130,12703.235654
-9.03972,74,12717.777014
-10.955008,82,12733.772973
-6.925514,109,12755.491895
38.835048,109,12776.083906
-6.111723,70,12789.961551
37.75861,129,12814.246345
37.730983,162,12844.725668
-4.636482,65,12857.877082
-16.259816,86,12874.652762
-11.979888,93,12892.425428
-5.739655,63,12905.399334
25.336582,136,12930.692543
39.011174,116,12953.321214
36.78615,147,12980.83297
38.157649,113,13002.289225
-3.808929,81,13018.087699
37.10134,143,13044.830724
36.422638,167,13076.200935
38.968281,99,13095.069834
38.491232,112,13116.581623
37.631099,93,13134.728111
38.910452,100,13154.709743
36.063698,134,13180.064872
-6.582055,75,13194.872946
36.893188,134,13220.058354
38.402975,169,13251.687122
38.35957,103,13271.651237
29.925596,192,13307.22042
38.53298,103,13327.782686
35.730966,153,13356.06768
36.949817,163,13386.516871
37.694327,157,13415.748251
-10.891276,58,13427.671973
38.72691,129,13451.838653
39.165978,118,13473.983916
38.805539,165,13504.831239
33.403028,150,13533.790054
38.624092,121,13557.178548
38.519534,128,13581.117384
33.198483,129,13605.484567
38.333015,145,13632.46891
39.186396,132,13657.384362
32.324859,108,13678.024652
38.431344,96,13696.667269
39.128887,109,13718.238273
38.820127,99,13737.452988
-6.734198,47,13747.19168
-10.704736,106,13767.411813
34.992219,109,13788.294062
37.392772,110,13809.205835
-11.735048,83,13825.325499
38.186266,93,13843.325594
32.601944,129,13867.567093
-10.273234,31,13874.416036
24.948854,146,13902.475508
35.929058,154,13931.207661
37.667164,117,13953.494468
38.249822,121,13976.163607
-18.834452,68,13989.59851
36.403658,205,14027.7867
-4.962071,62,14040.355115
37.572707,146,14067.765589
37.752071,117,14091.076794
23.378654,179,14124.129599
36.911828,121,14146.780412
38.594072,104,14166.585161
37.800567,119,14189.282166
39.3583,98,14208.116744
-3.390585,118,14230.718098
39.151965,109,14251.181065
-6.283408,54,14262.159921
36.441222,135,14288.136363
37.789521,153,14316.559675
-6.149642,67,14330.046434
38.358254,96,14348.527727
38.357004,129,14372.759772
-11.948835,96,14391.112621
31.200288,124,14414.430563
-8.61184,37,14422.539838
38.18983,116,14444.800993
38.713646,104,14464.932749
-11.000719,77,14481.158021
38.136537,111,14502.132511
38.29963,113,14523.626859
-12.462137,88,14540.61391
37.058075,124,14564.089
38.04904,119,14586.822881
37.962714,107,14607.119286
38.974291,107,14627.615677
39.0954,224,14669.113951
37.272679,118,14691.716159
37.962763,135,14717.188093
-9.524129,32,14724.500839
-6.140932,44,14733.856251
38.371884,149,14761.591831
37.828726,107,14781.845838
-6.56088,42,14790.912955
33.327372,103,14810.862129
-11.160889,198,14847.482671
39.164031,120,14870.915532
-9.436419,69,14884.588733
-8.948503,71,14898.668417
38.41962,89,14915.821039
37.568308,103,14935.740034
-5.424434,52,14946.574017
38.994491,129,14970.668332
-11.380082,15,14974.641268
-17.885661,109,14995.199897
-4.620641,59,15007.250714
-6.492048,54,15018.285249
-6.192705,84,15034.595259
38.892538,102,15055.151255
-6.718853,42,15064.095607
-5.606195,55,15075.415249
38.186328,94,15093.520843
-9.801034,67,15106.999867
-7.637031,40,15115.588681
38.87297,103,15135.280953
-4.513809,171,15166.926964
38.943402,122,15190.022775
-5.126737,52,15200.65739
37.703546,102,15220.458036
-6.317256,84,15236.912982
38.06898,128,15261.906569
38.54104,143,15288.500074
-11.720399,87,15305.268779
38.691274,115,15327.004045
38.765178,137,15352.611579
38.539524,107,15373.147135
34.415311,124,15396.232625
36.584113,137,15421.828712
33.512162,111,15443.916963
-5.831037,89,15461.19381
38.212272,117,15483.425729
38.175515,90,15500.765244
-15.204033,113,15522.17223
-7.091066,79,15537.712967
-7.118571,85,15554.262412
32.696975,140,15580.576694
38.977525,111,15601.661472
35.047842,158,15631.633111
34.100643,138,15657.552889
-15.725349,77,15672.836959
35.733694,154,15701.628997
39.37719,99,15720.653229
30.439941,123,15743.931287
-8.946466,83,15760.505117
38.507821,149,15788.229843
39.145441,126,15812.157305
-8.292877,40,15821.432278
36.602201,177,15854.543022
38.406615,107,15874.867312
31.828224,149,15902.575635
-8.818652,47,15912.311059
-7.835723,68,15926.245879
38.972079,114,15948.004114
-5.256003,131,15973.011546
38.913445,152,16001.604767
-8.108316,108,16023.230366
38.389623,93,16041.320593
-4.018317,188,16075.84907
39.172003,111,16096.787035
-10.104688,71,16110.74641
-6.23734,62,16123.262019
-10.028323,84,16139.7628
38.537819,102,16159.418129
39.162102,146,16186.668811
-6.948103,39,16195.170171
32.029852,176,16228.951056
-11.796352,189,16263.555065
38.436277,112,16284.441494
34.687016,168,16315.687337
33.689358,123,16339.061279
-4.395899,74,16353.574051
38.500548,93,16371.550026
-10.029958,60,16383.957086
37.868845,166,16415.516724
-3.624839,156,16444.424107
33.610251,178,16477.699805
38.114473,93,16496.042994
37.695542,122,16518.872816
-3.186852,85,16535.365846
31.863747,154,16564.503858
-7.458317,97,16583.966516
-4.944238,88,16600.979039
19.223996,235,16644.045174
36.736505,130,16668.52633
37.007495,168,16699.819505
38.535654,125,16723.476976
38.489296,144,16750.476991
-6.690383,75,16765.056116
38.375473,136,16791.344661
-5.721706,35,16798.924089
38.777737,117,16820.905212
39.137101,159,16850.671312
-4.451635,75,16865.479583
37.72478,112,16886.665625
38.878886,112,16907.675798
-17.868166,89,16924.690982
-6.561936,136,16950.020548
38.109383,153,16980.517011
37.028042,161,17010.797166
38.909078,109,17031.718783
32.383293,133,17056.654348
37.996638,107,17076.870592
36.016071,124,17099.956429
-5.881348,193,17135.459656
37.234033,129,17160.513765
-6.703234,65,17173.609317
37.486399,161,17203.885388
-7.53715,164,17234.201927
37.725113,123,17257.390671
-6.662531,48,17267.50505
37.87976,125,17290.955979
38.518345,86,17307.645003
34.101136,174,17340.029717
-6.162739,60,17352.706147
-6.484326,39,17361.01417
35.788125,131,17385.601449
38.850242,99,17404.811179
-5.688606,56,17416.349173
38.350489,171,17448.026011
-8.010004,40,17456.699449
37.884975,79,17472.152401
-7.932705,51,17482.812153
38.018224,121,17505.485209
-3.079962,80,17521.080463
38.704066,98,17540.297492
38.689206,126,17563.934144
-7.206845,63,17576.753174
38.656924,96,17595.360914
-5.143158,66,17608.455619
-10.767639,15,17612.72299
-11.780743,15,17616.8507
38.337209,107,17637.109513
32.407245,141,17663.806177
-12.262092,22,17669.058728
38.346331,114,17690.332986
37.564376,192,17725.771365
-13.805435,86,17743.417928
38.993461,199,17779.816261
39.204245,150,17807.724471
37.99182,96,17826.002563
38.011826,137,17851.605036
38.682676,132,17876.238185
-3.572462,90,17893.636893
38.44967,116,17915.312314
37.894169,105,17935.93766
-7.558252,30,17942.66
38.250401,102,17962.18107
37.626475,117,17984.175976
34.678284,149,18011.939146
30,1,18013.601277
38.629818,112,18035.099822
36.978337,204,18072.411781
-2.740992,131,18097.278655
33.328405,179,18131.543954
38.993945,114,18153.057119
35.203576,173,18184.853751
-4.857032,47,18194.718449
35.420313,110,18215.433967
-5.51189,54,18226.53053
38.091956,119,18248.959998
33.845318,170,18280.390422
-4.796021,152,18309.516943
-5.361504,69,18323.047717
37.866248,107,18343.2319
-5.920411,56,18354.755356
34.2444,161,18384.683522
-7.282086,32,18391.65625
37.913838,112,18413.073593
39.021767,104,18432.898372
-18.5886,89,18449.980432
-6.810134,53,18460.694987
38.334374,93,18478.574072
-21.284112,98,18498.206646
34.560076,129,18522.651512
31.721025,128,18546.776877
39.188871,182,18580.172003
-3.231129,77,18595.355541
32.910267,134,18620.632589
-4.453962,88,18637.604991
-8.018196,142,18664.272816
36.926255,124,18688.508051
-4.805507,79,18703.995249
38.608703,112,18725.399197
38.35162,98,18744.32041
38.679496,111,18765.447742
38.996028,111,18786.378608
37.875082,121,18809.328316
39.120298,164,18839.739047
39.225522,106,18859.937046
38.767299,118,18883.156694
36.056128,147,18910.57303
-7.905135,90,18927.930629
37.921663,102,18947.421587
37.674064,117,18969.495718
38.643006,109,18989.952996
-10.832262,100,19009.000594
-9.295393,15,19012.976435
31.166339,145,19040.051814
36.690402,153,19069.049034
-6.558479,140,19094.996977
-11.922113,85,19111.510681
38.778485,105,19131.492983
38.839485,113,19152.777121
-18.785253,38,19160.532114
38.377518,114,19182.206509
22.031901,166,19212.981332
-5.278532,48,19222.968703
31.297278,122,19246.045412
