#{"t_start": 1683795420.7289932, "env_id": "TurtleBot3tentabot_drl-v00"}
r,l,t
-6.441903,39,6481.093121
-1.870135,77,6496.180339
38.836314,171,6527.67896
39.529473,120,6550.09056
39.205114,90,6568.656269
-0.284933,90,6585.834674
-2.028363,135,6611.028949
-3.880913,98,6629.640424
38.639973,77,6644.927245
38.726469,89,6662.071423
-7.112667,39,6670.423323
38.939419,106,6690.616813
39.39914,100,6709.782228
-4.223253,68,6723.615764
39.501657,114,6745.476003
-8.622394,55,6757.218086
39.34463,92,6774.899202
39.455875,110,6795.94482
0.208745,142,6822.481905
38.755553,84,6838.619531
-5.460898,73,6852.899522
38.76751,139,6878.809673
39.516469,148,6906.119584
-4.392589,55,6917.452567
-13.1612,15,6921.559983
-8.69556,19,6926.391533
39.210012,97,6946.135785
-8.762931,22,6951.298234
38.905418,115,6972.953785
39.609413,204,7010.218441
39.584529,98,7029.443333
39.373963,188,7064.369484
39.208277,114,7085.814206
39.374423,180,7119.402844
-4.739562,86,7137.037828
38.375469,140,7163.129689
-7.417957,34,7170.680301
-4.297927,45,7180.04099
0.398073,175,7212.488612
-3.924785,46,7222.152857
39.938349,131,7246.801649
39.070752,121,7269.53694
39.059534,151,7297.813253
39.08412,103,7317.483601
-5.815419,31,7324.58493
40.021607,170,7357.07486
39.200762,84,7373.350985
-6.614491,79,7388.69916
38.468814,96,7406.960634
-4.435832,45,7416.567559
-7.34802,24,7422.310856
39.119997,124,7445.703712
39.788116,95,7464.057037
38.516908,98,7482.859924
38.577265,101,7502.161341
39.311832,107,7523.164937
-8.68411,17,7527.335144
-9.29882,83,7543.020464
38.68297,117,7564.883306
-8.926248,18,7569.530753
-4.639923,42,7578.554565
38.641315,93,7596.338429
-5.174794,59,7608.042151
-4.976401,97,7626.541087
39.37585,119,7648.983715
38.62087,97,7667.51554
39.458131,95,7685.69496
-3.555552,71,7699.737689
39.228416,85,7717.089679
38.642465,175,7749.535586
-4.106425,70,7763.304171
39.770019,86,7780.180705
-4.664048,79,7795.791102
-0.394421,94,7813.807714
39.280906,217,7853.334152
39.589883,87,7870.059274
39.520648,101,7889.353364
38.951498,127,7914.071227
39.29139,95,7932.059103
39.276284,169,7963.324749
39.992985,94,7981.38112
33.254611,104,8001.085905
38.689075,108,8021.957842
39.091331,115,8043.758595
39.143885,90,8060.871954
-9.139976,61,8072.663683
39.968511,109,8093.61437
39.627862,137,8120.234364
-6.720218,43,8129.181727
39.548628,137,8155.056638
-1.780108,93,8172.861129
38.817772,78,8188.20765
39.505761,169,8219.891971
32.958112,121,8242.900029
-7.297513,29,8249.291038
39.411085,96,8267.716768
39.201882,93,8285.628172
38.952748,112,8307.865347
-3.504589,69,8321.902259
38.693809,121,8344.82714
-4.36987,51,8355.2475
-5.946015,39,8363.485835
39.014134,98,8382.355159
38.708017,87,8399.220296
39.050455,119,8421.597254
38.81408,101,8440.648218
39.441444,154,8469.327108
38.423419,93,8487.969065
38.364072,98,8506.786032
38.875514,107,8526.976767
-1.852375,71,8540.967978
-0.03033,113,8562.700785
-3.640662,78,8577.941406
39.809919,110,8598.566803
39.603088,146,8625.84566
-4.221828,61,8637.999793
39.099888,93,8656.060045
39.45738,105,8677.154657
39.707602,235,8720.136317
-3.546136,75,8734.84079
-1.558696,107,8755.384249
-5.366303,70,8769.254286
38.707899,89,8786.657792
39.183743,112,8808.026132
39.221522,95,8826.255473
39.556632,175,8858.687786
39.631811,107,8880.023513
-3.526193,56,8891.587187
38.889062,113,8912.850857
38.54059,157,8941.961938
-3.969913,43,8951.074843
39.115908,108,8971.781063
39.402019,141,8998.223643
-4.194666,89,9015.590516
38.61174,108,9036.249337
-6.810175,49,9046.243154
39.112885,96,9065.709611
-7.975091,50,9075.992868
39.731609,122,9098.733945
38.087431,111,9119.872103
39.111537,156,9148.877858
-3.386976,67,9162.138486
39.764418,219,9202.148081
39.982276,93,9220.261447
-0.042633,163,9251.544528
38.653335,143,9278.545993
38.683287,101,9298.044618
40.142839,163,9328.200222
38.607847,102,9347.941688
39.316309,117,9370.403316
38.290383,116,9392.575516
39.754754,110,9413.359944
39.137139,91,9430.738199
-3.978457,74,9446.182942
38.846509,112,9467.488326
-2.689414,62,9480.042091
39.640984,117,9502.088487
38.895693,172,9534.403528
-2.063517,89,9551.838195
-6.63715,53,9562.519552
0.964061,165,9592.842252
39.780943,150,9620.580554
-3.74048,61,9633.728437
39.612599,109,9654.450118
39.662078,97,9672.851623
-0.687964,82,9688.64219
39.384242,140,9714.929149
-3.686918,94,9733.086474
38.340953,154,9761.899969
39.313472,113,9783.233615
-3.065165,51,9793.986942
39.624293,95,9812.1873
-9.371995,69,9826.440388
38.912578,109,9847.26215
39.441371,155,9875.882969
39.933048,195,9912.158171
39.63727,118,9934.480953
0.182607,123,9957.564051
-1.610797,72,9971.958975
-7.214158,72,9985.978621
38.82135,84,10002.171576
-7.112896,29,10008.668713
38.767573,94,10027.651685
-7.047718,42,10036.627791
-4.232963,47,10046.557846
39.029784,103,10066.299535
39.646903,216,10106.170301
-6.730398,19,10110.980567
39.249897,101,10130.38519
-4.875231,88,10147.352619
38.608628,95,10165.454232
38.373141,162,10195.774608
39.226024,149,10224.876788
-3.930139,38,10233.081169
38.722358,125,10256.52492
-3.929738,51,10266.992839
39.662339,99,10285.970408
38.708406,155,10315.043251
-6.137596,49,10325.252711
38.749208,100,10344.572464
39.164889,181,10378.268577
-5.68835,34,10385.762062
38.653121,156,10415.722491
39.011588,146,10442.722821
-4.587064,93,10460.780242
38.542325,95,10479.088592
39.393014,269,10528.235735
0.369837,160,10557.625741
39.633321,126,10581.439505
38.65624,132,10606.717243
39.623462,154,10635.509043
39.270276,126,10659.443749
-3.156894,61,10671.733985
38.973639,139,10697.800948
40.020489,130,10722.413738
38.30441,136,10747.883517
-3.369187,58,10759.668479
38.603716,123,10783.446763
38.454258,98,10802.078667
38.360377,108,10822.608814
39.687084,120,10845.081342
38.625813,144,10871.784716
38.7052,92,10889.553477
-5.049544,34,10897.056373
-8.735077,14,10900.759977
-3.283933,88,10917.851536
39.2178,94,10935.921597
38.715162,114,10957.761333
38.873269,97,10977.216133
38.539438,107,10997.583479
38.817487,148,11024.948913
38.626722,128,11048.579112
38.654393,92,11066.008169
-8.568764,15,11069.873273
-2.860401,45,11079.485408
38.757914,109,11100.343202
38.84633,166,11130.92537
-3.584151,54,11141.887958
-3.967309,73,11156.242912
39.613212,109,11177.627634
-5.003111,141,11203.887612
38.758146,83,11220.108099
38.519215,89,11237.367954
-6.148373,93,11255.100106
39.154107,110,11275.852659
39.607178,105,11295.625882
38.621352,98,11314.383093
-2.429737,86,11331.222342
-4.628519,47,11340.832529
39.522478,95,11359.968098
-4.313624,39,11368.478225
39.899818,96,11386.943534
39.705706,200,11423.584326
38.532764,83,11439.817579
39.406278,134,11464.73422
-3.415669,112,11485.888946
39.771224,100,11505.159587
0.497337,167,11535.581786
-3.232816,85,11552.98254
39.666168,111,11573.851977
39.323505,102,11593.565928
39.167287,119,11615.783306
38.667086,107,11636.038359
39.517133,148,11663.775303
-5.543393,58,11675.291531
38.748163,105,11695.12594
39.268523,153,11724.028718
-2.384474,76,11739.724224
39.064849,125,11763.242762
-6.08294,52,11774.094901
39.413082,114,11796.074013
39.038,105,11816.276039
39.020709,118,11838.39373
38.716988,84,11854.47784
38.867097,118,11876.879107
39.216155,107,11897.288489
38.902179,87,11913.89623
-5.099869,50,11924.268235
38.703637,101,11944.344814
-4.083244,77,11959.231552
39.018223,92,11976.880172
-5.267583,27,11983.028558
-2.01364,81,11998.909399
39.103409,114,12020.459547
-0.19181,103,12040.272592
-3.20645,64,12052.936868
39.401226,127,12076.426804
-9.624017,34,12083.82977
-5.169416,39,12092.376145
39.253383,94,12110.322946
39.106639,154,12139.907235
39.706833,107,12160.371839
38.820487,148,12187.918659
39.531605,98,12206.469018
38.802484,145,12233.411506
39.009907,152,12261.625456
38.689462,117,12283.699148
39.22074,87,12300.437431
39.334109,129,12325.557548
-4.584302,71,12339.393267
-8.640108,19,12344.009014
39.633664,114,12365.719534
-9.119976,50,12375.599069
38.935309,95,12393.71948
38.829342,183,12427.614215
38.751809,97,12446.274789
38.652893,117,12468.490339
39.487702,112,12489.946927
38.547305,123,12513.924001
-5.372648,77,12529.17962
39.151257,193,12564.646794
39.129208,134,12589.64296
38.840129,176,12622.014297
-2.713718,54,12633.325531
-3.326298,58,12645.007637
39.470738,96,12663.487522
38.512112,82,12679.303349
39.311379,128,12703.923322
38.527974,121,12727.155531
-2.952099,86,12743.909119
39.070457,186,12777.930342
-0.75192,85,12794.450671
39.363286,100,12813.286821
-1.575399,60,12825.373849
38.640316,106,12845.639587
39.139133,120,12868.189348
39.454116,142,12895.523118
38.566121,160,12925.29406
-3.519793,82,12941.262432
38.851268,128,12965.060701
39.01238,128,12989.346789
-2.810686,58,13000.932123
-3.49881,63,13013.457696
39.464827,117,13035.573441
38.263138,87,13052.42678
39.037447,182,13086.727522
38.788522,164,13117.061262
-1.640419,64,13129.898676
39.071843,100,13149.122711
-0.219787,128,13173.24185
-2.822723,83,13189.622555
38.941536,77,13204.759934
-7.615436,41,13213.332243
39.168538,107,13233.589989
39.045318,101,13252.859497
39.806919,142,13280.35817
-3.829362,122,13303.488473
39.342817,135,13328.851412
-1.914749,87,13346.054985
-5.70286,35,13353.629225
-1.751799,74,13368.096035
39.154084,102,13387.419644
39.070261,167,13418.238259
38.862167,105,13438.053559
39.091584,143,13465.841756
39.240628,92,13483.586595
39.152969,101,13502.8714
39.363043,134,13528.070502
38.653457,102,13547.370601
39.096544,93,13565.351582
38.312079,141,13591.379128
39.653012,108,13612.123615
-6.903166,75,13626.763558
39.339255,119,13649.197182
39.105878,115,13671.80917
-7.365914,66,13684.840712
39.280566,86,13701.664149
-6.530873,62,13713.894275
-4.73254,46,13723.694527
38.917456,120,13746.160167
-7.596572,38,13754.223543
39.134348,96,13772.401367
39.472252,139,13798.255519
39.147416,104,13817.951508
-7.272265,58,13829.519782
-4.485287,62,13842.052656
38.861499,106,13862.817551
-0.442073,94,13880.998552
39.344633,151,13909.441624
-4.789782,80,13925.082661
-4.103388,47,13934.994103
38.800254,102,13954.600433
-7.624485,58,13966.312092
39.017137,141,13992.635619
39.199796,86,14009.358609
39.037221,107,14029.552278
-1.215889,85,14047.016878
-4.472582,44,14056.427514
38.883027,109,14076.995394
38.722179,180,14110.587559
39.687789,164,14141.253947
39.223362,137,14166.862213
38.530394,129,14191.077831
30,1,14192.621442
39.139105,115,14214.044205
38.933695,90,14232.102313
39.127676,115,14253.807329
38.455957,186,14288.184307
39.242088,110,14309.00282
39.016196,96,14327.187604
38.329981,134,14352.175696
39.069644,90,14369.821545
38.911025,105,14389.848069
39.457642,172,14422.661171
39.065863,137,14448.523595
38.755329,81,14464.394048
39.314655,103,14483.918859
38.971151,94,14501.899116
39.117175,103,14521.379563
39.007592,205,14558.67542
39.628669,119,14581.239426
39.095806,134,14607.234954
-4.962939,44,14616.459629
-3.068583,115,14638.402239
38.742552,103,14658.295504
-0.519964,86,14675.015485
39.621766,118,14697.121357
39.109905,132,14722.04567
39.705658,105,14741.827538
0.787813,124,14765.392377
-3.79745,47,14775.240308
38.858585,88,14792.319737
38.959054,203,14830.904223
-0.853981,114,14852.806399
-7.960116,29,14859.48209
39.201929,112,14880.38413
39.058594,142,14906.849863
39.021087,83,14923.04102
38.276575,103,14942.552203
-1.411804,80,14958.055619
-1.362528,119,14980.822298
-0.190923,102,15001.14009
38.228296,147,15028.604651
-5.388299,50,15038.839803
38.901351,137,15064.445942
39.747436,128,15088.67804
-4.638052,39,15097.153867
39.374799,120,15119.906547
38.427572,108,15140.377481
-6.100724,70,15154.259855
-2.481648,83,15170.206125
39.094059,130,15195.785107
38.094,94,15213.660651
-5.113189,63,15226.380704
-1.213238,84,15242.770144
39.711919,104,15262.616132
38.26476,120,15285.13666
39.233979,122,15308.251116
38.747573,138,15333.97217
39.127538,93,15351.880281
38.915048,78,15367.191168
39.592702,101,15387.148699
39.039627,94,15405.07579
39.451251,113,15426.642849
38.894926,102,15445.765744
-5.260738,87,15462.552346
39.053203,95,15480.855736
-6.055779,54,15491.947198
38.96569,91,15509.396999
33.134716,152,15537.391534
-3.153973,91,15555.114738
-7.404424,26,15561.396977
39.726395,185,15596.863024
38.741963,108,15617.503182
39.379104,102,15636.876461
39.673599,118,15659.023331
39.235427,107,15679.28626
39.747381,148,15706.782075
-5.460136,66,15719.785795
39.192426,122,15742.773809
39.030103,94,15761.673744
-5.706263,46,15771.364315
39.523395,106,15791.664597
-7.729051,34,15799.164535
39.001744,105,15819.19512
39.172484,89,15836.325472
38.689116,100,15855.535947
39.519033,192,15890.832876
-1.705822,63,15903.673626
40.027912,137,15929.223819
39.504024,116,15951.956569
38.820467,142,15978.204965
-2.973538,50,15988.701288
-5.183051,38,15996.815544
39.290272,108,16017.258318
39.410714,141,16044.171618
-4.671887,77,16059.09173
39.508723,154,16087.747578
39.17653,120,16110.614459
38.787258,119,16133.22035
39.758823,109,16154.780137
0.588506,131,16179.419353
39.198165,108,16199.73864
-2.068074,186,16234.138142
39.105473,129,16258.359541
-3.782881,67,16271.571504
39.154531,119,16294.173056
-4.614771,39,16302.496453
39.02935,95,16320.80819
-3.380072,60,16333.022543
38.807301,109,16354.740547
-3.695724,119,16377.070326
38.249919,95,16395.250289
38.976891,100,16414.494566
38.860159,117,16436.493554
-2.344535,63,16449.045699
-2.911879,120,16471.665371
39.503083,113,16492.849671
38.62138,118,16515.248476
-5.762416,72,16529.999318
-8.525942,49,16539.664895
-5.778966,30,16546.481504
-3.337944,56,16557.942739
39.086064,97,16576.698334
-4.459279,51,16587.334604
39.179452,87,16604.17383
38.568446,124,16627.444796
39.610606,99,16646.187431
39.18714,130,16670.553118
39.163334,178,16703.441092
39.792562,100,16723.473381
-4.497585,42,16732.516421
-7.880079,26,16738.49117
39.8791,118,16760.580681
38.415099,74,16775.184945
-6.470412,46,16784.691545
-1.733251,65,16797.507682
39.148691,117,16819.648507
-0.265586,110,16840.539563
38.45165,96,16859.020769
-3.259634,65,16871.90766
-1.54067,92,16889.60102
39.745817,136,16915.810014
39.225838,121,16938.504614
39.809677,124,16962.064621
38.897047,107,16982.446536
40.274838,146,17009.739358
-3.061778,80,17025.664884
-3.317638,61,17037.936085
39.037632,128,17061.935542
39.171154,112,17083.2747
39.514542,114,17105.566423
39.73168,135,17130.569184
39.38983,152,17158.765554
38.302872,115,17180.311018
39.489469,102,17200.019645
-6.011849,27,17206.388089
39.665603,135,17231.969233
38.610378,90,17249.262382
39.565147,123,17272.284011
38.36818,90,17289.652434
39.733826,209,17328.967808
-3.725749,53,17339.658996
39.068262,108,17360.073331
-8.688084,14,17363.801298
39.215626,155,17392.297624
-7.657452,28,17398.471507
38.278065,103,17417.81795
-2.571748,63,17430.548525
-4.928963,36,17438.436858
-0.272181,77,17453.442692
39.310253,142,17480.157342
39.480695,90,17498.620515
39.099561,112,17519.537866
-0.430968,141,17546.049578
39.438439,108,17566.716709
38.291013,118,17588.665628
39.279093,116,17610.794388
-3.75706,68,17624.262262
38.667478,108,17644.953136
39.595737,142,17671.631628
-3.684334,62,17684.852808
39.522879,116,17706.959684
39.616319,173,17739.596803
39.479096,120,17762.170317
39.312085,116,17784.119405
39.088758,105,17804.423587
39.517963,146,17831.884022
-2.817414,64,17844.753451
38.68638,118,17867.079282
-4.800082,39,17876.424403
39.287508,91,17894.055952
39.273152,102,17913.381
38.72012,93,17931.271631
38.531511,99,17950.136814
39.84134,89,17967.301416
-6.675484,19,17972.235759
39.124063,107,17992.441611
-4.199077,65,18005.328434
39.182437,138,18031.021839
38.831044,123,18054.241116
39.89966,118,18077.874408
-5.937293,31,18085.159662
38.710109,90,18102.520604
39.723894,114,18123.890266
38.923623,111,18144.923693
39.183382,110,18165.826731
-5.528684,47,18175.677144
39.373473,88,18192.591215
38.826229,123,18215.968629
38.932796,77,18231.152496
38.238251,176,18264.740138
38.820921,108,18285.106808
39.12209,157,18314.363789
39.262323,123,18337.829402
-1.700156,62,18350.515668
-3.697788,49,18360.651505
39.539163,107,18381.182757
39.263723,118,18403.486106
38.781792,96,18421.871544
39.184958,124,18445.420058
38.753329,135,18471.526979
-6.284318,24,18477.398197
39.045369,105,18497.503543
38.434719,93,18515.429322
39.548448,112,18536.457071
-8.634391,33,18543.72863
39.738702,144,18570.703773
-4.05239,57,18582.164037
38.762283,115,18603.957146
39.070841,99,18622.855005
-3.658938,69,18636.516658
39.537799,108,18657.95432
38.745857,108,18678.590392
39.063921,94,18696.7374
39.067839,155,18725.47535
-3.882761,59,18737.401969
-7.398385,54,18748.478969
-5.059934,59,18760.451209
-4.345079,62,18772.855209
38.667753,77,18788.117769
-2.324345,192,18823.555405
-5.204523,59,18835.414806
39.159211,90,18853.579283
-3.587422,63,18866.265935
38.593362,119,18888.828864
38.822524,149,18916.355649
39.219182,122,18939.45762
39.189043,99,18958.646408
38.505587,137,18984.329198
38.341163,104,19004.029868
39.554972,167,19035.731946
38.720115,126,19059.4917
38.537281,110,19080.339664
39.75376,123,19103.820452
-6.098906,73,19117.824821
-7.278228,30,19124.479954
0.092434,107,19144.732871
39.461176,123,19167.745044
38.829795,149,19195.408081
