episode_reward
-11.434535547616363
-11.882503448581824
-10.280174662060123
-9.267460173033399
-11.873505103192414
-10.550141034867934
-11.889228806198446
-7.3410390215122
-13.405739299477322
-11.788928463657454
-11.0686463246053
-10.485913945073907
-10.525445071848408
-15.58937623427601
-12.15714273569365
-10.349780806228967
-11.99810035778349
-9.487767197351374
-27.671679471465286
-9.929229648901535
-8.74286927893692
-13.913996318907394
-7.591837020258149
-10.280531475513623
-9.17428625892848
-15.002682735721347
-10.21444137396703
-9.975150798831892
-9.874754845735604
-10.072857866666913
-9.650896174451496
-10.390015566725845
-11.083381677069038
-8.367501392892466
-7.5402560506127525
-15.103370033117411
-8.120616285745838
-9.371010982931535
-11.025618335875137
-9.929881970494344
-12.842166306151801
-9.474406965690884
-13.303241246818994
-9.02852841114732
35.6141777847768
-12.106981556257631
-9.709921100069048
-10.628588633552884
-10.835931066475142
-10.933770840276008
-9.112537491477864
-9.086901951835431
-8.53684012202413
-13.286570237568112
-10.31684992796038
-12.462164580359353
-9.351054078938283
-9.196103622483824
-11.662287954524963
-9.61422567567191
-9.160103322441495
-9.957420156695141
-10.595502022834264
-8.029564390774016
-11.541871148745853
-13.32503855014867
-9.409354729791819
-11.543075205825982
-9.883178033733087
-7.725459814196831
-25.050901762031
-10.830095785014144
-11.224343925479317
-8.263999269814834
-10.718743510185433
-9.995804125599319
-7.631230382552992
-8.06374145373372
-8.718479254757355
-10.025665676271782
-10.629356688638666
-10.861672868627513
-15.599853023841895
-13.670105440804111
-10.683863109348033
-9.246773804977934
-10.897171868684755
-18.134004281422367
-9.598101997320148
-10.459122464569266
-8.46866183099577
-10.823846996743608
-9.035575912672035
-9.343239220321113
-18.79193905585177
-9.175645586929518
-10.491405729678968
-11.35401622998962
-13.67833944789763
-11.413833119271
-11.201570962158241
-8.44225998581041
-8.269153847688042
-10.4872051316742
-9.367535966100828
-9.205289434756137
-11.100145013150005
-9.979732217789557
-9.52381905967804
-9.4317267127161
-10.047925750824259
-10.18617113232853
-10.14313683397367
-7.331964240840525
-12.066176098984503
-13.83015403466524
-8.688695000163285
-10.799441829026751
-10.659732543691122
29.65359120331808
-9.559771801790802
-10.319409721539426
-11.179072673013614
31.404215183725
-10.847635403259476
-9.604391089257357
28.81361196813543
-9.784244118972286
-10.004563642053073
-10.561991573838407
-14.886347775149464
-8.738577127650546
-10.770189719047947
-8.863579252654814
-16.114505609427795
-10.789162731435091
-8.964997306785818
-9.092565550801044
-9.73884403439099
-9.345844629099544
-13.96239282606141
-9.302181944568252
-12.674536328034373
-10.240140355671006
-9.891879075648275
-12.666113414105233
-10.063630995519851
-14.821415854375687
-10.631348586899817
-8.362718951889466
-9.947290427848142
-10.908931389966883
-8.718750561466184
-10.446550614470343
-10.857420787909703
-18.89197471865247
-9.963275988006824
-9.783381960134593
-10.805189019422425
-6.666702795767533
-9.25614279086902
-12.164285545200944
-9.610530579514728
-10.607586331206457
-8.419199840111744
-13.155312218198226
-19.60743881386179
-8.910226597856688
-14.286594464664738
-10.739000718958927
-10.983089968086313
-8.946191974689702
-10.615477906846166
-12.627116949778813
-9.79786031770171
-9.47701658594812
-8.63121570230981
-9.391660274899854
-12.327445820554605
-7.675315098547745
-13.14037074254592
-8.386244026609072
-10.738236129673462
-13.43798602841611
-8.728573266963535
-9.526512929784266
-10.580763010691884
-7.10079237356665
-11.513041171057646
-14.031202070693134
-9.641705533233527
-12.414075458711734
-16.201230398458794
-8.469565536831755
-9.7938366882374
-9.987044002833404
-9.811271399193725
-12.048779079918809
-10.863525232649543
-12.148775486204405
-10.869169768521106
-15.059881983505447
-14.752062369780086
-9.770028010886572
-8.80280219342693
-13.283252524429955
-11.647714072834232
-8.23953357333757
-8.318244952282397
-15.38212135166391
-7.358862658555644
-10.839540308822523
-9.263483871742569
-9.653658074399358
-9.861476490765607
-11.628372009943295
-10.60132462272136
-10.334434373424175
-8.348496460833733
-14.874327094325299
-9.975909324599197
-18.24140766099673
-8.25843708188249
-12.033264104638496
-10.755004609191154
-15.287953940247608
-8.239484698393852
-8.533854420530094
-9.775420454993391
-10.896519349682206
-8.297397305283644
-10.002492320736703
-10.888834955510669
32.92846051929408
-15.334127236833359
-10.187719738066903
-9.834497223626606
-21.280989985978962
-3.568198462111771
-10.76935411418199
-5.518450773269008
-9.227590446985154
-8.29419555029391
-8.45655587172417
-9.762349509042117
-10.941779951871574
-21.03441278480251
-15.786082295545103
-8.514630126181403
-9.863691828780743
-9.77535876130029
-7.830964666331672
-10.194158514454598
-16.116521152189843
35.40317674611319
-6.774302711510401
-11.046542095994235
-8.37778683657526
26.240147331340907
-14.72032618127437
-9.376565495961254
-8.775331896116752
-8.58539246151001
-12.211135377494413
31.111800696995328
-16.503634475800105
-9.767644730527545
-10.987672563371426
-10.809027565304252
-11.496358117280119
-9.141564100062608
-8.547262055666716
-9.191210426550075
27.198840832839096
-8.983478143125016
-10.448417264532095
-10.20770420534167
-8.590208820190778
-14.581171750492313
32.79281353536741
-8.959123403725018
34.59071974075223
-10.7096340702227
-9.167723500294363
-21.245289777988088
28.11072845121977
-11.244811850269938
-8.369008033464013
-8.839075610589733
-9.89054222575487
-18.45176505618323
-8.209926535773649
-9.184283191726998
29.54153179423798
-11.129539038334533
-10.221626793908342
-10.25710790126969
-10.25477198444549
-11.300055494755476
28.757900195778575
-13.940164428553981
-11.806335221850597
-9.273236115488436
29.207120144004595
-8.085865896322854
-6.820326567706601
-3.119258538956105
-10.569316241118397
-20.67489382938822
-9.349692185229
-10.678851338253057
-9.747326849833655
-3.3260227959326256
33.716004045196144
-9.019225239322184
-5.736023263009729
-9.104596325972603
-8.226001474413216
-9.747804544670693
-8.48199653341537
30.945459687414555
-4.309189067044931
-10.024697381486469
-5.677372991738461
-13.833234825435518
31.671001290996877
-9.866992111184485
-7.803417770135915
-11.936288708309895
