#{"t_start": 1683637621.2861035, "env_id": "TurtleBot3tentabot_drl-v00"}
r,l,t
39.77317,149,11926.667175
39.210326,140,11952.851017
39.260597,148,11979.826454
38.606379,81,11995.178764
39.119369,150,12023.06208
-6.42577,78,12037.687933
38.648964,236,12080.310934
-4.032329,49,12090.345192
-0.428288,101,12110.472724
-3.763324,50,12120.649633
39.164845,133,12145.28485
-4.484191,79,12160.441885
39.078317,99,12179.187335
39.747689,139,12205.076563
38.961045,115,12226.584358
-0.379099,112,12247.554697
39.324211,128,12271.061055
39.391043,129,12295.979152
38.426987,113,12316.869756
-2.616556,112,12338.131608
39.468211,174,12369.680813
-6.354711,30,12376.292534
38.58983,89,12393.24162
0.315304,157,12421.68253
38.97547,239,12464.6154
39.550227,160,12494.65572
39.436496,219,12533.903173
39.527524,92,12551.527763
39.186696,148,12578.69472
-3.010744,105,12598.822047
39.635052,147,12625.625395
39.337807,100,12644.401864
-6.241027,32,12651.372641
38.772983,87,12668.823763
39.318029,116,12690.385312
39.160587,185,12723.811904
39.174328,97,12742.199237
38.356208,126,12765.541569
38.944248,95,12783.384252
38.3059,85,12799.586764
39.412568,213,12838.532271
38.629237,101,12858.542535
-3.585038,43,12867.350486
-5.295892,156,12896.244635
38.517005,110,12916.866424
0.074184,98,12935.307333
38.548138,98,12953.821838
-3.928428,59,12965.612824
35.003533,96,12983.806216
0.500004,202,13020.568627
38.57507,104,13041.065979
-1.97869,73,13055.187018
38.69588,120,13077.439908
39.344026,176,13109.852694
-4.500138,103,13129.160357
38.653886,129,13152.829952
39.067679,101,13171.904568
-5.29415,55,13183.039154
39.484737,135,13208.032222
38.969624,124,13232.074252
-0.364268,148,13259.213641
-6.097539,95,13276.865933
-3.893406,69,13290.391928
38.801265,182,13323.406859
-4.747367,58,13334.946566
39.118149,148,13362.144414
38.815838,92,13379.507953
38.665022,130,13403.73725
33.67564,133,13428.997747
-1.241208,81,13444.523191
39.266746,107,13464.424267
38.69737,224,13504.910822
39.00553,158,13534.171179
38.255236,124,13557.134421
-5.468717,39,13565.315443
38.939622,155,13593.949813
38.513357,131,13619.148816
39.391421,107,13639.582188
38.785007,100,13658.714477
39.299054,220,13698.102102
39.507185,95,13716.334069
-3.866805,160,13745.785845
-3.631338,87,13762.590055
38.735475,90,13779.833989
0.210206,153,13808.600651
38.635608,183,13841.985574
38.524335,157,13870.760858
38.337634,128,13894.462762
38.864628,99,13913.098789
39.039934,116,13934.893706
38.966439,119,13957.22829
-4.726134,109,13978.707917
-1.011752,97,13997.344475
-5.068167,66,14010.081621
-0.262169,141,14035.929649
-8.006458,2,14037.629955
38.915559,110,14058.23326
-5.642992,81,14073.566184
39.472084,111,14094.388357
39.613172,164,14124.483976
39.118358,112,14145.494143
39.887301,232,14188.086886
39.24981,89,14205.168013
39.178298,138,14230.36772
39.477699,112,14251.230844
-5.549045,35,14258.63665
39.676572,138,14284.043105
38.983533,77,14298.799857
-3.656947,50,14308.929877
39.190188,119,14330.916772
-5.313864,99,14350.171927
-0.255587,79,14365.274879
-3.794027,49,14375.343962
39.390769,95,14393.327226
38.72197,135,14418.740033
39.517309,111,14439.310985
39.492641,126,14462.460567
39.554774,113,14483.578311
39.641587,153,14511.743515
-3.365887,55,14522.723329
38.978018,152,14551.536889
39.174665,106,14571.40973
39.574553,111,14592.138647
39.223571,181,14625.083906
38.614855,106,14644.939911
39.400432,117,14666.853909
38.169223,137,14691.989714
38.744939,127,14715.529143
-0.515257,85,14732.862529
38.985526,145,14759.441917
39.392223,121,14782.025631
39.734737,105,14801.609941
39.579861,103,14820.865193
39.46095,151,14848.798005
-0.277708,95,14866.948202
39.300264,134,14891.750926
38.582384,132,14917.159199
38.808232,104,14936.410516
39.167695,170,14967.490553
-4.237201,107,14987.882279
36.234449,99,15006.654374
-4.167835,55,15018.012976
38.950244,110,15038.642893
-2.629435,108,15058.920525
38.609887,89,15076.19724
39.430244,179,15109.914884
39.129726,136,15135.083688
39.226171,129,15159.091777
-3.861153,67,15172.265991
38.641436,118,15194.237451
-3.941675,46,15203.844178
39.634291,96,15221.788641
-3.602147,57,15233.205651
39.034608,115,15254.527422
-5.79678,98,15273.085389
38.814865,117,15295.961828
39.084939,118,15318.037817
-3.038714,55,15329.141057
38.379864,99,15347.652642
-3.707093,65,15360.708017
39.75108,297,15413.539069
38.747489,148,15440.930749
38.956628,132,15465.74699
38.903626,164,15497.010719
40.164425,251,15542.046438
38.98823,138,15567.495585
39.007778,191,15601.962392
38.641894,144,15628.764012
39.049204,157,15657.994671
38.369988,89,15675.661815
-4.559216,40,15684.273551
-3.360928,46,15693.638189
-5.635052,47,15703.077089
38.381893,72,15717.154639
38.686641,165,15747.34301
40.20094,203,15784.196053
39.304345,230,15825.594963
39.876723,93,15843.190784
38.735556,95,15862.02562
39.365314,102,15881.142725
38.434046,130,15905.188235
38.43489,104,15925.142928
-3.631036,68,15938.648764
38.718952,116,15960.730591
39.018323,125,15984.060462
38.491502,117,16006.021327
39.045797,111,16026.440321
38.251405,97,16045.359007
38.816629,178,16077.645889
38.951094,120,16099.979404
-1.015614,73,16113.946013
39.620749,129,16137.926926
-5.626646,33,16145.083026
40.548639,242,16188.482683
38.599923,135,16213.429562
38.741127,112,16235.077551
-3.974255,54,16246.185271
39.058169,117,16268.062088
39.124532,156,16296.687357
39.751517,164,16326.866214
-4.561527,102,16346.274181
39.414372,103,16365.786622
-2.451885,160,16395.463898
39.347966,97,16414.833877
38.752412,127,16438.501329
39.440052,99,16457.256951
38.147976,114,16478.704246
38.799874,169,16509.68132
-5.461901,97,16527.783495
39.44425,87,16544.389065
39.248418,144,16570.795568
39.529578,166,16602.136419
-3.209515,64,16614.841956
38.961194,150,16642.494611
39.274015,122,16665.456955
38.833982,112,16686.291676
32.750251,154,16714.586956
39.099106,102,16733.932772
0.086011,102,16753.10348
38.564102,156,16781.892605
-3.670913,64,16795.423172
39.812843,117,16817.259241
39.490874,202,16853.598425
39.213859,99,16872.656838
39.027565,180,16905.625664
39.423565,153,16933.846409
0.184373,155,16962.16116
0.63344,109,16983.268178
38.755082,115,17004.854742
39.337444,128,17028.756641
-3.944333,60,17040.711394
39.677984,128,17064.402446
39.503998,127,17087.9078
38.877688,79,17102.998486
39.658712,118,17125.006554
39.904733,127,17148.358619
-3.057225,75,17163.955565
38.839329,111,17184.631135
-6.178191,96,17202.601885
39.182535,91,17220.196357
38.939404,95,17238.255058
-0.924148,123,17261.042962
39.061246,94,17278.754923
-5.179353,86,17295.03361
39.052307,95,17312.968491
39.777531,122,17335.719972
39.051626,106,17356.308835
39.395896,110,17376.757392
38.945327,118,17398.73111
-5.045078,95,17416.69049
-3.89729,125,17439.802414
39.500077,120,17462.093335
39.726063,169,17493.284835
40.024911,129,17517.079229
38.538591,159,17547.251177
38.534282,89,17564.378899
38.327079,124,17587.179501
38.285516,101,17606.101793
-4.674339,38,17614.088753
39.82394,162,17643.795547
39.223721,236,17685.944831
39.755437,100,17704.680953
-4.563479,47,17714.162621
39.130682,121,17737.559756
-3.541495,67,17751.079605
39.901952,107,17771.143138
39.252314,95,17789.263933
-4.654442,44,17798.462996
39.233874,117,17820.472586
38.976645,86,17836.870596
38.423718,105,17856.750155
38.955908,155,17885.265925
38.899209,92,17902.964408
39.714231,96,17922.244821
-4.544684,47,17931.969508
38.276803,122,17954.715294
-4.072479,58,17966.075485
38.506181,111,17986.773998
-2.795623,87,18003.438314
38.37022,77,18018.452656
-4.783151,37,18026.381931
39.42285,118,18048.276908
39.197203,138,18073.83388
39.34264,174,18106.257736
-6.070542,103,18125.312857
39.036563,87,18142.087308
38.920283,106,18162.156821
-2.614675,65,18175.153833
38.675203,90,18192.230517
39.462069,82,18207.969
38.223815,135,18232.936832
39.57726,108,18253.299211
-4.546737,41,18261.808517
-3.473526,64,18274.237148
38.865328,144,18301.855901
0.244443,104,18321.464279
38.803664,118,18343.225725
39.929036,257,18389.28982
-4.224251,53,18400.134156
38.853881,103,18419.348686
39.258074,119,18441.737769
39.512306,179,18474.550953
-2.679859,73,18489.966276
39.513007,102,18509.218031
38.564819,111,18529.890157
38.766241,109,18550.412372
39.123403,114,18571.948218
39.501671,229,18613.342345
38.600939,157,18642.157131
39.608869,123,18664.79616
38.202933,82,18681.57245
39.417272,137,18706.65848
38.755897,118,18728.624158
39.333428,94,18746.365082
38.921989,106,18765.993446
-6.325535,44,18775.052015
38.794492,117,18796.804021
-5.630059,102,18815.987527
-0.396976,82,18831.703264
