0.000100 0.000000 0.000000,0.004200 0.000000 0.000000,0.008300 0.000000 0.000000,0.012400 0.000000 0.000000,0.016500 0.000000 0.000000,0.020600 0.000000 0.000000,0.024700 0.000000 0.000000,0.028800 0.000000 0.000000,0.032900 0.000000 0.000000,0.037000 0.000000 0.000000,0.041100 0.000000 0.000000,0.045200 0.000000 0.000000,0.049300 0.000000 0.000000,0.053400 0.000000 0.000000,0.057500 0.000000 0.000000,0.061600 0.000000 0.000000,0.065700 0.000000 0.000000,0.069800 0.000000 0.000000,0.073900 0.000000 0.000000,0.080100 0.000000 0.000000,
0.000100 0.000000 0.000000,0.004198 0.000120 0.000000,0.008283 0.000464 0.000000,0.012343 0.001031 0.000000,0.016366 0.001819 0.000000,0.020340 0.002825 0.000000,0.024253 0.004047 0.000000,0.028094 0.005481 0.000000,0.031850 0.007122 0.000000,0.035511 0.008967 0.000000,0.039066 0.011008 0.000000,0.042504 0.013241 0.000000,0.045815 0.015659 0.000000,0.048989 0.018253 0.000000,0.052016 0.021018 0.000000,0.054888 0.023943 0.000000,0.057596 0.027021 0.000000,0.060131 0.030243 0.000000,0.062487 0.033598 0.000000,0.065692 0.038903 0.000000,
0.000100 0.000000 0.000000,0.004191 0.000241 0.000000,0.008231 0.000926 0.000000,0.012173 0.002048 0.000000,0.015968 0.003593 0.000000,0.019572 0.005543 0.000000,0.022942 0.007875 0.000000,0.026037 0.010561 0.000000,0.028821 0.013568 0.000000,0.031260 0.016861 0.000000,0.033325 0.020401 0.000000,0.034991 0.024145 0.000000,0.036239 0.028048 0.000000,0.037054 0.032064 0.000000,0.037426 0.036145 0.000000,0.037350 0.040243 0.000000,0.036827 0.044307 0.000000,0.035864 0.048290 0.000000,0.034472 0.052145 0.000000,0.031591 0.057627 0.000000,
0.000100 0.000000 0.000000,0.004180 0.000360 0.000000,0.008146 0.001381 0.000000,0.011892 0.003036 0.000000,0.015317 0.005281 0.000000,0.018331 0.008054 0.000000,0.020851 0.011283 0.000000,0.022810 0.014879 0.000000,0.024155 0.018747 0.000000,0.024852 0.022783 0.000000,0.024879 0.026878 0.000000,0.024238 0.030923 0.000000,0.022945 0.034809 0.000000,0.021035 0.038432 0.000000,0.018559 0.041694 0.000000,0.015584 0.044508 0.000000,0.012189 0.046799 0.000000,0.008466 0.048505 0.000000,0.004514 0.049580 0.000000,-0.001659 0.049948 0.000000,
0.000100 0.000001 0.000000,0.004164 0.000480 0.000000,0.008027 0.001829 0.000000,0.011505 0.003984 0.000000,0.014433 0.006842 0.000000,0.016671 0.010267 0.000000,0.018113 0.014097 0.000000,0.018690 0.018148 0.000000,0.018375 0.022227 0.000000,0.017182 0.026141 0.000000,0.015168 0.029703 0.000000,0.012429 0.032744 0.000000,0.009097 0.035118 0.000000,0.005328 0.036712 0.000000,0.001304 0.037451 0.000000,-0.002785 0.037299 0.000000,-0.006744 0.036264 0.000000,-0.010384 0.034395 0.000000,-0.013532 0.031781 0.000000,-0.017032 0.026698 0.000000,
0.000100 0.000001 0.000000,0.004143 0.000598 0.000000,0.007875 0.002265 0.000000,0.011019 0.004877 0.000000,0.013341 0.008241 0.000000,0.014668 0.012106 0.000000,0.014903 0.016187 0.000000,0.014028 0.020179 0.000000,0.012107 0.023787 0.000000,0.009284 0.026742 0.000000,0.005767 0.028826 0.000000,0.001819 0.029883 0.000000,-0.002268 0.029835 0.000000,-0.006190 0.028686 0.000000,-0.009657 0.026520 0.000000,-0.012410 0.023499 0.000000,-0.014245 0.019847 0.000000,-0.015027 0.015835 0.000000,-0.014696 0.011761 0.000000,-0.012162 0.006151 0.000000,
0.000100 0.000001 0.000000,0.004119 0.000715 0.000000,0.007693 0.002687 0.000000,0.010441 0.005704 0.000000,0.012071 0.009446 0.000000,0.012409 0.013514 0.000000,0.011418 0.017473 0.000000,0.009204 0.020903 0.000000,0.006004 0.023436 0.000000,0.002158 0.024803 0.000000,-0.001923 0.024859 0.000000,-0.005805 0.023597 0.000000,-0.009073 0.021151 0.000000,-0.011379 0.017783 0.000000,-0.012477 0.013852 0.000000,-0.012250 0.009777 0.000000,-0.010722 0.005992 0.000000,-0.008057 0.002901 0.000000,-0.004537 0.000833 0.000000,0.001556 0.000103 0.000000,
0.000100 -0.000000 0.000000,0.004198 -0.000120 0.000000,0.008283 -0.000464 0.000000,0.012343 -0.001031 0.000000,0.016366 -0.001819 0.000000,0.020340 -0.002825 0.000000,0.024253 -0.004047 0.000000,0.028094 -0.005481 0.000000,0.031850 -0.007122 0.000000,0.035511 -0.008967 0.000000,0.039066 -0.011008 0.000000,0.042504 -0.013241 0.000000,0.045815 -0.015659 0.000000,0.048989 -0.018253 0.000000,0.052016 -0.021018 0.000000,0.054888 -0.023943 0.000000,0.057596 -0.027021 0.000000,0.060131 -0.030243 0.000000,0.062487 -0.033598 0.000000,0.065692 -0.038903 0.000000,
0.000100 -0.000000 0.000000,0.004191 -0.000241 0.000000,0.008231 -0.000926 0.000000,0.012173 -0.002048 0.000000,0.015968 -0.003593 0.000000,0.019572 -0.005543 0.000000,0.022942 -0.007875 0.000000,0.026037 -0.010561 0.000000,0.028821 -0.013568 0.000000,0.031260 -0.016861 0.000000,0.033325 -0.020401 0.000000,0.034991 -0.024145 0.000000,0.036239 -0.028048 0.000000,0.037054 -0.032064 0.000000,0.037426 -0.036145 0.000000,0.037350 -0.040243 0.000000,0.036827 -0.044307 0.000000,0.035864 -0.048290 0.000000,0.034472 -0.052145 0.000000,0.031591 -0.057627 0.000000,
0.000100 -0.000000 0.000000,0.004180 -0.000360 0.000000,0.008146 -0.001381 0.000000,0.011892 -0.003036 0.000000,0.015317 -0.005281 0.000000,0.018331 -0.008054 0.000000,0.020851 -0.011283 0.000000,0.022810 -0.014879 0.000000,0.024155 -0.018747 0.000000,0.024852 -0.022783 0.000000,0.024879 -0.026878 0.000000,0.024238 -0.030923 0.000000,0.022945 -0.034809 0.000000,0.021035 -0.038432 0.000000,0.018559 -0.041694 0.000000,0.015584 -0.044508 0.000000,0.012189 -0.046799 0.000000,0.008466 -0.048505 0.000000,0.004514 -0.049580 0.000000,-0.001659 -0.049948 0.000000,
0.000100 -0.000001 0.000000,0.004164 -0.000480 0.000000,0.008027 -0.001829 0.000000,0.011505 -0.003984 0.000000,0.014433 -0.006842 0.000000,0.016671 -0.010267 0.000000,0.018113 -0.014097 0.000000,0.018690 -0.018148 0.000000,0.018375 -0.022227 0.000000,0.017182 -0.026141 0.000000,0.015168 -0.029703 0.000000,0.012429 -0.032744 0.000000,0.009097 -0.035118 0.000000,0.005328 -0.036712 0.000000,0.001304 -0.037451 0.000000,-0.002785 -0.037299 0.000000,-0.006744 -0.036264 0.000000,-0.010384 -0.034395 0.000000,-0.013532 -0.031781 0.000000,-0.017032 -0.026698 0.000000,
0.000100 -0.000001 0.000000,0.004143 -0.000598 0.000000,0.007875 -0.002265 0.000000,0.011019 -0.004877 0.000000,0.013341 -0.008241 0.000000,0.014668 -0.012106 0.000000,0.014903 -0.016187 0.000000,0.014028 -0.020179 0.000000,0.012107 -0.023787 0.000000,0.009284 -0.026742 0.000000,0.005767 -0.028826 0.000000,0.001819 -0.029883 0.000000,-0.002268 -0.029835 0.000000,-0.006190 -0.028686 0.000000,-0.009657 -0.026520 0.000000,-0.012410 -0.023499 0.000000,-0.014245 -0.019847 0.000000,-0.015027 -0.015835 0.000000,-0.014696 -0.011761 0.000000,-0.012162 -0.006151 0.000000,
0.000100 -0.000001 0.000000,0.004119 -0.000715 0.000000,0.007693 -0.002687 0.000000,0.010441 -0.005704 0.000000,0.012071 -0.009446 0.000000,0.012409 -0.013514 0.000000,0.011418 -0.017473 0.000000,0.009204 -0.020903 0.000000,0.006004 -0.023436 0.000000,0.002158 -0.024803 0.000000,-0.001923 -0.024859 0.000000,-0.005805 -0.023597 0.000000,-0.009073 -0.021151 0.000000,-0.011379 -0.017783 0.000000,-0.012477 -0.013852 0.000000,-0.012250 -0.009777 0.000000,-0.010722 -0.005992 0.000000,-0.008057 -0.002901 0.000000,-0.004537 -0.000833 0.000000,0.001556 -0.000103 0.000000,
0.001325 0.000000 0.000000,0.055650 0.000000 0.000000,0.109975 0.000000 0.000000,0.164300 0.000000 0.000000,0.218625 0.000000 0.000000,0.272950 0.000000 0.000000,0.327275 0.000000 0.000000,0.381600 0.000000 0.000000,0.435925 0.000000 0.000000,0.490250 0.000000 0.000000,0.544575 0.000000 0.000000,0.598900 0.000000 0.000000,0.653225 0.000000 0.000000,0.707550 0.000000 0.000000,0.761875 0.000000 0.000000,0.816200 0.000000 0.000000,0.870525 0.000000 0.000000,0.924850 0.000000 0.000000,0.979175 0.000000 0.000000,1.061325 0.000000 0.000000,
0.001325 0.000002 0.000000,0.055620 0.001595 0.000000,0.109747 0.006152 0.000000,0.163543 0.013660 0.000000,0.216850 0.024096 0.000000,0.269506 0.037430 0.000000,0.321355 0.053620 0.000000,0.372242 0.072619 0.000000,0.422015 0.094371 0.000000,0.470526 0.118809 0.000000,0.517628 0.145862 0.000000,0.563182 0.175447 0.000000,0.607051 0.207478 0.000000,0.649105 0.241858 0.000000,0.689217 0.278484 0.000000,0.727268 0.317247 0.000000,0.763145 0.358031 0.000000,0.796739 0.400715 0.000000,0.827951 0.445170 0.000000,0.870419 0.515464 0.000000,
0.001325 0.000004 0.000000,0.055530 0.003187 0.000000,0.109063 0.012266 0.000000,0.161286 0.027133 0.000000,0.211575 0.047609 0.000000,0.259330 0.073450 0.000000,0.303980 0.104347 0.000000,0.344992 0.139932 0.000000,0.381876 0.179780 0.000000,0.414192 0.223414 0.000000,0.441554 0.270314 0.000000,0.463635 0.319920 0.000000,0.480171 0.371638 0.000000,0.490965 0.424852 0.000000,0.495888 0.478927 0.000000,0.494882 0.533215 0.000000,0.487958 0.587070 0.000000,0.475198 0.639848 0.000000,0.456757 0.690918 0.000000,0.418583 0.763554 0.000000,
0.001325 0.000005 0.000000,0.055379 0.004774 0.000000,0.107929 0.018305 0.000000,0.157566 0.040233 0.000000,0.202956 0.069971 0.000000,0.242881 0.106721 0.000000,0.276271 0.149496 0.000000,0.302230 0.197148 0.000000,0.320060 0.248400 0.000000,0.329283 0.301874 0.000000,0.329651 0.356137 0.000000,0.321156 0.409732 0.000000,0.304024 0.461221 0.000000,0.278716 0.509222 0.000000,0.245911 0.552447 0.000000,0.206488 0.589736 0.000000,0.161507 0.620088 0.000000,0.112173 0.642690 0.000000,0.059812 0.656933 0.000000,-0.021983 0.661813 0.000000,
0.001325 0.000007 0.000000,0.055169 0.006354 0.000000,0.106354 0.024230 0.000000,0.152443 0.052784 0.000000,0.191240 0.090656 0.000000,0.220897 0.136042 0.000000,0.240003 0.186781 0.000000,0.247647 0.240456 0.000000,0.243465 0.294511 0.000000,0.227657 0.346373 0.000000,0.200975 0.393569 0.000000,0.164691 0.433855 0.000000,0.120531 0.465309 0.000000,0.070599 0.486435 0.000000,0.017274 0.496226 0.000000,-0.036906 0.494217 0.000000,-0.089359 0.480502 0.000000,-0.137589 0.455735 0.000000,-0.179297 0.421096 0.000000,-0.225677 0.353744 0.000000,
0.001325 0.000009 0.000000,0.054900 0.007923 0.000000,0.104349 0.030006 0.000000,0.146002 0.064617 0.000000,0.176765 0.109188 0.000000,0.194355 0.160408 0.000000,0.197465 0.214475 0.000000,0.185865 0.267374 0.000000,0.160415 0.315178 0.000000,0.123007 0.354337 0.000000,0.076416 0.381945 0.000000,0.024102 0.395951 0.000000,-0.030050 0.395315 0.000000,-0.082021 0.380085 0.000000,-0.127951 0.351391 0.000000,-0.164430 0.311364 0.000000,-0.188749 0.262975 0.000000,-0.199104 0.209818 0.000000,-0.194726 0.155840 0.000000,-0.161148 0.081505 0.000000,
0.001325 0.000011 0.000000,0.054571 0.009480 0.000000,0.101929 0.035598 0.000000,0.138347 0.075580 0.000000,0.159944 0.125162 0.000000,0.164417 0.179059 0.000000,0.151289 0.231523 0.000000,0.121958 0.276961 0.000000,0.079554 0.310528 0.000000,0.028597 0.328645 0.000000,-0.025480 0.329380 0.000000,-0.076911 0.312655 0.000000,-0.120212 0.280253 0.000000,-0.150766 0.235629 0.000000,-0.165316 0.183541 0.000000,-0.162310 0.129543 0.000000,-0.142069 0.079391 0.000000,-0.106750 0.038435 0.000000,-0.060120 0.011039 0.000000,0.020614 0.001371 0.000000,
0.001325 -0.000002 0.000000,0.055620 -0.001595 0.000000,0.109747 -0.006152 0.000000,0.163543 -0.013660 0.000000,0.216850 -0.024096 0.000000,0.269506 -0.037430 0.000000,0.321355 -0.053620 0.000000,0.372242 -0.072619 0.000000,0.422015 -0.094371 0.000000,0.470526 -0.118809 0.000000,0.517628 -0.145862 0.000000,0.563182 -0.175447 0.000000,0.607051 -0.207478 0.000000,0.649105 -0.241858 0.000000,0.689217 -0.278484 0.000000,0.727268 -0.317247 0.000000,0.763145 -0.358031 0.000000,0.796739 -0.400715 0.000000,0.827951 -0.445170 0.000000,0.870419 -0.515464 0.000000,
0.001325 -0.000004 0.000000,0.055530 -0.003187 0.000000,0.109063 -0.012266 0.000000,0.161286 -0.027133 0.000000,0.211575 -0.047609 0.000000,0.259330 -0.073450 0.000000,0.303980 -0.104347 0.000000,0.344992 -0.139932 0.000000,0.381876 -0.179780 0.000000,0.414192 -0.223414 0.000000,0.441554 -0.270314 0.000000,0.463635 -0.319920 0.000000,0.480171 -0.371638 0.000000,0.490965 -0.424852 0.000000,0.495888 -0.478927 0.000000,0.494882 -0.533215 0.000000,0.487958 -0.587070 0.000000,0.475198 -0.639848 0.000000,0.456757 -0.690918 0.000000,0.418583 -0.763554 0.000000,
0.001325 -0.000005 0.000000,0.055379 -0.004774 0.000000,0.107929 -0.018305 0.000000,0.157566 -0.040233 0.000000,0.202956 -0.069971 0.000000,0.242881 -0.106721 0.000000,0.276271 -0.149496 0.000000,0.302230 -0.197148 0.000000,0.320060 -0.248400 0.000000,0.329283 -0.301874 0.000000,0.329651 -0.356137 0.000000,0.321156 -0.409732 0.000000,0.304024 -0.461221 0.000000,0.278716 -0.509222 0.000000,0.245911 -0.552447 0.000000,0.206488 -0.589736 0.000000,0.161507 -0.620088 0.000000,0.112173 -0.642690 0.000000,0.059812 -0.656933 0.000000,-0.021983 -0.661813 0.000000,
0.001325 -0.000007 0.000000,0.055169 -0.006354 0.000000,0.106354 -0.024230 0.000000,0.152443 -0.052784 0.000000,0.191240 -0.090656 0.000000,0.220897 -0.136042 0.000000,0.240003 -0.186781 0.000000,0.247647 -0.240456 0.000000,0.243465 -0.294511 0.000000,0.227657 -0.346373 0.000000,0.200975 -0.393569 0.000000,0.164691 -0.433855 0.000000,0.120531 -0.465309 0.000000,0.070599 -0.486435 0.000000,0.017274 -0.496226 0.000000,-0.036906 -0.494217 0.000000,-0.089359 -0.480502 0.000000,-0.137589 -0.455735 0.000000,-0.179297 -0.421096 0.000000,-0.225677 -0.353744 0.000000,
0.001325 -0.000009 0.000000,0.054900 -0.007923 0.000000,0.104349 -0.030006 0.000000,0.146002 -0.064617 0.000000,0.176765 -0.109188 0.000000,0.194355 -0.160408 0.000000,0.197465 -0.214475 0.000000,0.185865 -0.267374 0.000000,0.160415 -0.315178 0.000000,0.123007 -0.354337 0.000000,0.076416 -0.381945 0.000000,0.024102 -0.395951 0.000000,-0.030050 -0.395315 0.000000,-0.082021 -0.380085 0.000000,-0.127951 -0.351391 0.000000,-0.164430 -0.311364 0.000000,-0.188749 -0.262975 0.000000,-0.199104 -0.209818 0.000000,-0.194726 -0.155840 0.000000,-0.161148 -0.081505 0.000000,
0.001325 -0.000011 0.000000,0.054571 -0.009480 0.000000,0.101929 -0.035598 0.000000,0.138347 -0.075580 0.000000,0.159944 -0.125162 0.000000,0.164417 -0.179059 0.000000,0.151289 -0.231523 0.000000,0.121958 -0.276961 0.000000,0.079554 -0.310528 0.000000,0.028597 -0.328645 0.000000,-0.025480 -0.329380 0.000000,-0.076911 -0.312655 0.000000,-0.120212 -0.280253 0.000000,-0.150766 -0.235629 0.000000,-0.165316 -0.183541 0.000000,-0.162310 -0.129543 0.000000,-0.142069 -0.079391 0.000000,-0.106750 -0.038435 0.000000,-0.060120 -0.011039 0.000000,0.020614 -0.001371 0.000000,
0.002550 0.000000 0.000000,0.107100 0.000000 0.000000,0.211650 0.000000 0.000000,0.316200 0.000000 0.000000,0.420750 0.000000 0.000000,0.525300 0.000000 0.000000,0.629850 0.000000 0.000000,0.734400 0.000000 0.000000,0.838950 0.000000 0.000000,0.943500 0.000000 0.000000,1.048050 0.000000 0.000000,1.152600 0.000000 0.000000,1.257150 0.000000 0.000000,1.361700 0.000000 0.000000,1.466250 0.000000 0.000000,1.570800 0.000000 0.000000,1.675350 0.000000 0.000000,1.779900 0.000000 0.000000,1.884450 0.000000 0.000000,2.042550 0.000000 0.000000,
0.002550 0.000003 0.000000,0.107042 0.003069 0.000000,0.211210 0.011840 0.000000,0.314744 0.026290 0.000000,0.417333 0.046374 0.000000,0.518672 0.072035 0.000000,0.618457 0.103194 0.000000,0.716391 0.139758 0.000000,0.812181 0.181619 0.000000,0.905540 0.228652 0.000000,0.996190 0.280715 0.000000,1.083859 0.337654 0.000000,1.168287 0.399297 0.000000,1.249220 0.465462 0.000000,1.326418 0.535950 0.000000,1.399648 0.610551 0.000000,1.468693 0.689041 0.000000,1.533346 0.771187 0.000000,1.593415 0.856743 0.000000,1.675145 0.992026 0.000000,
0.002550 0.000007 0.000000,0.106868 0.006134 0.000000,0.209895 0.023607 0.000000,0.310400 0.052218 0.000000,0.407183 0.091624 0.000000,0.499088 0.141356 0.000000,0.585018 0.200819 0.000000,0.663947 0.269304 0.000000,0.734931 0.345991 0.000000,0.797124 0.429967 0.000000,0.849783 0.520227 0.000000,0.892278 0.615694 0.000000,0.924102 0.715228 0.000000,0.944876 0.817640 0.000000,0.954351 0.921708 0.000000,0.952414 1.026188 0.000000,0.939088 1.129833 0.000000,0.914533 1.231405 0.000000,0.879041 1.329691 0.000000,0.805575 1.469482 0.000000,
0.002550 0.000010 0.000000,0.106579 0.009188 0.000000,0.207713 0.035228 0.000000,0.303239 0.077430 0.000000,0.390594 0.134661 0.000000,0.467432 0.205387 0.000000,0.531692 0.287709 0.000000,0.581649 0.379418 0.000000,0.615964 0.478052 0.000000,0.633714 0.580966 0.000000,0.634424 0.685396 0.000000,0.618074 0.788542 0.000000,0.585103 0.887633 0.000000,0.536397 0.980013 0.000000,0.473262 1.063200 0.000000,0.397392 1.134964 0.000000,0.310824 1.193378 0.000000,0.215880 1.236874 0.000000,0.115109 1.264286 0.000000,-0.042306 1.273678 0.000000,
0.002550 0.000014 0.000000,0.106174 0.012228 0.000000,0.204682 0.046631 0.000000,0.293380 0.101584 0.000000,0.368046 0.174469 0.000000,0.425123 0.261816 0.000000,0.461892 0.359465 0.000000,0.476604 0.462764 0.000000,0.468556 0.566796 0.000000,0.438133 0.666604 0.000000,0.386783 0.757436 0.000000,0.316952 0.834965 0.000000,0.231965 0.895500 0.000000,0.135870 0.936158 0.000000,0.033244 0.955002 0.000000,-0.071026 0.951134 0.000000,-0.171975 0.924740 0.000000,-0.264793 0.877075 0.000000,-0.345062 0.810411 0.000000,-0.434323 0.680791 0.000000,
0.002550 0.000017 0.000000,0.105656 0.015249 0.000000,0.200823 0.057747 0.000000,0.280984 0.124358 0.000000,0.340189 0.210135 0.000000,0.374041 0.308709 0.000000,0.380027 0.412762 0.000000,0.357702 0.514568 0.000000,0.308724 0.606569 0.000000,0.236730 0.681932 0.000000,0.147064 0.735064 0.000000,0.046385 0.762018 0.000000,-0.057833 0.760795 0.000000,-0.157851 0.731484 0.000000,-0.246245 0.676262 0.000000,-0.316450 0.599228 0.000000,-0.363254 0.506103 0.000000,-0.383182 0.403801 0.000000,-0.374755 0.299918 0.000000,-0.310133 0.156859 0.000000,
0.002550 0.000020 0.000000,0.105024 0.018244 0.000000,0.196165 0.068509 0.000000,0.266254 0.145455 0.000000,0.307818 0.240878 0.000000,0.316425 0.344604 0.000000,0.291159 0.445573 0.000000,0.234713 0.533019 0.000000,0.153104 0.597619 0.000000,0.055036 0.632486 0.000000,-0.049037 0.633900 0.000000,-0.148017 0.601713 0.000000,-0.231351 0.539355 0.000000,-0.290154 0.453475 0.000000,-0.318155 0.353230 0.000000,-0.312370 0.249308 0.000000,-0.273415 0.152791 0.000000,-0.205444 0.073968 0.000000,-0.115703 0.021245 0.000000,0.039671 0.002638 0.000000,
0.002550 -0.000003 0.000000,0.107042 -0.003069 0.000000,0.211210 -0.011840 0.000000,0.314744 -0.026290 0.000000,0.417333 -0.046374 0.000000,0.518672 -0.072035 0.000000,0.618457 -0.103194 0.000000,0.716391 -0.139758 0.000000,0.812181 -0.181619 0.000000,0.905540 -0.228652 0.000000,0.996190 -0.280715 0.000000,1.083859 -0.337654 0.000000,1.168287 -0.399297 0.000000,1.249220 -0.465462 0.000000,1.326418 -0.535950 0.000000,1.399648 -0.610551 0.000000,1.468693 -0.689041 0.000000,1.533346 -0.771187 0.000000,1.593415 -0.856743 0.000000,1.675145 -0.992026 0.000000,
0.002550 -0.000007 0.000000,0.106868 -0.006134 0.000000,0.209895 -0.023607 0.000000,0.310400 -0.052218 0.000000,0.407183 -0.091624 0.000000,0.499088 -0.141356 0.000000,0.585018 -0.200819 0.000000,0.663947 -0.269304 0.000000,0.734931 -0.345991 0.000000,0.797124 -0.429967 0.000000,0.849783 -0.520227 0.000000,0.892278 -0.615694 0.000000,0.924102 -0.715228 0.000000,0.944876 -0.817640 0.000000,0.954351 -0.921708 0.000000,0.952414 -1.026188 0.000000,0.939088 -1.129833 0.000000,0.914533 -1.231405 0.000000,0.879041 -1.329691 0.000000,0.805575 -1.469482 0.000000,
0.002550 -0.000010 0.000000,0.106579 -0.009188 0.000000,0.207713 -0.035228 0.000000,0.303239 -0.077430 0.000000,0.390594 -0.134661 0.000000,0.467432 -0.205387 0.000000,0.531692 -0.287709 0.000000,0.581649 -0.379418 0.000000,0.615964 -0.478052 0.000000,0.633714 -0.580966 0.000000,0.634424 -0.685396 0.000000,0.618074 -0.788542 0.000000,0.585103 -0.887633 0.000000,0.536397 -0.980013 0.000000,0.473262 -1.063200 0.000000,0.397392 -1.134964 0.000000,0.310824 -1.193378 0.000000,0.215880 -1.236874 0.000000,0.115109 -1.264286 0.000000,-0.042306 -1.273678 0.000000,
0.002550 -0.000014 0.000000,0.106174 -0.012228 0.000000,0.204682 -0.046631 0.000000,0.293380 -0.101584 0.000000,0.368046 -0.174469 0.000000,0.425123 -0.261816 0.000000,0.461892 -0.359465 0.000000,0.476604 -0.462764 0.000000,0.468556 -0.566796 0.000000,0.438133 -0.666604 0.000000,0.386783 -0.757436 0.000000,0.316952 -0.834965 0.000000,0.231965 -0.895500 0.000000,0.135870 -0.936158 0.000000,0.033244 -0.955002 0.000000,-0.071026 -0.951134 0.000000,-0.171975 -0.924740 0.000000,-0.264793 -0.877075 0.000000,-0.345062 -0.810411 0.000000,-0.434323 -0.680791 0.000000,
0.002550 -0.000017 0.000000,0.105656 -0.015249 0.000000,0.200823 -0.057747 0.000000,0.280984 -0.124358 0.000000,0.340189 -0.210135 0.000000,0.374041 -0.308709 0.000000,0.380027 -0.412762 0.000000,0.357702 -0.514568 0.000000,0.308724 -0.606569 0.000000,0.236730 -0.681932 0.000000,0.147064 -0.735064 0.000000,0.046385 -0.762018 0.000000,-0.057833 -0.760795 0.000000,-0.157851 -0.731484 0.000000,-0.246245 -0.676262 0.000000,-0.316450 -0.599228 0.000000,-0.363254 -0.506103 0.000000,-0.383182 -0.403801 0.000000,-0.374755 -0.299918 0.000000,-0.310133 -0.156859 0.000000,
