#{"t_start": 1681312383.9773507, "env_id": "TurtleBot3tentabot_drl-v00"}
r,l,t
-5.357053,46,3784.62323
-6.121025,31,3791.282928
38.650133,125,3814.021352
-3.185644,76,3828.515884
38.748595,136,3853.326528
38.468661,115,3874.451941
36.432676,176,3906.032664
-6.663223,47,3915.71162
-7.922661,66,3928.61663
34.837109,121,3950.856455
39.213275,113,3972.567161
-2.527588,79,3987.617962
38.175277,106,4007.42746
-13.135416,82,4022.612355
37.262975,109,4042.95501
38.342441,102,4062.156266
-2.741207,87,4078.402975
38.336602,119,4100.380669
-6.301777,42,4108.937949
-2.432687,74,4123.173687
38.806957,166,4153.898269
-8.270812,25,4159.634222
38.107142,122,4181.946103
-10.563168,14,4185.758369
-4.322923,147,4212.630278
38.22075,137,4237.385863
35.125915,127,4260.624528
37.698426,104,4279.85096
38.311689,184,4312.978999
38.214027,98,4331.189893
38.120998,91,4349.364151
38.230563,135,4374.086199
38.325011,118,4395.883547
38.272769,148,4422.628703
-7.666985,30,4429.257165
38.82397,113,4450.141973
-4.091834,70,4463.658973
-2.033502,121,4486.419733
38.439808,144,4512.363533
38.715361,122,4535.492743
38.851977,109,4555.894312
39.030307,108,4575.880445
39.087719,113,4596.722628
-2.906128,156,4625.41947
34.626593,98,4643.529429
27.485448,213,4681.826356
-9.806104,11,4684.99239
38.524322,94,4702.828339
-6.018729,63,4716.048079
38.480119,108,4736.126961
38.751957,120,4758.460325
35.618397,173,4789.840385
32.98327,110,4809.903347
39.196045,107,4829.771597
38.159442,96,4847.978985
34.363061,121,4870.070993
-2.32383,142,4896.651618
39.047671,168,4926.937779
36.563983,120,4949.125877
-6.606385,69,4962.635584
-4.724198,56,4973.751199
-3.037623,80,4989.195703
38.550144,101,5007.840635
-9.550747,11,5011.175137
-2.625187,142,5037.010812
38.184428,105,5056.496214
37.986817,103,5075.348525
-9.608579,11,5078.789934
39.226816,118,5101.616414
38.813479,123,5123.942854
-8.361206,21,5128.907572
38.265243,92,5146.346988
-5.814111,65,5158.915467
-1.984879,84,5174.901302
36.303449,101,5193.867711
-5.261164,41,5202.61981
-9.083379,84,5218.503018
-11.130521,18,5222.821394
37.427525,111,5243.194281
-7.689683,54,5253.904846
-2.460962,78,5268.710515
38.312236,92,5286.787301
-7.350085,65,5299.768838
38.655018,104,5319.341627
38.936137,113,5340.049345
38.289876,122,5362.190043
38.837096,117,5383.862315
-6.391324,29,5390.278363
36.291643,164,5419.954537
-6.761849,51,5430.169976
-7.082731,30,5436.794412
38.873316,110,5457.335164
38.515678,109,5478.445531
-5.003368,71,5492.216233
39.203933,128,5515.644496
37.259205,139,5541.140752
-6.418642,57,5552.473401
39.127181,109,5572.631454
-4.438157,54,5583.524334
38.712442,131,5607.651091
37.571099,182,5640.582221
38.218078,101,5660.401195
38.975977,148,5687.513871
-5.017722,74,5701.795634
-12.257146,58,5712.982086
-9.147167,19,5717.783007
38.326273,106,5737.510954
38.632134,110,5757.773915
-6.751319,62,5769.911671
38.003201,108,5790.029304
-10.942745,164,5820.011161
38.678571,149,5847.879368
-9.263603,55,5858.635198
38.355041,109,5879.06296
-6.255165,58,5890.636234
37.280007,134,5914.979161
38.540771,124,5937.826185
35.356141,181,5970.853545
-5.728505,44,5979.723779
37.91295,130,6003.414357
38.477979,128,6028.16215
34.187008,169,6058.7307
-5.322717,52,6069.120673
38.274324,115,6090.26261
-6.027848,56,6101.538504
38.151847,102,6120.544195
-5.028694,57,6131.874952
-7.53787,20,6136.931628
38.487308,108,6157.393461
35.488233,134,6182.208804
-5.849356,55,6193.167375
-8.584237,39,6201.206471
37.284893,151,6229.994255
-2.5728,212,6267.710129
-13.926689,29,6274.041186
-5.791012,55,6285.174508
38.333321,116,6306.666914
-9.829849,91,6323.93833
38.354564,93,6341.468346
38.593435,119,6363.300908
35.357335,163,6392.612598
-6.787723,28,6398.967147
-15.767359,48,6409.532702
34.765809,191,6443.958522
30,1,6445.529783
32.541857,135,6469.972453
37.552856,130,6493.413019
38.354963,120,6515.3915
-6.006175,64,6528.08229
35.436273,159,6556.799926
38.473945,95,6574.654611
-4.697879,95,6593.26298
38.369227,112,6613.706675
36.589398,128,6637.019156
-18.017633,19,6641.623377
-12.056162,148,6668.563946
34.956124,197,6703.866942
-5.675729,62,6715.945142
38.517261,123,6738.487462
38.915937,113,6759.415286
33.422134,155,6788.448725
-6.979834,71,6802.042468
38.582358,124,6824.829837
36.777162,151,6852.083473
36.529292,127,6875.252315
37.382378,116,6896.4711
38.804485,128,6919.747604
38.051002,103,6939.16526
34.443987,153,6967.481848
35.673442,145,6993.635404
38.323871,95,7011.23734
38.496643,114,7032.121234
-10.696173,44,7041.357846
37.676323,97,7059.614027
38.864404,118,7081.404552
-12.202181,92,7098.992002
37.932129,127,7122.011537
38.817706,196,7158.015681
-19.804863,62,7169.870497
-9.203841,27,7175.957432
38.54116,94,7193.462704
38.640575,107,7213.208341
-5.597095,63,7225.686794
-6.676723,38,7233.707582
35.264338,139,7259.000322
35.654489,144,7284.963012
39.291775,111,7305.670446
-10.263878,13,7309.200884
38.368306,111,7329.659569
35.93881,124,7352.953859
38.472868,94,7370.590089
-5.803332,47,7380.28294
37.103698,174,7411.688979
38.360703,124,7434.780753
37.616379,115,7455.916781
36.599284,118,7477.518195
-9.730545,103,7496.974935
31.972932,121,7519.195618
-4.539603,71,7533.73613
-2.112528,90,7550.688453
35.752665,142,7576.129218
38.103545,104,7595.392212
38.883215,107,7615.209369
-7.196781,53,7625.687885
-1.906167,94,7643.068653
-7.547294,51,7653.421168
39.030985,117,7674.767913
-8.009056,102,7693.682982
-3.482533,92,7711.855036
-8.263401,70,7725.506971
-4.337217,71,7739.411024
38.060881,133,7763.835687
-10.68461,93,7781.332971
38.767951,119,7803.147221
38.115561,173,7834.11038
38.691944,118,7855.830938
-6.813894,64,7868.211612
38.038819,154,7896.931916
-3.089819,117,7918.506029
-9.643578,11,7921.834816
37.734521,121,7944.002566
32.038401,195,7979.004052
-8.151048,59,7990.711429
39.352297,113,8011.513371
38.263119,129,8034.913635
-4.971086,60,8046.794868
35.76548,112,8067.497098
-4.80844,58,8079.009226
-1.186326,161,8108.810967
38.135236,112,8129.778977
24.312966,195,8165.041174
-1.352644,121,8187.190566
-10.418314,13,8190.725593
35.238557,160,8219.731756
35.911628,177,8251.307192
-5.234843,59,8263.089416
-6.321255,104,8283.268383
-9.192086,150,8310.581929
-5.007505,51,8320.930666
-8.68995,21,8326.125702
38.267134,177,8357.673004
38.238797,181,8389.778039
-6.207452,40,8398.187913
-6.336911,72,8412.255218
38.655263,125,8435.241563
-6.486533,59,8447.081223
35.111361,119,8470.113337
37.427675,129,8493.91193
-10.756208,113,8514.617898
38.923995,119,8536.428316
38.640354,131,8560.481738
32.254819,108,8580.543085
-8.559853,67,8593.370691
28.542449,140,8619.011043
36.433113,152,8647.414829
-6.486989,49,8657.263176
38.813708,115,8678.429599
37.97826,128,8701.841736
35.267579,109,8722.25666
38.866426,100,8741.048186
-9.743933,114,8762.150992
35.835736,122,8784.570324
39.041331,141,8810.079129
37.233552,130,8834.804041
38.328895,101,8853.81206
-7.191493,30,8860.297496
37.131955,102,8879.286162
38.658992,105,8898.810096
36.107112,150,8925.846145
32.819082,105,8945.372714
37.408305,128,8968.701755
-4.885442,92,8985.919007
36.029294,139,9012.354135
-1.917896,99,9031.097937
37.867315,115,9052.344919
38.841347,125,9075.075559
38.781587,121,9097.626786
37.078659,142,9123.449053
-7.104169,40,9131.687039
38.957946,114,9152.814596
35.696043,155,9180.691433
-7.821784,102,9200.692199
38.235019,96,9218.471304
-6.876415,92,9235.815343
38.06281,99,9254.230127
-10.39146,14,9258.161779
36.133409,157,9286.747426
38.531378,113,9307.40789
-3.359117,64,9320.045807
-10.342456,47,9329.864115
38.269193,119,9351.931945
-7.43513,173,9383.15574
-3.188826,75,9398.340787
36.527309,121,9420.601468
35.290023,131,9444.411026
37.333197,116,9465.700938
38.104879,143,9491.704529
28.930436,126,9514.751045
39.347282,120,9536.932309
33.018923,164,9566.39188
-11.813007,118,9588.737728
36.078958,142,9615.037886
-7.45358,61,9626.782933
38.316421,156,9654.935957
38.195747,98,9673.230228
-14.19093,85,9689.364178
37.888256,106,9709.262643
38.482699,159,9738.126356
38.36582,135,9763.661185
-6.603359,56,9774.890691
-12.339213,54,9785.527885
37.065034,122,9808.092239
-7.155179,35,9815.656015
37.767194,83,9831.533505
38.792829,125,9854.478301
36.144177,193,9889.034188
-6.085162,44,9898.06136
35.362044,145,9924.568853
38.191881,101,9944.218962
-5.899523,73,9958.080478
35.650149,154,9985.759973
-1.793983,119,10007.411978
38.056344,117,10029.176362
-3.900273,99,10047.574529
37.238355,126,10070.929285
-7.642872,49,10080.695853
38.21724,112,10101.349598
-7.015235,51,10111.568975
38.616811,121,10134.405182
37.508884,144,10160.746978
37.891248,143,10186.61802
32.876165,175,10218.362751
-8.04784,35,10225.736871
38.432726,97,10243.671725
38.522933,96,10261.598969
37.861492,114,10282.657694
37.91016,131,10306.626674
38.234289,99,10325.887347
38.587847,128,10349.287545
38.248074,134,10373.755465
38.600402,177,10405.526049
-3.233939,76,10420.28079
38.184226,92,10437.601278
34.047783,192,10471.975769
-10.380087,11,10475.087158
38.593493,126,10497.939208
38.233875,112,10519.419141
37.264149,99,10537.832614
38.231065,122,10560.196941
37.879528,105,10579.866873
-4.286689,59,10591.49862
39.098024,129,10615.172049
-5.485061,46,10624.782867
-6.467913,33,10632.029557
-3.143754,80,10647.299611
-10.0797,13,10650.743338
-4.916056,105,10670.240336
39.256364,158,10699.552982
38.85347,109,10719.869244
-4.539738,102,10738.918976
37.864977,114,10759.802276
37.263033,199,10795.440909
38.416915,99,10813.814131
-1.449635,85,10829.768347
37.380891,183,10862.920476
-8.300557,34,10870.275959
-11.739604,22,10876.139335
38.861139,133,10900.368841
-6.460522,120,10922.552024
36.25274,120,10944.638804
34.097456,197,10979.877372
-9.849874,48,10989.54741
-1.007879,102,11008.345346
38.140434,156,11036.468192
34.600439,196,11072.03059
-2.081267,134,11096.807534
-5.126396,63,11109.126501
38.494028,118,11130.925151
-6.924169,78,11145.912951
38.489479,105,11165.441723
-5.849503,54,11176.160097
-2.17909,78,11191.150889
35.893952,188,11224.820595
38.094043,139,11250.786021
-4.048466,66,11263.451353
38.610951,108,11283.474829
37.2055,153,11311.138387
-4.538734,64,11323.538327
39.239467,116,11344.929055
32.951656,191,11379.270887
-5.066239,54,11390.365072
-4.762036,51,11400.55198
-10.082732,106,11420.220026
38.829428,90,11438.096472
34.118645,198,11473.882174
-6.767729,74,11488.23379
-0.818983,180,11520.44338
-3.455875,74,11534.6289
-5.37495,62,11546.690519
-10.911285,40,11555.284957
38.106749,107,11575.138828
35.254366,186,11608.644242
37.937752,93,11626.798429
-11.85327,42,11635.499938
-5.095455,79,11650.696536
38.433195,106,11670.258276
-6.587161,32,11677.430968
-1.49268,75,11691.891566
-8.853376,77,11706.430708
38.005478,111,11726.869125
35.401928,191,11761.032535
-5.927492,32,11767.873829
-14.1084,116,11789.137929
-7.88251,51,11799.30328
39.18608,104,11819.540892
36.128471,152,11846.874439
-5.06531,52,11857.245856
-2.175246,82,11872.886409
-10.421412,78,11888.131309
39.152659,112,11908.860254
-6.442628,40,11917.442742
32.938364,253,11962.913905
-6.421558,50,11973.143571
38.571055,97,11991.017066
37.463525,134,12016.222328
38.732249,93,12033.597457
37.575816,137,12058.435279
38.234469,112,12079.192362
34.695166,184,12112.414549
-15.373685,45,12121.23405
38.448232,110,12141.518998
-16.797294,76,12156.091355
38.506313,93,12173.536552
-7.769534,71,12187.897641
-5.265465,140,12213.563596
-6.136393,42,12222.256887
-2.472571,86,12238.486959
36.898971,119,12260.536327
-5.306839,36,12268.121689
-8.600778,115,12289.36504
38.649875,110,12309.814415
37.61089,104,12329.318392
33.980324,162,12358.437274
32.594912,153,12386.857284
-3.843931,57,12398.44218
36.965569,114,12419.723781
35.95243,138,12445.021692
-2.966521,135,12469.570426
38.487422,96,12487.459264
-12.778809,161,12516.619245
37.618217,97,12534.737509
-7.466758,76,12549.285874
30.693272,115,12571.066797
-6.147491,83,12586.700846
38.469891,126,12609.814035
35.807141,123,12632.115911
37.607938,167,12662.124175
32.836937,163,12691.434529
-7.625435,62,12703.402946
38.48812,106,12723.062729
-5.277893,65,12735.715971
38.501793,111,12757.03845
-9.000138,63,12769.384305
-2.11649,76,12783.747462
38.579815,165,12813.546311
-1.131967,86,12829.623011
-10.114119,13,12833.118846
33.487933,216,12871.357596
28.865534,170,12901.841357
37.134168,131,12926.591703
37.800174,106,12946.235612
-6.913626,33,12953.224037
-8.657283,113,12974.01148
38.22308,123,12996.719637
-7.592004,66,13009.455016
39.249929,113,13030.547838
-8.831669,45,13039.555306
36.468491,165,13069.543766
38.082733,120,13091.671615
-13.520355,33,13098.582716
-7.753706,19,13103.185297
38.126103,114,13125.447877
-5.408825,57,13136.627231
36.891121,162,13165.888856
-7.097644,66,13178.751818
-7.987286,42,13187.336305
38.657747,92,13204.642517
-10.758451,14,13208.273904
38.630179,119,13230.162024
-1.564329,88,13246.62671
-8.09526,113,13267.609281
37.197921,129,13291.460276
37.724535,127,13315.386969
-4.056978,90,13332.215055
37.691546,136,13357.046585
38.84557,186,13390.31239
38.436324,114,13411.027745
-4.722268,66,13423.967011
38.068206,138,13448.848759
30.167166,123,13471.566478
30.959377,117,13494.035844
-4.531247,69,13507.457516
37.378966,157,13536.044489
-9.596719,11,13539.33447
37.732544,170,13570.18244
-11.825927,33,13577.37624
38.493481,120,13599.375069
38.555655,185,13632.58736
-6.085646,48,13642.383385
-0.88759,131,13666.143408
37.66197,123,13689.431332
-10.722283,18,13693.750467
-13.65997,55,13704.596033
33.59091,114,13725.554325
38.4251,129,13749.460617
-9.548095,10,13752.410707
38.741553,160,13781.208253
30,1,13782.740176
38.399284,128,13806.116521
-8.538924,95,13823.785883
-4.203212,91,13840.785732
36.655424,173,13873.102977
37.751839,124,13895.655455
35.050141,104,13914.968566
31.468423,171,13945.990804
38.427105,138,13970.835196
38.481784,115,13992.057733
38.393902,186,14025.524081
-2.609804,85,14041.672413
38.004841,127,14065.806246
38.612738,101,14084.727462
-4.783392,59,14096.20303
34.417164,148,14123.269003
38.849241,131,14147.223265
38.262374,122,14169.725987
33.710223,145,14195.909732
-10.1841,10,14199.21504
-4.457203,67,14212.136961
35.552219,116,14234.296381
-5.513431,112,14255.25774
37.205177,114,14276.408477
38.136889,107,14296.313219
37.243632,228,14336.617301
38.182642,120,14358.601703
33.94597,210,14396.057763
38.731705,122,14419.287035
38.239631,122,14441.507847
24.319011,200,14477.318608
38.750718,131,14501.279612
37.293285,162,14530.45316
-4.173892,61,14542.255341
-7.503509,39,14550.538945
-5.721555,76,14565.230878
38.317521,170,14595.981046
38.469761,150,14623.999022
34.121837,262,14670.558877
36.867372,143,14696.674455
37.294147,131,14720.572834
37.913501,165,14750.01702
38.308253,95,14767.730461
-8.562835,42,14776.234397
38.108286,159,14806.01215
-6.568658,78,14821.135453
38.5237,98,14839.437856
38.609956,123,14861.906778
33.589898,177,14893.813594
-4.312424,180,14926.387449
38.761778,131,14950.261368
-4.245194,86,14967.414357
38.56508,168,14997.51297
36.122144,114,15018.695252
37.705473,109,15039.123428
31.764504,200,15075.127159
35.651185,192,15109.479141
-3.938795,101,15128.227562
-6.820282,39,15136.631525
38.407948,153,15165.287652
37.999636,145,15191.704757
-4.648947,69,15205.046812
38.026871,117,15226.502997
37.716284,143,15252.669799
34.417801,194,15287.259052
37.970574,225,15327.21537
37.580923,123,15350.780971
-9.762621,82,15366.21519
39.081373,138,15391.170612
-4.12389,68,15404.335324
-4.164414,54,15415.235398
36.221285,149,15442.295776
-1.540451,136,15467.181683
-7.683834,93,15484.510684
38.254492,128,15508.053377
-8.356438,21,15513.080877
38.019219,125,15536.768668
38.060231,130,15560.776768
-1.364703,203,15596.963902
-3.676205,58,15608.451676
38.669497,134,15632.536524
34.608828,133,15656.681987
38.061819,142,15682.214088
38.907352,166,15712.757116
-7.327126,62,15724.72722
38.103765,128,15748.025942
38.616106,115,15769.264378
38.078031,137,15794.285803
30.924329,164,15824.205123
-4.65727,60,15836.155009
38.841171,147,15862.464129
38.13034,129,15886.846826
-5.322081,60,15898.632433
35.277234,184,15931.448121
-9.485638,135,15956.294935
-8.818194,12,15959.697831
37.676467,134,15984.207571
-5.828614,55,15995.132327
37.774485,114,16016.188876
36.722714,181,16048.3944
38.77218,155,16076.928632
-11.6474,75,16091.15523
-10.235742,13,16094.749699
-12.046054,64,16107.142817
37.259931,122,16129.487949
-7.695708,91,16146.677866
38.725243,155,16174.614684
38.627792,131,16198.350664
39.380217,145,16224.527346
38.452417,141,16250.115564
-5.299654,79,16265.742043
38.70496,144,16291.706367
38.83326,104,16310.899947
37.844821,158,16339.571018
-4.629495,58,16350.936456
39.031871,130,16374.522895
-10.14342,39,16382.710613
37.97482,120,16404.792464
37.941382,178,16436.617783
-7.075888,69,16451.119486
39.090799,143,16477.252628
37.861987,133,16501.540683
-13.254689,54,16512.183123
38.986091,98,16530.872194
-5.78668,44,16540.177253
-10.0654,10,16543.338249
-8.155329,16,16547.435129
38.530756,122,16569.974635
38.476038,99,16588.356791
38.797285,152,16615.881876
-3.655051,70,16629.332263
-7.325421,34,16637.465605
-2.99202,73,16651.472885
38.907902,128,16674.72815
34.879164,181,16707.439301
-8.031334,183,16740.378095
-10.143143,57,16751.470833
-8.207718,38,16759.454999
-10.27134,15,16763.49351
38.44466,124,16786.41433
39.463417,106,16805.787045
37.131898,145,16832.917982
39.216571,154,16860.763825
38.530192,131,16884.729883
38.104827,138,16909.58321
38.672399,115,16930.614376
38.228537,105,16950.249712
36.589646,115,16971.029389
38.13012,87,16987.209513
38.619633,161,17017.078954
38.213269,128,17040.634298
38.938454,154,17068.21977
-9.990564,14,17072.151995
-6.225014,57,17083.558291
38.646794,138,17108.584965
38.554392,105,17128.171773
-7.258648,33,17135.147014
38.2222,156,17163.866921
-8.112363,94,17181.631004
-6.794567,91,17199.678125
38.53334,118,17221.621523
-9.965005,79,17236.599287
37.718335,111,17256.981751
-1.405053,147,17283.956154
-4.53566,57,17295.528745
38.231425,96,17313.647533
-4.664451,62,17325.965299
38.432615,108,17345.681553
-6.320046,99,17364.029245
-3.09279,83,17380.599102
38.746466,126,17403.541015
-5.341613,67,17416.420643
39.288357,130,17440.30442
-5.754905,54,17450.966329
39.050781,138,17475.930965
37.938164,98,17494.251901
38.287758,104,17513.519352
38.441226,122,17535.886771
37.483614,161,17565.902874
38.752148,121,17587.837885
36.775772,157,17616.382012
26.582408,219,17655.324691
38.880445,109,17675.842474
-4.416888,71,17689.475005
38.486572,114,17710.469996
37.98927,160,17739.304463
38.399425,140,17766.08809
-9.767551,97,17784.318982
38.46564,121,17806.666568
-2.334437,121,17829.058524
-4.52244,62,17841.227034
-13.106361,184,17874.353491
38.900891,119,17896.375122
37.645448,129,17920.197352
27.711567,168,17951.221954
-15.193074,61,17963.024541
-10.662731,38,17971.129241
38.268072,88,17987.52781
36.986913,187,18021.373853
38.460436,177,18052.717183
38.243195,111,18073.364848
-5.625275,56,18084.415019
36.837864,116,18105.813601
38.148686,102,18125.608486
-4.940779,71,18139.171152
38.018242,208,18176.229113
-11.344135,41,18184.662295
36.879628,102,18203.764733
-8.2335,141,18229.263302
-13.83519,48,18238.608406
38.353727,97,18256.90123
-5.404307,47,18266.590215
-1.83141,92,18284.005332
37.954353,138,18310.135219
-4.528693,100,18328.605107
37.973049,99,18347.313322
-7.538921,78,18362.102358
38.635524,152,18389.323859
32.218221,209,18426.916578
34.705653,158,18455.395225
-5.090596,91,18472.537842
38.66772,109,18493.711173
-6.796385,35,18501.136713
-3.738087,71,18514.958939
38.094455,115,18536.309647
37.7859,122,18558.728603
33.726433,179,18591.133492
-7.055211,67,18604.090524
38.034087,110,18624.535608
30,1,18626.028255
35.330595,152,18653.66308
39.065948,120,18675.801701
